procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 381304 549128 1879928 13345428    7   23  1381   789    1    1  2  1 96  1  0
 2  0 381304 470444 1879944 13360464    0    0 36788 70910 11889 43614  3  2 95  0  0
 1  0 381272 502204 1879968 13357676   20    0 35528 111676 11347 39550  2  1 97  1  0
 1  0 381272 490072 1879952 13298264    0    0 38732 69963 8880 14107  1  0 98  0  0
 0  1 381272 464112 1879928 13247940    0    0 37084 69784 8740 13925  1  0 98  1  0
 0  1 381272 411156 1879944 13219436    0    0 39452 68964 8593 14127  1  0 98  1  0
 0  1 381272 370952 1879968 13182952    0    0 39732 68825 8794 14397  1  0 98  1  0
 1  0 381272 341188 1875752 13141128    0    0 38784 69063 8496 13946  1  0 98  1  0
 1  0 381272 341232 1867948 13072880    0    0 35000 68780 12368 14163  1  1 98  1  0
 1  1 381272 327920 1861540 13022516    0    0 39348 68696 8978 14266  3  1 96  1  0
 2  0 381272 326212 1856872 12977248    0    0 36988 68844 8991 13196  3  1 96  1  0
 2  0 381272 344348 1852124 12911684    0    0 36228 69297 13675 14835  3  1 96  0  0
 1  1 381272 332140 1847220 12876116    0    0 39480 69971 9300 14407  3  0 96  1  0
 1  1 381272 340300 1843724 12819060    0    0 32524 70032 9095 14115  3  1 96  1  0
 2  0 381272 340568 1839372 12774556    0    0 33312 72016 12342 14012  3  1 96  1  0
 1  1 381272 342272 1837624 12724512    0    0 33148 70424 8661 13816  3  1 96  0  0
 2  0 381272 328704 1837640 12687156    0    0 35396 71461 9160 14166  3  0 96  1  0
 2  0 381272 348072 1837680 12616008    0    0 35416 70715 9583 14340  3  1 96  1  0
 2  0 381272 336396 1837692 12608656    0    0  9732 70184 12510 9203  4  0 95  0  0
 2  0 381272 339112 1837720 12606100    0    0  1056 68580 5067 7106  4  0 96  0  0
 2  0 381272 341688 1837724 12606052    0    0     0 35044 3509 4096  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 381272 340712 1837732 12606044    0    0     4 45425 5691 6820  4  0 96  0  0
 1  1 381272 340168 1837728 12600532    0    0 12160 34419 4716 6419  4  0 96  0  0
 1  1 381272 325520 1837736 12569964    0    0 36624 69144 8915 14370  3  0 96  1  0
 1  1 381272 329320 1837760 12515952    0    0 32688 69060 8318 12992  3  1 96  0  0
 2  0 381272 337064 1837684 12453800    0    0 33544 68976 8547 14220  3  0 96  0  0
 2  0 381272 327968 1837728 12412940    0    0 31728 69197 8631 13416  3  1 96  1  0
 2  0 381272 332520 1837752 12359240    0    0 35960 69040 9003 14080  3  1 96  1  0
 1  1 381272 325448 1837708 12306076    0    0 38588 69583 9419 14266  3  1 96  0  0
 0  1 381268 326336 1837720 12250148   24    0 33920 68960 8433 13646  3  1 96  1  0
 1  0 381268 323016 1837728 12206544    0    0 30420 68984 8090 12528  1  1 98  1  0
 1  0 381268 333340 1837704 12142736    0    0 33560 73569 10446 13898  1  1 98  1  0
 0  1 381268 328488 1837472 12088076    0    0 37616 71288 14509 14220  1  0 98  0  0
 1  0 381268 338388 1835344 12038312    0    0 29412 69287 8498 13022  1  1 98  1  0
 0  1 381268 336860 1834884 11987016    0    0 32564 69240 9803 13016  1  1 98  0  0
 0  1 381268 333776 1833748 11936496    0    0 34144 69772 8601 13250  1  0 98  0  0
 0  2 381268 329568 1833484 11890504    0    0 33652 76873 9867 14394  1  1 98  0  0
 1  0 381268 340464 1832556 11822828    0    0 36120 69391 9457 14039  1  0 98  1  0
 1  0 381268 331148 1832252 11778760    0    0 35284 69224 9253 13278  1  1 98  1  0
 1  0 381268 356324 1822064 11715500    0    0 33216 69468 9326 13963  1  1 98  1  0
 0  1 381268 331556 1811764 11696416    0    0 33812 69316 9623 12946  1  1 98  1  0
 3  1 381268 324964 1791488 11672988    0    0 34236 70409 9685 13870  1  1 98  0  0
