procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 382008 523544 2797980 26691048    7   23  1381   789    0    0  2  1 96  1  0
 1  1 382008 433492 2796540 26668192    0    0 38720 69675 14721 30506  2  1 97  0  0
 0  1 381984 441912 2795452 26629560   24    0 40132 70500 11329 18644  1  1 98  0  0
26  1 381984 390504 2795428 26562400    0    0 48596 80880 126679 213107 10  4 85  1  0
32  0 381984 390948 2795736 26466148    0    0 76776 101424 229475 569760 27 10 61  2  0
 4  1 381984 399356 2796416 26374624    0    0 79788 109590 209178 569021 26 10 62  2  0
29  2 381984 396412 2796860 26288072    0    0 77296 96076 192478 573439 26 10 62  2  0
 2  0 381984 397488 2796560 26200244    0    0 78532 96168 176488 565891 27 10 61  2  0
51  0 381984 397436 2796096 26120748    0    0 77748 97224 157862 591230 27 10 61  2  0
59  5 381984 397776 2795588 26050264    0    0 79700 102709 166108 592882 27 10 61  2  0
20  5 381984 400880 2795020 25972456    0    0 81752 148379 143029 606967 29 10 59  2  0
21  2 381984 399960 2795076 25894828    0    0 81276 99912 147928 609279 27 10 61  2  0
 7  5 381984 396416 2794596 25810848    0    0 81872 183020 170109 613328 28 10 59  2  0
63  8 381984 388684 2794648 25747480    0    0 70024 248160 176420 536742 24  9 64  3  0
54  4 381984 397972 2795048 25655544    0    0 90544 125848 149526 662526 31 10 56  2  0
25  1 381984 415516 2795144 25559716    0    0 83808 97696 128555 613324 27 10 61  2  0
51  6 381984 387876 2795404 25514096    0    0 76116 320065 175058 597231 25 10 63  2  0
46  3 381984 373336 2795508 25455336    0    0 80512 96301 133236 581094 28 10 60  2  0
25  7 381984 404780 2795892 25336344    0    0 97008 107676 137335 686150 32 11 54  2  0
22 15 381984 402812 2795960 25252908    0    0 97016 100589 133759 676667 31 11 56  2  0
 7  4 381984 399844 2796056 25172732    0    0 96076 183843 148634 694382 31 11 55  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46  6 381984 394780 2796148 25090904    0    0 91164 272368 88551 690354 29 11 57  3  0
22  1 381984 390960 2796192 25004592    0    0 97744 104744 74217 716316 33 12 53  3  0
43  3 381984 400316 2796156 24914388    0    0 89064 98696 121777 653671 29 11 57  3  0
 2 10 381984 396232 2796172 24841640    0    0 84960 144848 150186 694924 31 11 56  2  0
13  0 381984 398428 2796040 24762600    0    0 84856 333642 176272 657277 30 12 56  3  0
26  2 381984 390496 2796056 24691900    0    0 81572 101464 150184 656726 29 11 58  2  0
23  5 381984 398132 2795956 24606468    0    0 90756 99548 132347 663404 28 11 58  2  0
13  2 381984 385168 2795932 24545652    0    0 81248 101636 134801 669095 30 12 56  2  0
15  3 381984 369028 2795908 24486812    0    0 81120 313252 155047 630224 28 11 57  3  0
23  2 381984 374108 2795620 24404732    0    0 82688 198432 158190 642776 29 11 57  2  0
 7  1 381984 401520 2795340 24294460    0    0 90572 105072 142731 700734 33 12 53  2  0
77  4 381984 404064 2795448 24207516    0    0 94068 100180 100143 690893 32 12 53  3  0
13  5 381984 400856 2795484 24140528    0    0 80740 360080 97267 655680 28 11 58  2  0
10  5 381984 396840 2795496 24055260    0    0 93452 106060 97028 732127 33 12 53  2  0
97  4 381984 393060 2795512 23969368    0    0 96912 103116 85088 734887 34 12 51  3  0
 6  2 381984 395220 2795532 23894664    0    0 85948 99000 73782 656503 31 11 56  2  0
19  5 381984 401828 2795648 23810812    0    0 80256 361948 103458 671281 29 11 57  4  0
 0  1 381984 445312 2795656 23810652    0    0 52060 80596 40198 227271 11  4 84  1  0
 1  0 381984 393260 2795640 23811792    0    0 29100 71784 10174 20133  1  1 98  0  0
 1  0 381984 390300 2795636 23804736    0    0     0 69240 5639 6636  2  0 98  0  0
 1  0 381984 386436 2795644 23804724    0    0     0 34728 2934 4134  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 381984 385652 2795644 23804820    0    0     0 34672 2952 3569  2  0 98  0  0
 1  0 381984 384980 2795644 23804912    0    0     0 69104 4661 6936  2  0 98  0  0
 1  0 381984 384160 2795644 23804912    0    0     0 55660 8164 13246  2  0 98  0  0
 1  0 381984 383444 2795644 23804864    0    0     0 34560 2720 3636  2  0 98  0  0
 1  0 381984 383060 2795652 23804888    0    0     0 34604 2934 3668  2  0 98  0  0
 1  0 381984 382396 2795652 23804936    0    0     0 34440 2889 4241  2  0 98  0  0
67  3 381984 370048 2795620 23757204    0    0 39648 82656 41473 347051 16  7 76  1  0
 2  0 381984 361948 2795472 23688104    0    0 64092 94065 57634 565668 27  9 62  2  0
 3  0 381984 376076 2795320 23588196    0    0 75116 108283 63412 621723 29 10 59  3  0
 2  1 381984 364264 2795348 23517352    0    0 70516 96560 52918 600524 28 10 60  2  0
22  3 381984 378128 2795340 23425156    0    0 71632 97740 55007 623334 30 10 59  2  0
28  1 381984 396196 2795316 23337844    0    0 72796 96596 55822 627736 30 10 57  3  0
49  1 381984 396692 2795300 23265852    0    0 72952 97568 56927 619897 28 10 60  2  0
 4  1 381984 397056 2795252 23197968    0    0 74100 168909 60318 647482 31 11 56  2  0
28  2 381984 393112 2795228 23124044    0    0 74864 98667 58651 644940 30 10 58  2  0
25  2 381984 395076 2795140 23035892    0    0 84100 101168 57388 657783 29 10 59  2  0
 4  0 381984 389044 2795128 22964852    0    0 78504 100908 59301 658937 31 10 56  2  0
 8  4 381984 404740 2795116 22869964    0    0 86964 103113 58927 662704 31 10 57  2  0
53  3 381984 393116 2795112 22807664    0    0 82460 102723 57022 681354 32 11 54  3  0
82  7 381984 404932 2795108 22713416    0    0 88512 105336 62645 694820 33 11 53  2  0
13  6 381984 397748 2794976 22654816    0    0 72440 376776 88976 618645 28 10 60  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
29  4 381984 389124 2794820 22586408    0    0 88876 103708 61326 717103 34 12 52  2  0
 4  0 381984 398372 2794572 22492828    0    0 91328 103812 64292 737108 35 12 51  3  0
35  1 381984 402020 2794248 22412796    0    0 87360 201284 80451 749109 35 12 51  2  0
14  3 381984 380060 2794324 22349316    0    0 96868 207476 92036 758807 36 13 48  3  0
85  8 381984 403424 2794344 22247328    0    0 86740 102884 164474 677507 33 12 54  2  0
 4  3 381984 402436 2794348 22165392    0    0 86448 259816 149335 683984 33 12 53  2  0
21  1 381984 400608 2794372 22093448    0    0 89352 221689 257483 766037 35 12 50  3  0
 2  0 381984 399940 2794380 22020664    0    0 83984 130150 336655 662281 32 11 54  3  0
60  2 381984 413812 2794372 21928508    0    0 85680 106619 420771 730746 35 12 50  2  0
41  2 381984 371660 2794360 21907288    0    0 68244 339920 423645 603853 28 11 59  2  0
74  8 381984 381936 2794352 21823688    0    0 79668 105300 350502 729370 34 12 52  2  0
52  2 381984 394360 2794360 21740012    0    0 83892 104120 390055 692920 32 12 54  2  0
23  2 381984 398680 2794372 21652448    0    0 92164 194859 385041 793186 38 14 46  2  0
40  6 381984 395184 2794388 21593176    0    0 76540 321049 375089 673389 32 11 54  3  0
 6  0 381984 396520 2794396 21517708    0    0 82716 107888 356160 749176 34 13 50  3  0
11  3 381984 399148 2794448 21433536    0    0 94792 104896 316535 786757 38 14 46  2  0
 7  3 381984 397896 2794444 21351096    0    0 97324 130081 279088 806847 38 13 46  3  0
 4  0 381984 393244 2794464 21292856    0    0 80356 317791 288771 683381 32 12 54  3  0
 0  1 381984 465172 2794492 21306116    0    0 38528 69656 44711 36643  2  1 96  0  0
 2  0 381984 417168 2794452 21238404    0    0 70208 75064 104183 164494  7  3 88  1  0
16  1 381984 398064 2794340 21076252    0    0 160596 95272 261712 619940 28 12 56  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  7 381984 399636 2794312 20916436    0    0 152060 94276 215553 613674 28 11 57  4  0
43  8 381984 398672 2794204 20756536    0    0 152168 96204 224854 630715 29 12 55  5  0
 1  0 381984 392420 2794224 20727612    0    0 26208 74360 54445 124877  7  2 89  1  0
 2  0 381984 388960 2794224 20725204    0    0     0 34524 6095 3438  2  0 98  0  0
