sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 16, tps: 0.10, reads: 4.60, writes: 2.90, response time: 8297.92ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 2518.42, reads: 7552.56, writes: 7552.96, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 5387.84, reads: 16162.62, writes: 16163.42, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 4267.87, reads: 12804.61, writes: 12803.91, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 5411.49, reads: 16233.56, writes: 16234.06, response time: 2.80ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 5156.35, reads: 15469.04, writes: 15469.14, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 6362.70, reads: 19088.10, writes: 19088.10, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 6372.00, reads: 19116.30, writes: 19116.20, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 6393.26, reads: 19179.57, writes: 19179.67, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 6399.64, reads: 19200.51, writes: 19199.31, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 6387.59, reads: 19161.28, writes: 19162.48, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 6386.72, reads: 19160.25, writes: 19159.85, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 6416.19, reads: 19248.18, writes: 19248.58, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 6147.11, reads: 18441.52, writes: 18441.52, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 6401.50, reads: 19204.99, writes: 19204.49, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 6331.61, reads: 18994.52, writes: 18994.92, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 6423.80, reads: 19272.00, writes: 19271.60, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 6429.20, reads: 19287.10, writes: 19287.30, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 6369.70, reads: 19109.40, writes: 19109.30, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 6419.40, reads: 19258.60, writes: 19258.40, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 6336.00, reads: 19007.70, writes: 19007.70, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 6457.80, reads: 19373.00, writes: 19373.20, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 6402.59, reads: 19208.18, writes: 19208.28, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 6446.40, reads: 19338.41, writes: 19338.61, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 6451.60, reads: 19355.51, writes: 19355.21, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 6446.30, reads: 19338.50, writes: 19338.90, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 6423.30, reads: 19270.00, writes: 19269.70, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 6416.90, reads: 19250.80, writes: 19250.80, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 6400.10, reads: 19199.89, writes: 19199.99, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 6334.00, reads: 19002.10, writes: 19002.10, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 6377.80, reads: 19133.50, writes: 19133.60, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 6322.10, reads: 18966.59, writes: 18966.49, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 6411.30, reads: 19234.30, writes: 19233.90, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 6431.09, reads: 19292.28, writes: 19292.88, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 6428.71, reads: 19286.42, writes: 19286.32, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 6376.20, reads: 19129.30, writes: 19129.10, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 6427.20, reads: 19281.60, writes: 19281.60, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 6424.00, reads: 19271.20, writes: 19271.50, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 6354.00, reads: 19061.40, writes: 19061.60, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 6360.70, reads: 19083.40, writes: 19082.80, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 6383.50, reads: 19149.30, writes: 19149.80, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 6385.79, reads: 19157.88, writes: 19157.88, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 6391.51, reads: 19173.92, writes: 19174.02, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 6409.40, reads: 19228.70, writes: 19228.20, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 6356.90, reads: 19072.00, writes: 19071.10, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 6345.50, reads: 19035.00, writes: 19036.30, response time: 2.79ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 6027.47, reads: 18086.52, writes: 18085.42, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 5449.63, reads: 16344.88, writes: 16345.88, response time: 2.80ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 6383.80, reads: 19151.80, writes: 19151.70, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 6302.79, reads: 18909.57, writes: 18908.57, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 16, tps: 6332.71, reads: 18997.63, writes: 18998.03, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
