sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 128, tps: 0.10, reads: 5.70, writes: 1.90, response time: 8005.14ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 0.10, reads: 0.00, writes: 0.10, response time: 16151.84ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 0.10, reads: 0.20, writes: 0.40, response time: 25177.58ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 0.20, reads: 0.00, writes: 0.30, response time: 48439.19ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 0.20, reads: 1.80, writes: 2.10, response time: 59677.11ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 0.40, reads: 0.10, writes: 0.90, response time: 68282.33ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 0.30, reads: 0.10, writes: 0.40, response time: 88621.58ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 5164.55, reads: 15498.94, writes: 15494.04, response time: 17.03ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 12519.20, reads: 37556.70, writes: 37557.20, response time: 16.46ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 12459.02, reads: 37378.06, writes: 37377.46, response time: 16.62ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 12457.06, reads: 37370.49, writes: 37370.49, response time: 16.56ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 128, tps: 12450.71, reads: 37354.52, writes: 37352.62, response time: 16.61ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 128, tps: 12451.80, reads: 37355.10, writes: 37355.40, response time: 16.58ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 128, tps: 12467.51, reads: 37401.32, writes: 37402.62, response time: 16.59ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 128, tps: 12454.07, reads: 37364.52, writes: 37362.62, response time: 16.59ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 128, tps: 11443.53, reads: 34327.58, writes: 34330.68, response time: 18.25ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 128, tps: 11886.09, reads: 35658.86, writes: 35657.16, response time: 17.44ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 128, tps: 12001.01, reads: 36006.12, writes: 36003.92, response time: 17.19ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 128, tps: 11461.21, reads: 34382.32, writes: 34384.32, response time: 18.14ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 128, tps: 11960.23, reads: 35877.88, writes: 35879.18, response time: 17.59ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 128, tps: 12365.37, reads: 37097.22, writes: 37096.32, response time: 16.73ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 128, tps: 12129.49, reads: 36388.18, writes: 36388.38, response time: 16.90ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 128, tps: 12338.00, reads: 37012.80, writes: 37013.60, response time: 16.77ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 128, tps: 11320.80, reads: 33963.79, writes: 33963.49, response time: 18.36ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 128, tps: 11952.02, reads: 35856.25, writes: 35856.25, response time: 17.68ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 128, tps: 12329.60, reads: 36985.60, writes: 36986.90, response time: 16.81ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 128, tps: 12224.88, reads: 36676.64, writes: 36675.74, response time: 17.12ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 128, tps: 10303.38, reads: 30910.25, writes: 30909.85, response time: 18.53ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 128, tps: 11999.30, reads: 35996.91, writes: 35997.51, response time: 17.68ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 128, tps: 12322.10, reads: 36966.80, writes: 36966.50, response time: 16.81ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 128, tps: 12219.60, reads: 36660.81, writes: 36659.51, response time: 17.04ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 128, tps: 11127.59, reads: 33384.16, writes: 33384.06, response time: 18.83ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 128, tps: 11791.51, reads: 35371.83, writes: 35373.13, response time: 18.24ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 128, tps: 12273.49, reads: 36822.17, writes: 36820.97, response time: 16.84ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 128, tps: 11265.52, reads: 33795.47, writes: 33796.27, response time: 17.32ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 128, tps: 11108.88, reads: 33328.33, writes: 33326.63, response time: 18.84ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 128, tps: 11650.81, reads: 34950.02, writes: 34952.72, response time: 18.73ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 128, tps: 12174.20, reads: 36524.69, writes: 36522.89, response time: 16.99ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 128, tps: 12113.80, reads: 36341.20, writes: 36340.60, response time: 17.07ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 128, tps: 11052.79, reads: 33155.68, writes: 33157.48, response time: 19.00ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 128, tps: 10226.72, reads: 30710.95, writes: 30704.65, response time: 19.38ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 128, tps: 11379.30, reads: 34108.09, writes: 34113.89, response time: 17.13ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 128, tps: 12269.49, reads: 36809.78, writes: 36809.58, response time: 16.90ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 128, tps: 11130.98, reads: 33391.25, writes: 33392.05, response time: 19.01ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 128, tps: 11377.33, reads: 34133.09, writes: 34132.29, response time: 19.30ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 128, tps: 12163.08, reads: 36488.93, writes: 36489.43, response time: 17.04ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 128, tps: 12207.51, reads: 36622.32, writes: 36622.42, response time: 16.94ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 128, tps: 8979.48, reads: 26968.04, writes: 26961.84, response time: 18.98ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 128, tps: 10883.12, reads: 32618.95, writes: 32626.25, response time: 19.67ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 128, tps: 12163.41, reads: 36490.62, writes: 36490.52, response time: 17.02ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 128, tps: 12248.12, reads: 36746.25, writes: 36744.25, response time: 16.89ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 128, tps: 11503.74, reads: 34509.51, writes: 34509.61, response time: 18.50ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 128, tps: 11022.94, reads: 33070.13, writes: 33070.93, response time: 19.81ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 128, tps: 12086.70, reads: 36257.71, writes: 36259.01, response time: 17.19ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 128, tps: 8728.50, reads: 26187.20, writes: 26185.90, response time: 17.24ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 128, tps: 11762.51, reads: 35286.62, writes: 35287.32, response time: 17.99ms (95%), errors: 0.00, reconnects:  0.00
[ 590s] threads: 128, tps: 10791.90, reads: 32377.60, writes: 32376.30, response time: 19.75ms (95%), errors: 0.00, reconnects:  0.00
[ 600s] threads: 128, tps: 12021.80, reads: 36065.19, writes: 36064.79, response time: 17.23ms (95%), errors: 0.00, reconnects:  0.00
[ 610s] threads: 128, tps: 12148.51, reads: 36444.42, writes: 36446.02, response time: 17.09ms (95%), errors: 0.00, reconnects:  0.00
[ 620s] threads: 128, tps: 11745.19, reads: 35236.97, writes: 35235.07, response time: 18.15ms (95%), errors: 0.00, reconnects:  0.00
[ 630s] threads: 128, tps: 10814.81, reads: 32442.82, writes: 32443.42, response time: 19.70ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 128, tps: 9141.39, reads: 27425.38, writes: 27425.48, response time: 17.63ms (95%), errors: 0.00, reconnects:  0.00
[ 650s] threads: 128, tps: 10807.52, reads: 32423.77, writes: 32422.57, response time: 17.12ms (95%), errors: 0.00, reconnects:  0.00
[ 660s] threads: 128, tps: 12207.87, reads: 36623.52, writes: 36623.72, response time: 16.94ms (95%), errors: 0.00, reconnects:  0.00
[ 670s] threads: 128, tps: 11144.92, reads: 33430.87, writes: 33433.07, response time: 18.74ms (95%), errors: 0.00, reconnects:  0.00
[ 680s] threads: 128, tps: 11255.68, reads: 33769.05, writes: 33768.75, response time: 19.68ms (95%), errors: 0.00, reconnects:  0.00
[ 690s] threads: 128, tps: 12046.29, reads: 36135.86, writes: 36136.76, response time: 17.18ms (95%), errors: 0.00, reconnects:  0.00
[ 700s] threads: 128, tps: 12165.61, reads: 36499.93, writes: 36498.33, response time: 17.02ms (95%), errors: 0.00, reconnects:  0.00
[ 710s] threads: 128, tps: 10931.72, reads: 32795.56, writes: 32795.16, response time: 19.35ms (95%), errors: 0.00, reconnects:  0.00
