procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 382040 430912 2880752 79571600    7   23  1381   787    1    0  2  1 96  1  0
19 15 382040 423340 2880824 79296480    0    0 298232 97891 192095 429161 16 10 66  7  0
 1  4 382040 589764 2880892 78907792    0    0 257364 105744 185902 384298 14  8 71  7  0
 6 24 382040 397880 2880948 78891232    0    0 254232 94636 141668 400568 15  9 67  8  0
 5 11 382040 421072 2881032 78657448    0    0 240356 138432 145504 397595 13  8 72  7  0
 5  2 382040 406348 2881112 78437480    0    0 277236 93804 149845 443829 17 10 66  7  0
 5  2 382040 401812 2881172 78225632    0    0 245884 99912 133291 413607 15  8 69  7  0
 5  4 382040 401476 2881272 77988912    0    0 273428 99240 155245 469900 17 10 65  8  0
 1  0 382040 418680 2881356 77777736    0    0 221152 84780 124476 393683 15  8 71  6  0
 9 13 382040 1487208 2881456 76515680    0    0 219744 114264 133864 404074 15  8 71  6  0
 1  0 382040 1247240 2881536 76559448    0    0 224756 81884 124294 428504 16  8 70  6  0
24 14 382040 1010696 2881648 76597024    0    0 222288 101336 129840 446958 17  8 69  6  0
17 14 382040 772868 2881720 76639536    0    0 223656 118248 138742 453616 17  8 68  8  0
22 14 382040 661528 2881808 76551032    0    0 233080 108218 137973 482701 17  8 68  7  0
 6  8 382040 527768 2881884 76487344    0    0 229516 95648 122712 496516 19  8 66  7  0
 3  0 382040 443840 2881936 76415104    0    0 192012 101942 60532 438489 16  7 71  6  0
 9  3 382040 403956 2881996 76303264    0    0 165628 78532 55193 373026 13  6 76  5  0
42 14 382040 404036 2882096 76133184    0    0 183120 114224 85288 443275 16  8 71  6  0
11 17 382040 700508 2882192 75678560    0    0 164000 104262 118288 392632 14  7 74  5  0
28  9 382040 522724 2882252 75689296    0    0 162180 95388 175836 421867 15  7 73  5  0
 1 10 382040 447976 2882292 75604984    0    0 157748 86512 223328 420056 16  7 72  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 382040 403820 2882352 75523264    0    0 127088 85012 177152 348521 13  6 77  4  0
18  3 382040 399460 2882380 75372048    0    0 144140 83156 169737 410151 16  7 73  4  0
 3  1 382040 404712 2882432 75200184    0    0 164104 90092 124834 451370 17  7 71  6  0
 3  0 382040 400076 2882476 75029312    0    0 178800 102432 102265 508973 19  7 68  5  0
 2 12 382040 406504 2882524 74853232    0    0 173912 85268 88540 497225 19  7 69  5  0
 6 20 382040 402356 2882592 74688712    0    0 175316 96128 86071 525059 19  7 68  5  0
 9  9 382040 395684 2882632 74536352    0    0 161880 80648 76295 500666 18  7 69  5  0
25 17 382040 398788 2882668 74363344    0    0 172696 100412 83283 536047 20  8 67  5  0
15 15 382040 402020 2882724 74204992    0    0 159872 74352 74445 490138 19  7 69  5  0
23  3 382040 406188 2882752 74061808    0    0 138644 80556 70483 466434 17  7 70  5  0
 1  0 382040 400208 2882812 73971856    0    0 101900 101096 53271 331949 13  5 80  3  0
 1  0 382040 394488 2882816 73970792    0    0     0 52950 6360 5013  2  0 98  0  0
 3  0 382040 393180 2882820 73970552    0    0     0 53206 4993 5282  2  0 98  0  0
 1  0 382040 392220 2882820 73969168    0    0     0 81348 12702 17042  2  0 98  0  0
 1  0 382040 392068 2882828 73968080    0    0     0 34464 4418 3950  2  0 98  0  0
 1  0 382040 389568 2882840 73967168    0    0     0 34672 3887 3191  2  0 98  0  0
 1  0 382040 389832 2882840 73965448    0    0     0 34500 4270 3746  2  0 98  0  0
24 13 382040 387868 2882844 73965920    0    0  1940 36482 6952 12349  3  0 97  0  0
 3  5 382040 400656 2882892 73815808    0    0 167260 66088 65612 568227 21  8 66  5  0
25  8 382040 407284 2882940 73648720    0    0 180456 72208 72375 595536 23  9 63  5  0
12 27 382040 402392 2883004 73511488    0    0 160188 81572 69416 576776 23  9 63  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23 20 382040 395828 2883060 73371304    0    0 168232 80268 70826 609777 23  9 62  5  0
21 22 382040 392376 2883104 73241280    0    0 149168 81280 78131 549406 21  9 66  4  0
 7 14 382040 395624 2883164 73089120    0    0 168576 86980 70070 631574 24  9 61  6  0
15 16 382040 404844 2883204 72927600    0    0 170772 78620 71705 660155 25 10 60  5  0
 7  6 382040 401776 2883260 72780736    0    0 168488 81116 105271 655897 25 10 60  5  0
43  6 382040 407368 2883296 72630784    0    0 157412 83508 179732 628733 25 10 61  5  0
45 17 382040 398828 2883340 72492440    0    0 167780 108367 230439 662781 26 10 59  5  0
47  4 382040 409464 2883380 72348560    0    0 153252 93603 255822 620242 24 10 60  5  0
 4  3 382040 398800 2883412 72230880    0    0 149100 90556 255514 620050 24 10 61  5  0
34  5 382040 400104 2883456 72106624    0    0 141496 82104 185503 604344 24 10 62  4  0
 4  0 382040 404524 2883496 71958352    0    0 162988 77420 125529 670204 25 11 59  5  0
20  4 382040 403108 2883544 71817856    0    0 164928 109705 112473 678279 27 10 58  5  0
26  3 382040 401292 2883584 71684048    0    0 151928 82179 103093 662726 28 10 58  4  0
 4  0 382040 412040 2883624 71562176    0    0 147736 99373 99200 621358 26 10 60  4  0
11  7 382040 386072 2883648 71322560    0    0 98684 48347 96338 267179 12  5 81  2  0
13 20 382040 390512 2883680 71094432    0    0 143260 73520 158164 413069 18  7 69  6  0
 6 12 382040 405332 2883692 70865920    0    0 144488 65260 132914 430355 19  7 70  4  0
 2  0 382040 391288 2883728 70710136    0    0 119728 55456 110752 382981 19  7 71  3  0
38 20 382040 397876 2883756 70518448    0    0 127152 105768 110259 413361 17  7 72  4  0
 1  0 382040 404532 2883792 70309264    0    0 135016 77456 101253 452621 19  8 69  4  0
33  7 382040 404020 2883804 70137296    0    0 112776 65452 85012 402354 16  7 73  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  7 382040 411812 2883824 69943240    0    0 129036 86973 85866 459707 18  7 72  4  0
 5  6 382040 392428 2883844 69779592    0    0 123144 83351 82458 469123 18  7 71  4  0
 1  0 382040 401928 2883852 69596544    0    0 113740 48608 74480 444897 17  7 72  3  0
24  7 382040 388968 2883872 69439376    0    0 114492 96428 77929 477813 20  8 69  4  0
 7  9 382040 396916 2883904 69259392    0    0 115676 76192 70635 481815 19  7 69  5  0
 5 12 382040 396416 2883924 69082576    0    0 111612 98553 70416 507760 20  7 70  3  0
41  9 382040 384308 2883956 68915544    0    0 117188 110187 73137 531602 21  8 67  3  0
26  7 382040 405224 2884000 68728808    0    0 109184 62556 62608 509271 19  7 71  3  0
 1  0 382040 394744 2884032 68563944    0    0 111736 87380 63855 529342 20  8 69  3  0
 2 10 382040 395296 2884048 68400536    0    0 104636 65392 59911 514353 21  8 68  3  0
 1  0 382040 405728 2884076 68218904    0    0 111712 80688 63840 553322 23  8 66  3  0
 9  7 382040 378916 2884112 68065984    0    0 112832 102848 61426 570968 23  8 66  3  0
 1  3 382040 400920 2884124 67882576    0    0 99536 86776 58961 528840 21  8 68  4  0
 3  8 382040 398900 2884144 67718416    0    0 101744 104924 104474 561217 23  9 66  3  0
 1  4 382040 394096 2884172 67557312    0    0 99216 90580 156910 545909 21  9 67  3  0
 4  0 382040 396184 2884176 67538160    0    0  9588 91400 24068 62973  4  1 94  0  0
 1  0 382040 397916 2884176 67531952    0    0     0 48264 3973 4497  2  0 98  0  0
 1  0 382040 401716 2884180 67526032    0    0     0 34080 2941 3467  2  0 98  0  0
 1  0 382040 406252 2884188 67520160    0    0     0 34012 3882 4051  2  0 98  0  0
 1  0 382040 422540 2884192 67508472    0    0     0 34580 4276 3815  2  1 97  0  0
 1  0 382040 427600 2884200 67508464    0    0     0 41811 4020 3612  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 382040 428948 2884200 67502656    0    0     0 34591 3944 4162  2  0 98  0  0
 1  0 382040 426560 2884200 67502456    0    0     0 34792 2944 3560  2  0 98  0  0
43 12 382040 421644 2884212 67496728    0    0  6856 39181 28885 43793  4  1 95  0  0
 8 13 382040 374272 2884236 67427544    0    0 74924 85891 71316 419108 16  7 75  2  0
13 14 382040 395648 2884260 67264800    0    0 85740 129651 88787 510010 19  8 70  3  0
 0 15 382040 401816 2884276 67104612    0    0 96672 72411 81957 565393 23  9 66  3  0
18  3 382040 396584 2884284 66950580    0    0 98280 111552 70613 564062 23  8 65  4  0
11  0 382040 386784 2884320 66795232    0    0 98932 104697 61439 597749 24  9 64  3  0
 1  0 382040 403072 2884360 66621160    0    0 94888 95913 60084 572343 22  9 66  3  0
 1  0 382040 380588 2884380 66486708    0    0 95944 95268 55304 554370 21  8 68  3  0
23  0 382040 399108 2884400 66298328    0    0 107964 99248 60000 591011 24  9 64  3  0
21  6 382040 388932 2884432 66139364    0    0 104232 112780 61742 604416 24  9 63  3  0
11  8 382040 400020 2884472 65963480    0    0 102328 91857 59228 598197 24  9 64  3  0
 1  0 382040 395660 2884480 65816668    0    0 92588 96739 55767 558332 22  8 67  3  0
 1  0 382040 378272 2884516 65661852    0    0 102060 81848 56869 600488 25  9 63  3  0
 2  2 382040 392400 2884528 65510068    0    0 87484 156664 66606 553495 22  8 67  4  0
21 26 382040 384648 2884536 65346228    0    0 107196 94716 54381 607591 24  9 64  3  0
19 11 382040 390516 2884560 65175564    0    0 102672 91189 56738 609335 24  9 64  3  0
25 16 382040 393136 2884596 65006852    0    0 105684 105539 62039 615160 24 10 63  4  0
36 10 382040 363100 2884604 64854448    0    0 107068 101983 96957 644538 26  9 62  3  0
12  3 382040 378276 2884612 64686540    0    0 95768 90187 173820 543068 23  9 65  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  3 382040 375188 2884620 64524200    0    0 101484 111884 195042 618970 26 10 61  3  0
