sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 700.81, reads: 9833.74, writes: 2807.14, response time: 30.28ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 696.40, reads: 9737.60, writes: 2781.80, response time: 30.51ms (95%), errors: 0.10, reconnects:  0.00
[  30s] threads: 16, tps: 689.30, reads: 9652.80, writes: 2757.20, response time: 29.70ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 707.80, reads: 9919.94, writes: 2837.58, response time: 29.36ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 685.30, reads: 9594.26, writes: 2741.22, response time: 30.95ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 722.70, reads: 10116.90, writes: 2887.70, response time: 28.67ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 715.80, reads: 10005.10, writes: 2859.90, response time: 29.28ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 701.20, reads: 9833.70, writes: 2809.00, response time: 29.73ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 689.30, reads: 9650.20, writes: 2753.90, response time: 30.37ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 679.20, reads: 9505.50, writes: 2716.00, response time: 30.14ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 707.90, reads: 9913.00, writes: 2834.80, response time: 28.96ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 704.10, reads: 9847.94, writes: 2816.01, response time: 30.15ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 719.20, reads: 10079.26, writes: 2880.09, response time: 29.55ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 711.90, reads: 9947.90, writes: 2841.40, response time: 29.70ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 717.00, reads: 10056.60, writes: 2872.20, response time: 28.81ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 708.60, reads: 9920.49, writes: 2836.60, response time: 30.03ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 701.50, reads: 9802.71, writes: 2799.60, response time: 29.65ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 707.30, reads: 9916.59, writes: 2829.20, response time: 29.58ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 707.10, reads: 9903.31, writes: 2832.70, response time: 29.47ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 697.10, reads: 9759.40, writes: 2789.30, response time: 30.48ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 711.20, reads: 9956.82, writes: 2845.81, response time: 29.94ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 707.90, reads: 9910.57, writes: 2831.49, response time: 29.69ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 701.70, reads: 9823.80, writes: 2806.80, response time: 29.55ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 695.00, reads: 9730.00, writes: 2779.90, response time: 30.09ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 706.00, reads: 9884.00, writes: 2823.40, response time: 30.99ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 711.00, reads: 9940.00, writes: 2838.60, response time: 30.58ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 679.10, reads: 9508.10, writes: 2716.40, response time: 30.26ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 709.90, reads: 9935.10, writes: 2840.90, response time: 29.39ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 702.50, reads: 9851.80, writes: 2811.50, response time: 29.73ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 695.30, reads: 9733.20, writes: 2780.30, response time: 29.88ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 701.60, reads: 9814.20, writes: 2806.50, response time: 30.41ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 706.00, reads: 9893.20, writes: 2828.40, response time: 30.03ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 700.10, reads: 9801.40, writes: 2800.40, response time: 30.00ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 711.60, reads: 9962.41, writes: 2845.60, response time: 28.72ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 717.80, reads: 10040.10, writes: 2866.00, response time: 28.89ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 689.30, reads: 9636.90, writes: 2756.80, response time: 29.50ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 706.10, reads: 9907.83, writes: 2829.11, response time: 29.07ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 709.50, reads: 9932.56, writes: 2837.79, response time: 29.59ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 723.00, reads: 10120.91, writes: 2889.70, response time: 28.61ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 701.30, reads: 9803.19, writes: 2803.00, response time: 30.37ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 697.30, reads: 9774.11, writes: 2791.40, response time: 29.55ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 694.80, reads: 9730.90, writes: 2778.00, response time: 29.85ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 705.20, reads: 9875.10, writes: 2826.40, response time: 29.86ms (95%), errors: 0.10, reconnects:  0.00
[ 440s] threads: 16, tps: 681.40, reads: 9539.60, writes: 2725.50, response time: 30.56ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 702.80, reads: 9839.20, writes: 2810.90, response time: 29.70ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 709.80, reads: 9931.09, writes: 2833.20, response time: 29.73ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 689.80, reads: 9650.51, writes: 2760.30, response time: 30.33ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 693.30, reads: 9719.00, writes: 2778.30, response time: 29.27ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 710.40, reads: 9944.90, writes: 2838.10, response time: 29.08ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 701.70, reads: 9824.49, writes: 2810.50, response time: 29.57ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 16, tps: 715.60, reads: 10017.71, writes: 2856.70, response time: 29.15ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 16, tps: 700.00, reads: 9778.30, writes: 2799.30, response time: 29.82ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 16, tps: 709.00, reads: 9940.09, writes: 2836.00, response time: 29.59ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 16, tps: 692.60, reads: 9704.72, writes: 2776.81, response time: 29.61ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 16, tps: 699.60, reads: 9787.89, writes: 2792.00, response time: 29.22ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 16, tps: 702.50, reads: 9841.50, writes: 2815.20, response time: 29.26ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 16, tps: 716.60, reads: 10031.71, writes: 2863.90, response time: 28.99ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 16, tps: 697.90, reads: 9751.29, writes: 2788.90, response time: 29.68ms (95%), errors: 0.00, reconnects:  0.00
[ 590s] threads: 16, tps: 691.60, reads: 9700.78, writes: 2766.99, response time: 29.79ms (95%), errors: 0.00, reconnects:  0.00
[ 600s] threads: 16, tps: 715.00, reads: 9990.02, writes: 2859.41, response time: 29.80ms (95%), errors: 0.00, reconnects:  0.00
[ 610s] threads: 16, tps: 709.60, reads: 9956.01, writes: 2844.70, response time: 30.26ms (95%), errors: 0.00, reconnects:  0.00
[ 620s] threads: 16, tps: 697.60, reads: 9766.30, writes: 2790.00, response time: 29.94ms (95%), errors: 0.00, reconnects:  0.00
[ 630s] threads: 16, tps: 709.20, reads: 9928.90, writes: 2837.30, response time: 29.49ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 16, tps: 707.20, reads: 9900.80, writes: 2828.50, response time: 29.12ms (95%), errors: 0.00, reconnects:  0.00
[ 650s] threads: 16, tps: 695.60, reads: 9738.39, writes: 2782.70, response time: 30.00ms (95%), errors: 0.00, reconnects:  0.00
[ 660s] threads: 16, tps: 701.90, reads: 9823.78, writes: 2806.79, response time: 30.27ms (95%), errors: 0.00, reconnects:  0.00
[ 670s] threads: 16, tps: 708.20, reads: 9912.52, writes: 2827.21, response time: 29.89ms (95%), errors: 0.00, reconnects:  0.00
[ 680s] threads: 16, tps: 704.30, reads: 9865.31, writes: 2823.00, response time: 30.95ms (95%), errors: 0.00, reconnects:  0.00
[ 690s] threads: 16, tps: 704.40, reads: 9861.59, writes: 2818.20, response time: 29.93ms (95%), errors: 0.00, reconnects:  0.00
[ 700s] threads: 16, tps: 702.20, reads: 9830.41, writes: 2803.00, response time: 29.67ms (95%), errors: 0.00, reconnects:  0.00
[ 710s] threads: 16, tps: 688.60, reads: 9640.80, writes: 2759.30, response time: 29.93ms (95%), errors: 0.00, reconnects:  0.00
[ 720s] threads: 16, tps: 700.40, reads: 9783.20, writes: 2796.10, response time: 29.84ms (95%), errors: 0.00, reconnects:  0.00
[ 730s] threads: 16, tps: 694.20, reads: 9723.29, writes: 2776.80, response time: 29.75ms (95%), errors: 0.00, reconnects:  0.00
