workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,4000,30,10,3227.54,11321.08,46.50,806.88,30
oltp,4000,30,20,3263.61,11397.92,45.31,812.90,30
oltp,4000,30,30,3203.20,11211.21,47.44,800.80,30
oltp,4000,30,40,3215.21,11253.22,46.60,803.80,30
oltp,4000,30,50,3244.97,11381.90,44.85,812.99,30
oltp,4000,30,60,3244.13,11338.70,44.86,809.91,30
oltp,4000,30,70,3241.70,11337.20,46.25,809.80,30
oltp,4000,30,80,3263.69,11460.28,44.89,818.50,30
oltp,4000,30,90,3237.99,11296.67,46.11,806.90,30
oltp,4000,30,100,3276.02,11466.06,45.96,819.00,30
oltp,4000,30,110,3179.20,11153.61,46.71,797.80,30
oltp,4000,30,120,3192.80,11182.69,45.81,798.00,30
oltp,4000,30,130,3226.90,11291.89,44.61,806.90,30
oltp,4000,30,140,3190.30,11135.39,46.56,794.60,30
oltp,4000,30,150,3216.19,11257.36,45.95,804.00,30
oltp,4000,30,160,3167.61,11088.03,46.36,792.00,30
oltp,4000,30,170,3276.39,11465.98,44.94,819.00,30
oltp,4000,30,180,3228.21,11299.45,45.87,807.00,30
oltp,4000,30,190,3239.99,11339.98,45.04,810.00,30
oltp,4000,30,200,3191.20,11191.79,46.38,800.80,30
oltp,4000,30,210,3204.01,11207.42,46.24,801.00,30
oltp,4000,30,220,3191.40,11154.61,46.53,794.90,30
oltp,4000,30,230,3216.18,11255.94,45.24,804.00,30
oltp,4000,30,240,3202.42,11208.45,46.49,800.60,30
oltp,4000,30,250,3251.60,11416.70,45.01,815.90,30
oltp,4000,30,260,3234.39,11305.28,45.95,807.00,30
oltp,4000,30,270,3257.80,11382.01,44.92,813.00,30
oltp,4000,30,280,3258.80,11419.80,46.20,815.70,30
oltp,4000,30,290,3242.81,11335.82,46.50,809.70,30
oltp,4000,30,300,3276.20,11502.68,44.73,822.00,30
oltp,4000,30,310,3260.01,11374.72,45.20,812.00,30
oltp,4000,30,320,3202.80,11239.29,46.46,803.70,30
oltp,4000,30,330,3263.19,11391.67,45.21,812.80,30
oltp,4000,30,340,3267.50,11464.60,46.03,818.70,30
oltp,4000,30,350,3282.40,11464.61,44.94,818.80,30
oltp,4000,30,360,3228.10,11296.59,46.06,806.90,30
oltp,4000,30,370,3298.01,11543.04,44.37,824.50,30
oltp,4000,30,380,3250.00,11377.80,45.16,812.70,30
oltp,4000,30,390,3216.38,11254.54,46.14,803.90,30
oltp,4000,30,400,3274.42,11460.46,44.61,818.60,30
oltp,4000,30,410,3207.49,11254.57,46.60,803.90,30
oltp,4000,30,420,3223.30,11253.20,45.28,803.80,30
oltp,4000,30,430,3231.70,11331.61,45.05,809.40,30
oltp,4000,30,440,3220.30,11250.39,45.39,803.60,30
oltp,4000,30,450,3227.41,11296.63,46.91,806.80,30
oltp,4000,30,460,3225.99,11298.48,45.29,809.50,30
oltp,4000,30,470,3239.19,11329.67,45.74,806.80,30
oltp,4000,30,480,3238.01,11334.43,46.00,809.60,30
oltp,4000,30,490,3203.40,11211.19,47.22,800.80,30
oltp,4000,30,500,3225.40,11288.18,45.23,806.30,30
oltp,4000,30,510,3178.81,11125.83,46.03,794.70,30
oltp,4000,30,520,3153.99,11038.96,46.77,788.50,30
oltp,4000,30,530,3239.21,11337.25,46.46,809.80,30
oltp,4000,30,540,3262.00,11416.98,44.08,815.50,30
oltp,4000,30,550,3178.11,11124.42,46.57,794.50,30
oltp,4000,30,560,3250.39,11376.35,45.36,812.60,30
oltp,4000,30,570,3228.81,11333.05,46.13,809.50,30
oltp,4000,30,580,3252.89,11374.96,45.63,812.50,30
oltp,4000,30,590,3173.61,11088.02,46.29,792.00,30
oltp,4000,30,600,3177.51,11118.82,47.59,794.20,30
oltp,4000,30,610,3208.70,11254.59,46.18,803.90,30
oltp,4000,30,620,3267.70,11437.80,45.43,818.20,30
oltp,4000,30,630,3156.20,11060.49,46.81,788.90,30
oltp,4000,30,640,3225.00,11279.09,46.53,806.40,30
oltp,4000,30,650,3264.20,11428.59,45.65,815.50,30
oltp,4000,30,660,3165.80,11046.01,46.02,789.00,30
