workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,4000,250,10,13307.58,46581.44,91.31,3301.75,250
oltp,4000,250,20,13578.60,47584.18,94.79,3398.50,250
oltp,4000,250,30,13201.79,46190.56,96.13,3299.30,250
oltp,4000,250,40,13100.32,46084.67,107.29,3297.01,250
oltp,4000,250,50,13493.51,46966.42,90.73,3348.20,250
oltp,4000,250,60,13525.22,47613.46,93.21,3406.05,250
oltp,4000,250,70,13693.17,47980.70,88.72,3422.74,250
oltp,4000,250,80,13688.90,47593.61,90.57,3397.40,250
oltp,4000,250,90,13594.60,47587.39,93.24,3398.30,250
oltp,4000,250,100,13192.41,46180.43,111.05,3297.90,250
oltp,4000,250,110,13396.40,47197.50,90.87,3373.70,250
oltp,4000,250,120,13693.39,47945.38,90.38,3423.50,250
oltp,4000,250,130,13603.40,47587.09,90.46,3397.10,250
oltp,4000,250,140,13464.41,46893.82,93.97,3348.20,250
oltp,4000,250,150,13305.89,46616.07,94.87,3347.40,250
oltp,4000,250,160,13193.41,46088.33,96.07,3273.10,250
oltp,4000,250,170,13691.81,47927.63,94.50,3423.00,250
oltp,4000,250,180,13388.80,46869.19,96.10,3347.10,250
oltp,4000,250,190,13698.58,48012.93,90.19,3449.19,250
oltp,4000,250,200,13763.32,48106.87,90.92,3415.90,250
oltp,4000,250,210,13692.97,48093.20,90.06,3447.99,250
oltp,4000,250,220,13696.32,47773.18,91.96,3399.01,250
oltp,4000,250,230,13618.46,47916.15,91.52,3422.99,250
oltp,4000,250,240,13171.38,45853.16,89.73,3280.52,250
oltp,4000,250,250,13495.67,47238.70,91.39,3367.49,250
oltp,4000,250,260,13682.10,47938.81,90.00,3423.80,250
oltp,4000,250,270,13508.80,47236.01,90.00,3373.70,250
oltp,4000,250,280,12996.09,45490.16,97.11,3248.80,250
oltp,4000,250,290,13586.34,47607.11,96.25,3421.49,250
oltp,4000,250,300,13594.93,47731.52,91.47,3398.61,250
oltp,4000,250,310,13500.88,47352.04,93.77,3373.80,250
oltp,4000,250,320,13581.76,47468.99,90.98,3396.71,250
oltp,4000,250,330,13196.39,45965.77,95.93,3273.90,250
oltp,4000,250,340,13693.56,47933.07,90.00,3427.19,250
oltp,4000,250,350,13795.94,48287.53,88.69,3444.91,250
oltp,4000,250,360,13395.70,46898.60,100.45,3349.30,250
