workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,16000,500,10,10311.23,36294.59,216.94,2542.26,500
oltp,16000,500,20,10534.44,36705.13,219.48,2621.61,500
oltp,16000,500,30,10297.66,36398.87,216.68,2620.29,500
oltp,16000,500,40,10648.81,36900.83,213.52,2614.90,500
oltp,16000,500,50,10488.69,37034.97,213.27,2669.10,500
oltp,16000,500,60,10471.00,36815.31,217.52,2616.60,500
oltp,16000,500,70,10428.31,36235.82,213.59,2577.20,500
oltp,16000,500,80,10537.89,36656.27,209.03,2617.90,500
oltp,16000,500,90,10144.18,35752.84,220.87,2583.60,500
oltp,16000,500,100,10487.89,36878.28,213.27,2622.90,500
oltp,16000,500,110,10556.63,36920.89,216.74,2618.21,500
oltp,16000,500,120,10398.00,36129.20,219.48,2580.60,500
oltp,16000,500,130,10336.00,36041.61,219.42,2574.20,500
oltp,16000,500,140,10329.69,36694.57,215.64,2622.60,500
oltp,16000,500,150,10620.41,36689.63,208.59,2619.10,500
oltp,16000,500,160,10498.58,36942.13,215.00,2670.00,500
oltp,16000,500,170,10566.01,37016.34,220.14,2612.00,500
oltp,16000,500,180,10358.50,35995.71,217.59,2570.60,500
oltp,16000,500,190,10321.58,36500.72,219.48,2628.69,500
oltp,16000,500,200,10383.12,36352.78,222.26,2574.91,500
oltp,16000,500,210,10344.68,36069.22,212.06,2576.09,500
oltp,16000,500,220,10399.72,36632.76,215.71,2617.20,500
oltp,16000,500,230,10536.50,36970.60,216.16,2643.60,500
oltp,16000,500,240,10572.21,36690.12,208.78,2616.90,500
oltp,16000,500,250,10645.59,37336.58,212.31,2666.90,500
oltp,16000,500,260,10639.90,37349.61,213.78,2667.80,500
oltp,16000,500,270,10548.00,36706.19,226.02,2621.60,500
oltp,16000,500,280,10551.99,36962.38,212.06,2668.50,500
oltp,16000,500,290,10650.72,37185.85,211.36,2627.40,500
oltp,16000,500,300,10381.30,36204.29,220.27,2632.00,500
oltp,16000,500,310,10537.40,37376.99,211.80,2623.30,500
oltp,16000,500,320,10620.10,37020.98,218.89,2665.60,500
oltp,16000,500,330,10489.78,36507.74,214.55,2622.00,500
oltp,16000,500,340,10676.43,37186.00,208.10,2619.61,500
oltp,16000,500,350,10346.29,36711.77,216.29,2622.10,500
oltp,16000,500,360,10537.60,36723.21,215.45,2622.60,500
oltp,16000,500,370,10573.88,36925.85,217.59,2668.70,500
oltp,16000,500,380,10409.62,36515.66,222.46,2576.90,500
oltp,16000,500,390,10538.00,36629.99,209.22,2615.50,500
oltp,16000,500,400,10538.30,37374.98,211.11,2672.60,500
oltp,16000,500,410,10593.21,36818.52,209.91,2626.00,500
oltp,16000,500,420,10565.19,37251.55,216.55,2662.30,500
oltp,16000,500,430,10475.10,36655.10,212.88,2623.70,500
oltp,16000,500,440,10640.91,37218.44,207.72,2662.40,500
oltp,16000,500,450,10476.20,36143.09,216.35,2570.00,500
oltp,16000,500,460,10123.38,35592.02,221.53,2579.69,500
oltp,16000,500,470,10491.29,36850.67,213.97,2621.40,500
oltp,16000,500,480,10465.72,36478.25,211.11,2617.40,500
oltp,16000,500,490,10455.09,36553.65,214.35,2614.10,500
oltp,16000,500,500,10486.03,37078.81,216.16,2618.71,500
oltp,16000,500,510,10246.00,35698.21,218.24,2537.00,500
oltp,16000,500,520,10575.60,36716.42,210.29,2622.30,500
oltp,16000,500,530,10337.39,36766.35,214.93,2626.60,500
oltp,16000,500,540,10441.18,36484.04,214.61,2616.30,500
oltp,16000,500,550,10311.39,35897.77,217.00,2576.80,500
oltp,16000,500,560,10487.30,36414.21,214.42,2623.10,500
oltp,16000,500,570,10467.93,37162.40,214.03,2616.21,500
oltp,16000,500,580,10547.98,36538.23,217.52,2635.79,500
oltp,16000,500,590,10337.41,36515.65,215.71,2575.60,500
oltp,16000,500,600,10018.91,34884.34,228.13,2489.30,500
oltp,16000,500,610,10003.10,35244.38,231.01,2517.30,500
oltp,16000,500,620,10373.00,36061.70,225.21,2575.30,500
oltp,16000,500,630,10365.20,36480.28,217.26,2615.20,500
oltp,16000,500,640,10304.70,36057.39,231.29,2574.80,500
oltp,16000,500,650,10624.31,36796.03,213.01,2618.70,500
oltp,16000,500,660,10326.67,36573.40,218.70,2621.59,500
oltp,16000,500,670,10651.41,37338.63,212.50,2660.60,500
oltp,16000,500,680,10489.20,36671.89,210.16,2625.60,500
oltp,16000,500,690,10480.88,36266.44,215.00,2619.90,500
oltp,16000,500,700,10453.54,36598.83,212.76,2575.01,500
oltp,16000,500,710,10514.30,36654.80,215.96,2620.00,500
oltp,16000,500,720,10477.69,37115.15,210.85,2666.00,500
oltp,16000,500,730,10501.10,36690.30,212.69,2624.90,500
oltp,16000,500,740,10298.91,35991.13,222.26,2575.90,500
oltp,16000,500,750,10457.51,36658.94,216.22,2613.70,500
oltp,16000,500,760,10512.48,36992.84,211.17,2625.40,500
oltp,16000,500,770,10647.02,36690.47,212.31,2615.00,500
oltp,16000,500,780,10654.09,37651.06,207.47,2713.50,500
oltp,16000,500,790,10485.10,36933.70,213.97,2618.20,500
oltp,16000,500,800,10504.11,36754.12,213.52,2623.90,500
oltp,16000,500,810,10514.00,36809.79,215.26,2625.90,500
oltp,16000,500,820,10335.80,36151.31,210.60,2582.10,500
oltp,16000,500,830,10546.90,36713.00,217.33,2621.70,500
oltp,16000,500,840,10408.19,36648.16,217.91,2625.20,500
oltp,16000,500,850,10500.80,36298.60,210.41,2625.30,500
oltp,16000,500,860,10434.91,36606.83,214.03,2574.30,500
oltp,16000,500,870,10527.20,37201.80,212.44,2665.60,500
oltp,16000,500,880,10121.99,35266.98,220.47,2530.50,500
oltp,16000,500,890,10520.91,37009.13,213.14,2626.90,500
oltp,16000,500,900,10730.80,37456.50,212.50,2672.40,500
oltp,16000,500,910,10636.08,37318.82,219.48,2670.09,500
oltp,16000,500,920,10656.72,37315.07,211.55,2660.91,500
oltp,16000,500,930,10601.80,36800.31,222.73,2626.80,500
oltp,16000,500,940,10387.08,36227.94,220.14,2626.00,500
oltp,16000,500,950,10075.81,35530.84,236.26,2519.70,500
oltp,16000,500,960,10673.99,37345.07,210.41,2667.30,500
oltp,16000,500,970,10547.88,36811.54,220.74,2636.90,500
oltp,16000,500,980,10670.83,37063.20,207.35,2619.01,500
oltp,16000,500,990,10473.78,36664.74,216.87,2627.30,500
oltp,16000,500,1000,10278.26,35973.00,228.74,2560.41,500
oltp,16000,500,1010,10513.36,36804.45,214.48,2628.39,500
oltp,16000,500,1020,10513.28,37117.21,224.06,2677.89,500
oltp,16000,500,1030,10639.92,36962.38,207.97,2612.91,500
oltp,16000,500,1040,10335.40,36614.90,216.35,2615.20,500
oltp,16000,500,1050,10492.41,36270.22,222.79,2590.60,500
oltp,16000,500,1060,10437.04,36747.85,211.11,2625.21,500
oltp,16000,500,1070,10418.22,36668.74,214.80,2618.98,500
oltp,16000,500,1080,10369.23,36276.69,219.55,2591.01,500
oltp,16000,500,1090,10423.50,36072.20,221.86,2575.90,500
oltp,16000,500,1100,10483.06,36803.45,215.13,2668.39,500
oltp,16000,500,1110,10667.63,37219.20,207.47,2631.01,500
oltp,16000,500,1120,10322.61,36690.05,214.10,2608.60,500
oltp,16000,500,1130,10502.60,36630.50,223.73,2615.50,500
oltp,16000,500,1140,10440.29,36361.16,213.52,2627.50,500
oltp,16000,500,1150,10559.71,37094.74,212.57,2619.30,500
oltp,16000,500,1160,10582.69,36725.28,212.95,2622.60,500
oltp,16000,500,1170,10462.40,36652.00,211.68,2617.90,500
oltp,16000,500,1180,10508.10,36965.80,212.50,2669.10,500
oltp,16000,500,1190,10486.00,36463.79,212.95,2621.70,500
oltp,16000,500,1200,10503.00,37013.51,209.35,2625.40,500
oltp,16000,500,1210,10510.71,36500.95,218.76,2579.30,500
oltp,16000,500,1220,10377.49,36691.75,211.61,2620.90,500
oltp,16000,500,1230,10399.10,36563.51,222.99,2614.10,500
oltp,16000,500,1240,10498.90,36750.20,220.08,2622.80,500
oltp,16000,500,1250,10328.88,35949.04,219.62,2567.40,500
oltp,16000,500,1260,10448.22,36636.66,213.84,2616.40,500
oltp,16000,500,1270,10784.21,37341.82,203.96,2667.00,500
oltp,16000,500,1280,10524.09,37364.77,214.42,2669.30,500
oltp,16000,500,1290,10457.69,36198.17,211.30,2624.80,500
oltp,16000,500,1300,10568.11,37238.74,216.87,2620.10,500
oltp,16000,500,1310,10431.98,36490.54,214.10,2629.80,500
oltp,16000,500,1320,10545.62,37005.85,212.57,2619.20,500
oltp,16000,500,1330,10436.01,36071.72,214.61,2576.00,500
oltp,16000,500,1340,10334.19,36749.75,215.19,2625.50,500
oltp,16000,500,1350,10463.01,36662.93,216.16,2621.40,500
oltp,16000,500,1360,10306.39,36071.77,211.36,2575.70,500
oltp,16000,500,1370,10536.61,36782.93,210.16,2624.30,500
oltp,16000,500,1380,10616.40,36649.61,214.55,2617.00,500
oltp,16000,500,1390,10491.00,37207.40,213.08,2669.20,500
oltp,16000,500,1400,10469.40,36682.00,219.75,2620.00,500
oltp,16000,500,1410,10481.80,36714.29,216.16,2620.00,500
oltp,16000,500,1420,10191.39,35546.87,213.78,2529.50,500
oltp,16000,500,1430,10651.31,37298.64,210.85,2663.80,500
oltp,16000,500,1440,10598.19,37211.07,212.50,2664.00,500
oltp,16000,500,1450,10463.80,36189.30,213.08,2619.20,500
oltp,16000,500,1460,10491.99,36955.98,208.72,2622.00,500
oltp,16000,500,1470,10493.32,36390.06,218.37,2575.90,500
oltp,16000,500,1480,10490.58,36982.14,207.23,2669.90,500
oltp,16000,500,1490,10536.91,37191.44,214.80,2628.70,500
oltp,16000,500,1500,10418.90,36009.20,220.27,2570.90,500
oltp,16000,500,1510,10528.09,36969.95,214.55,2671.40,500
oltp,16000,500,1520,10614.51,37043.64,209.22,2615.60,500
oltp,16000,500,1530,10506.81,37234.13,215.71,2664.00,500
oltp,16000,500,1540,10292.50,35617.30,225.28,2538.40,500
oltp,16000,500,1550,10526.00,36647.00,213.59,2617.40,500
oltp,16000,500,1560,10480.90,37202.69,212.44,2669.60,500
oltp,16000,500,1570,10472.80,36763.69,209.47,2614.40,500
oltp,16000,500,1580,10581.90,36714.20,214.93,2620.70,500
oltp,16000,500,1590,10522.41,36632.73,215.77,2616.40,500
oltp,16000,500,1600,10350.20,36543.68,216.42,2630.20,500
