sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 250
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 250, tps: 2221.87, reads: 31458.93, writes: 8987.67, response time: 133.34ms (95%), errors: 0.20, reconnects:  0.00
[  20s] threads: 250, tps: 2271.30, reads: 31661.40, writes: 8985.20, response time: 127.60ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 250, tps: 2253.10, reads: 31679.10, writes: 9046.00, response time: 123.13ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 250, tps: 2243.10, reads: 31402.70, writes: 8969.70, response time: 126.04ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 250, tps: 2267.11, reads: 31697.41, writes: 9037.83, response time: 125.89ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 250, tps: 2243.19, reads: 31451.39, writes: 9061.67, response time: 125.89ms (95%), errors: 0.20, reconnects:  0.00
[  70s] threads: 250, tps: 2218.40, reads: 30882.79, writes: 8785.20, response time: 129.02ms (95%), errors: 0.20, reconnects:  0.00
[  80s] threads: 250, tps: 2242.40, reads: 31570.11, writes: 9008.60, response time: 130.61ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 250, tps: 2242.80, reads: 31400.99, writes: 8961.80, response time: 124.21ms (95%), errors: 0.20, reconnects:  0.00
[ 100s] threads: 250, tps: 2269.20, reads: 31639.90, writes: 9048.30, response time: 128.56ms (95%), errors: 0.40, reconnects:  0.00
[ 110s] threads: 250, tps: 2219.70, reads: 30990.39, writes: 8878.50, response time: 125.29ms (95%), errors: 0.10, reconnects:  0.00
[ 120s] threads: 250, tps: 2218.60, reads: 31288.02, writes: 8974.81, response time: 133.18ms (95%), errors: 0.30, reconnects:  0.00
[ 130s] threads: 250, tps: 2244.25, reads: 31422.18, writes: 8969.59, response time: 128.86ms (95%), errors: 0.20, reconnects:  0.00
[ 140s] threads: 250, tps: 2243.16, reads: 31405.69, writes: 8979.52, response time: 123.65ms (95%), errors: 0.10, reconnects:  0.00
[ 150s] threads: 250, tps: 2242.09, reads: 31390.71, writes: 8957.27, response time: 124.99ms (95%), errors: 0.10, reconnects:  0.00
[ 160s] threads: 250, tps: 2245.00, reads: 31434.14, writes: 8976.28, response time: 127.25ms (95%), errors: 0.30, reconnects:  0.00
[ 170s] threads: 250, tps: 2232.21, reads: 31250.87, writes: 8945.22, response time: 124.76ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 250, tps: 2268.60, reads: 31763.21, writes: 9074.50, response time: 124.13ms (95%), errors: 0.20, reconnects:  0.00
[ 190s] threads: 250, tps: 2269.00, reads: 31521.40, writes: 8976.10, response time: 124.65ms (95%), errors: 0.00, reconnects:  0.00
