workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,8000,500,10,13204.08,46633.62,161.44,3300.35,500
oltp,8000,500,20,13834.20,48261.51,172.74,3458.70,500
oltp,8000,500,30,13933.19,48793.95,159.00,3483.60,500
oltp,8000,500,40,13816.50,48403.70,161.06,3453.50,500
oltp,8000,500,50,14133.90,49155.31,157.67,3497.00,500
oltp,8000,500,60,13963.82,49361.36,159.00,3515.40,500
oltp,8000,500,70,14229.40,49472.71,158.95,3531.30,500
oltp,8000,500,80,13911.50,48817.71,163.58,3486.60,500
oltp,8000,500,90,13985.60,48673.60,162.85,3476.10,500
oltp,8000,500,100,13949.69,48826.38,156.96,3487.50,500
oltp,8000,500,110,13952.68,48931.72,161.25,3534.79,500
oltp,8000,500,120,13855.93,48655.59,159.19,3435.71,500
oltp,8000,500,130,14057.20,48942.32,160.00,3495.20,500
oltp,8000,500,140,14128.66,49557.05,159.33,3539.49,500
oltp,8000,500,150,13578.78,47942.03,185.17,3437.09,500
oltp,8000,500,160,14024.86,48963.40,165.26,3484.41,500
oltp,8000,500,170,14032.30,48827.31,162.46,3487.50,500
oltp,8000,500,180,13639.70,47675.50,162.36,3451.90,500
oltp,8000,500,190,13962.80,49348.59,162.27,3477.40,500
oltp,8000,500,200,13888.89,48622.18,162.85,3480.80,500
oltp,8000,500,210,13627.21,47674.45,170.84,3396.30,500
oltp,8000,500,220,14001.40,48934.19,168.96,3495.00,500
oltp,8000,500,230,14036.19,49072.66,158.90,3528.10,500
oltp,8000,500,240,13255.01,46542.83,171.87,3303.40,500
oltp,8000,500,250,13924.20,48802.80,161.15,3486.30,500
oltp,8000,500,260,13995.20,48916.69,164.81,3490.10,500
oltp,8000,500,270,13850.68,48188.94,170.02,3441.90,500
oltp,8000,500,280,13895.51,48966.92,160.91,3497.10,500
oltp,8000,500,290,13539.12,46867.27,164.07,3347.00,500
oltp,8000,500,300,13947.79,48845.98,160.14,3488.50,500
oltp,8000,500,310,14102.21,49538.73,156.87,3537.80,500
oltp,8000,500,320,14019.60,48927.51,160.19,3494.50,500
oltp,8000,500,330,13905.26,48759.70,181.27,3482.41,500
oltp,8000,500,340,13975.24,48771.29,158.90,3482.79,500
oltp,8000,500,350,13997.28,49275.61,164.71,3548.19,500
oltp,8000,500,360,13930.61,49036.92,168.20,3477.30,500
oltp,8000,500,370,14102.12,48816.15,162.71,3482.30,500
oltp,8000,500,380,13956.70,48843.29,162.17,3488.40,500
oltp,8000,500,390,13843.09,48645.26,160.91,3508.20,500
oltp,8000,500,400,13935.91,48954.83,158.24,3484.20,500
oltp,8000,500,410,13529.71,47094.83,185.72,3343.60,500
oltp,8000,500,420,13984.19,49397.95,159.28,3531.00,500
oltp,8000,500,430,14051.60,48840.18,163.05,3483.80,500
oltp,8000,500,440,14027.11,49422.73,160.43,3533.80,500
oltp,8000,500,450,13907.42,48388.56,162.85,3451.70,500
oltp,8000,500,460,14012.36,48883.78,159.28,3491.19,500
oltp,8000,500,470,13910.13,48767.69,163.83,3482.61,500
oltp,8000,500,480,13893.29,48960.36,160.00,3500.40,500
oltp,8000,500,490,14020.11,48991.73,161.30,3496.50,500
oltp,8000,500,500,13719.47,47838.19,170.89,3448.69,500
oltp,8000,500,510,13915.33,49007.02,159.28,3477.71,500
oltp,8000,500,520,13948.80,48317.71,166.20,3455.50,500
oltp,8000,500,530,14022.40,49346.29,158.33,3508.90,500
oltp,8000,500,540,14212.61,49658.22,162.12,3546.40,500
oltp,8000,500,550,14000.19,48921.25,154.12,3535.50,500
oltp,8000,500,560,13870.82,48708.46,159.33,3437.10,500
oltp,8000,500,570,13472.70,46893.51,168.66,3349.30,500
oltp,8000,500,580,13945.58,49368.44,158.57,3531.70,500
oltp,8000,500,590,13909.31,48144.63,169.47,3432.70,500
oltp,8000,500,600,13950.50,49376.59,156.78,3534.50,500
oltp,8000,500,610,13740.71,48126.63,169.01,3431.30,500
oltp,8000,500,620,13892.95,48188.03,162.90,3477.79,500
oltp,8000,500,630,14012.55,48890.57,163.10,3453.81,500
oltp,8000,500,640,13947.10,48829.20,160.19,3487.00,500
oltp,8000,500,650,14135.59,49512.37,155.93,3536.50,500
oltp,8000,500,660,13940.78,49206.32,169.21,3531.09,500
oltp,8000,500,670,13996.01,48915.14,161.98,3476.70,500
oltp,8000,500,680,13902.57,48497.71,163.00,3494.99,500
oltp,8000,500,690,13927.14,48840.05,163.05,3456.71,500
oltp,8000,500,700,13923.50,48652.49,161.83,3475.10,500
oltp,8000,500,710,13808.07,48157.81,162.71,3485.39,500
oltp,8000,500,720,14133.73,49418.71,154.82,3483.61,500
oltp,8000,500,730,14050.88,49632.32,161.35,3544.99,500
oltp,8000,500,740,14056.21,49305.54,159.67,3530.90,500
oltp,8000,500,750,13986.97,48902.39,156.82,3495.09,500
oltp,8000,500,760,14103.23,48869.49,156.31,3478.11,500
oltp,8000,500,770,13881.30,48768.62,167.65,3483.20,500
oltp,8000,500,780,13890.11,48749.54,164.22,3481.60,500
oltp,8000,500,790,14202.90,49403.50,155.00,3528.70,500
oltp,8000,500,800,13787.40,48786.89,164.81,3490.70,500
oltp,8000,500,810,14099.99,48827.58,157.67,3488.40,500
oltp,8000,500,820,14045.71,49367.42,171.66,3518.20,500
oltp,8000,500,830,13629.97,48092.29,160.05,3440.69,500
oltp,8000,500,840,14134.92,48879.98,157.72,3484.91,500
oltp,8000,500,850,13969.50,49356.31,157.15,3532.70,500
oltp,8000,500,860,13834.45,48256.71,159.71,3439.49,500
oltp,8000,500,870,14014.43,49288.80,157.15,3525.81,500
oltp,8000,500,880,14138.33,48989.00,157.58,3493.11,500
oltp,8000,500,890,13949.48,49257.34,164.52,3534.40,500
oltp,8000,500,900,13910.21,48262.43,158.57,3430.80,500
oltp,8000,500,910,13893.10,48832.01,158.38,3488.00,500
oltp,8000,500,920,13800.00,48119.41,165.80,3436.10,500
oltp,8000,500,930,13986.30,49022.88,161.25,3541.80,500
oltp,8000,500,940,13979.51,48811.93,160.53,3445.30,500
oltp,8000,500,950,13960.19,49445.87,158.10,3534.50,500
oltp,8000,500,960,13918.29,48432.78,160.24,3484.90,500
oltp,8000,500,970,13994.46,48967.96,159.67,3498.49,500
oltp,8000,500,980,13945.24,49095.55,169.67,3477.81,500
oltp,8000,500,990,14056.21,48937.45,164.71,3493.20,500
oltp,8000,500,1000,13889.69,48783.26,157.91,3484.20,500
oltp,8000,500,1010,14070.80,48802.32,157.58,3485.30,500
oltp,8000,500,1020,13990.28,49208.23,165.80,3545.79,500
oltp,8000,500,1030,13883.22,48638.38,169.11,3442.81,500
oltp,8000,500,1040,13980.40,49120.28,159.05,3523.30,500
oltp,8000,500,1050,13953.39,48727.37,160.10,3487.60,500
oltp,8000,500,1060,13988.57,48643.81,160.10,3497.59,500
oltp,8000,500,1070,14067.63,49455.32,165.11,3485.71,500
oltp,8000,500,1080,13787.30,48171.89,165.70,3439.70,500
