workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,250000,500,10,6645.79,23590.20,368.61,1656.27,500
oltp,250000,500,20,6773.50,23586.52,356.03,1666.40,500
oltp,250000,500,30,6657.20,23658.30,395.35,1690.80,500
oltp,250000,500,40,6449.50,22432.59,406.27,1603.60,500
oltp,250000,500,50,6562.50,23104.40,392.41,1650.80,500
oltp,250000,500,60,6651.30,23224.81,371.27,1659.10,500
oltp,250000,500,70,6665.30,23137.70,387.85,1650.10,500
oltp,250000,500,80,6571.92,23246.77,389.71,1663.31,500
oltp,250000,500,90,6791.87,23543.11,392.64,1696.69,500
oltp,250000,500,100,6618.90,23178.60,379.81,1658.00,500
oltp,250000,500,110,6795.49,23680.48,378.67,1699.20,500
oltp,250000,500,120,6780.23,23574.22,377.20,1652.41,500
oltp,250000,500,130,6603.78,23604.31,395.71,1692.69,500
oltp,250000,500,140,6619.50,22957.99,371.04,1654.80,500
oltp,250000,500,150,6784.51,23633.52,357.52,1670.10,500
oltp,250000,500,160,6557.09,23208.78,365.97,1658.60,500
oltp,250000,500,170,6747.00,23308.21,370.93,1663.30,500
oltp,250000,500,180,6662.40,23628.70,408.96,1685.40,500
oltp,250000,500,190,6832.60,23873.30,361.94,1710.20,500
oltp,250000,500,200,6527.30,22936.88,418.74,1634.40,500
oltp,250000,500,210,6624.81,22673.72,381.98,1618.40,500
oltp,250000,500,220,6652.70,23785.10,388.67,1702.10,500
oltp,250000,500,230,6973.49,24094.76,363.02,1747.40,500
oltp,250000,500,240,6763.21,23595.74,377.54,1658.10,500
oltp,250000,500,250,6647.50,23238.80,360.10,1660.40,500
oltp,250000,500,260,6699.40,23506.30,362.16,1708.70,500
oltp,250000,500,270,6851.10,23952.90,332.74,1713.60,500
oltp,250000,500,280,6652.49,23308.57,343.98,1664.40,500
oltp,250000,500,290,6645.18,23099.44,383.35,1656.30,500
oltp,250000,500,300,6782.62,23832.79,367.95,1660.61,500
oltp,250000,500,310,6673.80,23781.10,387.04,1703.40,500
oltp,250000,500,320,6644.30,23271.60,346.05,1661.40,500
oltp,250000,500,330,6768.20,23497.40,384.04,1692.00,500
oltp,250000,500,340,6756.50,23405.31,395.12,1657.30,500
oltp,250000,500,350,6659.20,23305.41,378.56,1701.20,500
oltp,250000,500,360,6719.00,23776.86,410.43,1678.48,500
oltp,250000,500,370,6781.19,23604.82,333.04,1669.82,500
oltp,250000,500,380,6776.90,23800.00,377.77,1697.90,500
oltp,250000,500,390,6631.10,23209.20,371.04,1658.00,500
oltp,250000,500,400,6743.29,23541.18,361.29,1706.00,500
oltp,250000,500,410,6682.81,23553.23,377.66,1659.40,500
oltp,250000,500,420,6751.39,23728.87,381.98,1700.50,500
oltp,250000,500,430,6625.11,23010.62,395.59,1640.90,500
oltp,250000,500,440,6759.60,23822.30,349.38,1704.00,500
oltp,250000,500,450,6779.20,23277.31,385.42,1697.50,500
oltp,250000,500,460,6616.10,23289.69,414.13,1652.20,500
oltp,250000,500,470,6607.61,23237.74,392.17,1650.70,500
oltp,250000,500,480,6634.09,23473.06,376.19,1657.90,500
oltp,250000,500,490,6781.19,23248.38,385.65,1698.60,500
oltp,250000,500,500,6779.21,23682.42,374.06,1649.30,500
oltp,250000,500,510,6643.40,23254.91,372.49,1662.00,500
oltp,250000,500,520,6484.30,23123.79,385.42,1650.80,500
