workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,250000,100,10,3564.45,12585.21,123.91,888.99,100
oltp,250000,100,20,3590.40,12581.80,121.16,899.40,100
oltp,250000,100,30,3589.30,12474.90,125.55,897.60,100
oltp,250000,100,40,3574.70,12544.00,125.66,888.70,100
oltp,250000,100,50,3614.10,12590.49,122.76,908.50,100
oltp,250000,100,60,3671.60,12925.21,122.21,917.90,100
oltp,250000,100,70,3632.00,12734.50,123.35,907.80,100
oltp,250000,100,80,3630.40,12598.90,121.63,897.80,100
oltp,250000,100,90,3627.00,12700.80,123.58,907.20,100
oltp,250000,100,100,3592.60,12651.70,123.54,907.70,100
oltp,250000,100,110,3561.50,12497.00,124.35,889.00,100
oltp,250000,100,120,3625.30,12651.70,122.54,907.60,100
oltp,250000,100,130,3594.00,12558.90,124.54,898.60,100
oltp,250000,100,140,3634.00,12660.31,123.02,898.50,100
oltp,250000,100,150,3593.95,12578.84,125.78,898.49,100
oltp,250000,100,160,3600.05,12720.67,120.36,908.91,100
oltp,250000,100,170,3633.60,12597.09,125.70,899.50,100
oltp,250000,100,180,3595.50,12584.61,124.17,898.90,100
oltp,250000,100,190,3596.70,12716.60,122.47,908.70,100
oltp,250000,100,200,3594.21,12460.62,126.04,899.00,100
oltp,250000,100,210,3594.71,12599.32,122.76,898.50,100
oltp,250000,100,220,3595.99,12678.15,121.59,898.00,100
oltp,250000,100,230,3627.50,12577.50,124.62,898.00,100
oltp,250000,100,240,3606.10,12721.49,121.81,908.80,100
oltp,250000,100,250,3621.10,12612.49,124.91,907.80,100
oltp,250000,100,260,3630.30,12725.21,121.12,907.70,100
oltp,250000,100,270,3592.90,12576.70,124.50,898.30,100
oltp,250000,100,280,3592.40,12565.29,123.58,898.10,100
oltp,250000,100,290,3596.90,12648.61,124.95,897.30,100
oltp,250000,100,300,3613.90,12582.60,122.43,898.60,100
oltp,250000,100,310,3601.20,12590.00,122.80,907.10,100
oltp,250000,100,320,3610.80,12651.70,124.62,895.90,100
oltp,250000,100,330,3588.90,12551.30,126.04,896.40,100
oltp,250000,100,340,3591.60,12537.00,122.29,895.50,100
oltp,250000,100,350,3621.20,12674.20,123.10,905.30,100
oltp,250000,100,360,3547.70,12539.00,124.06,896.80,100
oltp,250000,100,370,3587.50,12554.50,125.85,896.90,100
oltp,250000,100,380,3621.00,12600.50,124.35,905.20,100
oltp,250000,100,390,3548.20,12461.70,124.91,887.20,100
oltp,250000,100,400,3566.20,12460.10,128.67,886.50,100
oltp,250000,100,410,3610.70,12683.70,124.24,907.60,100
oltp,250000,100,420,3667.90,12722.71,122.54,907.10,100
oltp,250000,100,430,3581.70,12550.80,122.95,896.50,100
oltp,250000,100,440,3555.10,12487.20,124.84,897.70,100
oltp,250000,100,450,3593.20,12519.40,126.00,898.30,100
oltp,250000,100,460,3632.80,12713.60,121.41,898.30,100
oltp,250000,100,470,3630.70,12718.40,123.24,917.40,100
oltp,250000,100,480,3586.20,12573.29,121.05,889.20,100
oltp,250000,100,490,3604.90,12709.11,121.99,908.50,100
oltp,250000,100,500,3633.80,12718.40,124.24,908.10,100
oltp,250000,100,510,3591.00,12561.69,122.73,898.30,100
oltp,250000,100,520,3593.00,12474.00,123.58,898.30,100
oltp,250000,100,530,3587.70,12547.10,124.95,887.50,100
oltp,250000,100,540,3630.30,12746.10,125.74,917.00,100
oltp,250000,100,550,3589.20,12522.59,121.52,897.30,100
oltp,250000,100,560,3612.40,12699.61,124.84,897.70,100
oltp,250000,100,570,3570.50,12434.90,124.35,888.20,100
oltp,250000,100,580,3591.80,12569.20,126.00,897.80,100
oltp,250000,100,590,3551.90,12549.50,125.25,897.90,100
oltp,250000,100,600,3630.20,12587.50,123.76,897.60,100
oltp,250000,100,610,3548.80,12457.59,127.14,897.20,100
oltp,250000,100,620,3552.00,12454.31,126.91,888.00,100
oltp,250000,100,630,3632.80,12658.50,124.65,898.40,100
oltp,250000,100,640,3554.80,12534.39,124.95,898.50,100
oltp,250000,100,650,3595.20,12612.21,124.39,898.10,100
oltp,250000,100,660,3588.00,12454.60,126.65,897.70,100
oltp,250000,100,670,3557.30,12430.60,126.34,879.30,100
oltp,250000,100,680,3633.60,12839.90,121.70,918.40,100
oltp,250000,100,690,3553.20,12327.39,126.08,888.30,100
oltp,250000,100,700,3638.70,12832.50,121.52,907.70,100
oltp,250000,100,710,3626.90,12692.10,122.58,908.70,100
oltp,250000,100,720,3635.20,12719.80,120.07,908.80,100
oltp,250000,100,730,3554.40,12453.70,123.50,888.60,100
oltp,250000,100,740,3635.20,12678.40,121.19,908.80,100
oltp,250000,100,750,3668.02,12764.47,121.78,907.00,100
oltp,250000,100,760,3597.08,12716.93,122.98,908.80,100
oltp,250000,100,770,3592.20,12562.31,123.28,898.50,100
oltp,250000,100,780,3635.70,12608.90,125.44,899.00,100
oltp,250000,100,790,3597.00,12588.80,124.02,899.20,100
