sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 78.70, reads: 1119.02, writes: 316.91, response time: 332.24ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 86.90, reads: 1215.60, writes: 348.30, response time: 258.38ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 95.00, reads: 1329.90, writes: 379.10, response time: 265.51ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 94.70, reads: 1323.70, writes: 378.60, response time: 246.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 97.40, reads: 1363.60, writes: 390.00, response time: 238.67ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 104.20, reads: 1464.60, writes: 419.10, response time: 218.83ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 90.40, reads: 1259.00, writes: 358.10, response time: 273.25ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 110.00, reads: 1547.10, writes: 443.30, response time: 209.78ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 114.90, reads: 1606.10, writes: 458.90, response time: 204.88ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 109.20, reads: 1530.90, writes: 437.70, response time: 223.13ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 114.00, reads: 1590.70, writes: 453.20, response time: 214.61ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 117.20, reads: 1642.50, writes: 470.50, response time: 201.30ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 119.60, reads: 1676.90, writes: 479.30, response time: 196.71ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 120.60, reads: 1687.10, writes: 480.40, response time: 196.83ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 118.90, reads: 1669.30, writes: 478.50, response time: 198.25ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 120.50, reads: 1681.90, writes: 479.90, response time: 203.90ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 122.70, reads: 1715.40, writes: 489.80, response time: 195.59ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 125.80, reads: 1766.40, writes: 504.20, response time: 184.61ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 127.60, reads: 1784.30, writes: 509.00, response time: 187.79ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 129.70, reads: 1817.90, writes: 521.60, response time: 181.38ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 130.20, reads: 1822.10, writes: 520.10, response time: 178.74ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 130.10, reads: 1819.10, writes: 518.30, response time: 182.09ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 128.30, reads: 1796.20, writes: 514.00, response time: 190.45ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 136.00, reads: 1901.30, writes: 543.60, response time: 171.92ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 136.20, reads: 1910.90, writes: 545.00, response time: 171.82ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 133.70, reads: 1867.09, writes: 534.60, response time: 181.06ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 136.70, reads: 1920.21, writes: 547.80, response time: 171.56ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 133.00, reads: 1859.60, writes: 531.40, response time: 180.30ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 132.40, reads: 1849.30, writes: 528.50, response time: 182.80ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 136.30, reads: 1913.40, writes: 547.10, response time: 170.69ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 141.10, reads: 1975.40, writes: 565.00, response time: 166.50ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 142.80, reads: 2001.60, writes: 572.60, response time: 165.85ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 139.40, reads: 1948.90, writes: 555.20, response time: 166.40ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 138.70, reads: 1942.70, writes: 556.40, response time: 169.06ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 135.60, reads: 1893.10, writes: 540.00, response time: 183.57ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 141.50, reads: 1984.00, writes: 566.00, response time: 168.71ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 144.20, reads: 2023.10, writes: 580.80, response time: 164.57ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 143.10, reads: 2004.00, writes: 571.80, response time: 166.10ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 150.40, reads: 2095.30, writes: 596.60, response time: 160.05ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 141.40, reads: 1986.00, writes: 568.00, response time: 164.86ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 133.70, reads: 1874.60, writes: 536.40, response time: 181.54ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 145.50, reads: 2037.30, writes: 582.40, response time: 162.90ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 147.10, reads: 2054.90, writes: 587.30, response time: 163.93ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 143.90, reads: 2015.60, writes: 573.70, response time: 163.00ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 140.00, reads: 1964.20, writes: 563.10, response time: 166.80ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 141.20, reads: 1976.10, writes: 565.30, response time: 168.66ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 134.40, reads: 1876.59, writes: 535.00, response time: 177.62ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 143.50, reads: 2014.40, writes: 577.20, response time: 162.36ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 140.80, reads: 1970.90, writes: 562.80, response time: 170.38ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 140.70, reads: 1969.00, writes: 560.60, response time: 162.56ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 16, tps: 144.20, reads: 2013.50, writes: 575.60, response time: 162.03ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 16, tps: 143.00, reads: 2004.00, writes: 571.80, response time: 160.00ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 16, tps: 133.40, reads: 1872.10, writes: 537.60, response time: 179.76ms (95%), errors: 0.00, reconnects:  0.00
