sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 101.80, reads: 1444.52, writes: 412.01, response time: 245.04ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 116.10, reads: 1625.70, writes: 464.20, response time: 201.42ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 119.70, reads: 1675.10, writes: 478.60, response time: 204.45ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 108.50, reads: 1521.80, writes: 434.80, response time: 199.56ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 123.30, reads: 1723.50, writes: 490.00, response time: 214.29ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 130.50, reads: 1827.50, writes: 523.80, response time: 180.95ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 130.80, reads: 1832.80, writes: 523.20, response time: 186.17ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 125.30, reads: 1754.70, writes: 502.30, response time: 192.23ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 141.80, reads: 1979.80, writes: 564.70, response time: 166.25ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 142.50, reads: 2000.40, writes: 573.00, response time: 169.97ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 142.40, reads: 1990.30, writes: 568.00, response time: 166.05ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 145.50, reads: 2039.40, writes: 581.80, response time: 163.88ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 143.10, reads: 2003.10, writes: 573.00, response time: 162.75ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 137.60, reads: 1928.10, writes: 550.90, response time: 175.82ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 153.30, reads: 2138.30, writes: 610.50, response time: 156.40ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 153.40, reads: 2149.20, writes: 614.90, response time: 157.58ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 157.50, reads: 2206.30, writes: 630.50, response time: 150.88ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 157.30, reads: 2204.80, writes: 629.10, response time: 155.14ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 153.70, reads: 2149.50, writes: 614.70, response time: 152.98ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 148.20, reads: 2078.20, writes: 591.60, response time: 168.71ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 158.60, reads: 2216.30, writes: 634.90, response time: 150.61ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 157.10, reads: 2199.30, writes: 628.80, response time: 148.33ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 163.80, reads: 2289.29, writes: 652.50, response time: 146.30ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 162.00, reads: 2275.11, writes: 651.60, response time: 146.57ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 160.50, reads: 2245.30, writes: 641.40, response time: 151.56ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 152.40, reads: 2134.40, writes: 609.30, response time: 167.65ms (95%), errors: 0.00, reconnects:  0.00
