procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 702748 120442864  20324 743716    0    0    75   318    0    0 12  9 78  1  0
13  8 702748 119878584  23856 745668    0    0 427524 16672 108685 269324 17  7 68  8  0
19  3 702748 119552128  25856 753556    0    0 307180 20180 138467 299515 21  8 65  6  0
13  5 702748 119250720  27856 763124    0    0 290428 20468 143414 300258 21  8 65  6  0
13  5 702748 118955880  29824 770696    0    0 280596 20144 138540 307440 21  8 65  6  0
10  4 702748 118681872  31824 777620    0    0 265428 19892 139205 310641 22  8 64  6  0
20  2 702748 118416912  33824 784572    0    0 251412 20104 137261 311343 21  8 65  6  0
15  6 702748 118159928  35820 791584    0    0 246104 20304 144910 322725 23  8 64  5  0
13  8 702748 117920704  37768 798496    0    0 228544 20164 139904 317734 23  8 64  5  0
21  1 702748 117679784  39760 805672    0    0 225220 20780 149213 332753 23  8 64  5  0
11  9 702748 117452080  41760 812620    0    0 216292 20028 148960 336218 23  8 63  5  0
20  1 702748 117236792  43760 820720    0    0 205844 20384 153425 335151 23  8 64  5  0
13  3 702748 117029520  45772 827668    0    0 195212 20488 150357 333893 23  8 64  5  0
15  4 702748 116831184  47732 835024    0    0 187556 20764 155143 345182 23  8 63  5  0
17  2 702748 116635328  49740 841896    0    0 179668 20552 155597 350786 24  8 64  5  0
12  8 702748 116449032  51728 848212    0    0 171048 20568 152973 346109 24  8 64  4  0
12  8 702748 116281824  53724 855084    0    0 162768 20076 154010 352316 24  8 64  4  0
18  2 702748 116107984  55716 861448    0    0 156044 20428 161278 359402 24  8 63  4  0
25  1 702748 115951040  57700 867980    0    0 152044 20224 161183 367258 25  8 63  4  0
17  2 702748 115787248  59580 874336    0    0 148656 20580 162351 369944 25  8 63  4  0
 4  4 702748 115633656  61444 882888    0    0 139304 20696 168220 374642 25  8 63  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  4 702748 115463120  63832 909204    0    0 139288 95044 168524 379034 25  9 62  4  0
17  5 702748 115331784  66128 904536    0    0 126496 56572 167747 377843 25  9 62  5  0
16  4 702748 115192944  68768 922112    0    0 120124 62512 171244 381885 26  9 61  4  0
14  4 702748 115022560  70944 953032    0    0 178444 87288 172192 376087 25  9 62  4  0
19  3 702748 114897032  73052 973968    0    0 126064 57228 168148 380691 25  9 60  6  0
21  4 702748 114679488  75100 1072708    0    0 267580 175460 160290 369424 24  9 63  4  0
20  1 702748 114608704  77184 1030792    0    0 144100 69844 163764 382869 25  8 63  4  0
16  4 702748 114363152  79216 1163928    0    0 287724 220092 167451 366242 24  9 63  4  0
19  2 702748 114347288  81224 1080404    0    0 114620 38920 174573 386368 26  9 61  4  0
17  2 702748 114197264  83476 1134080    0    0 241788 191244 175885 380179 25  8 61  5  0
21  3 702748 114197496  85520 1036288    0    0 97680 30208 173955 395389 25  8 63  4  0
17  2 702748 114016424  87640 1133444    0    0 225724 185108 175632 375830 25  8 62  5  0
14  6 702748 113858304  89652 1197920    0    0 171624 109064 175560 387504 26  8 62  4  0
24  3 702748 113818904  91776 1155712    0    0 199944 150768 186173 391064 26  9 62  3  0
18  2 702748 113762928  93848 1124716    0    0 176932 139068 177677 394320 26  8 62  3  0
20  3 702748 113571088  95904 1238680    0    0 284388 227328 176694 380714 25  9 63  3  0
24  4 702748 113486224  97900 1243496    0    0 70036 24104 185308 399526 26  8 60  6  0
20  1 702748 113471728 100100 1185736    0    0 208076 175568 186656 406814 26  9 60  5  0
15  5 702748 113323888 102112 1263036    0    0 227944 184644 183507 392157 26  9 62  3  0
19  3 702748 113238200 104128 1268376    0    0 65668 31088 187990 414203 26  8 60  5  0
14  5 702748 113252928 106356 1185684    0    0 185080 151632 191670 411242 26  9 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  6 702748 113291584 108348 1082296    0    0 71296 32564 188053 412751 27  8 61  4  0
23  1 702748 113018712 109560 1278216    0    0 291808 265804 188112 394348 26  9 62  3  0
22  3 702748 112914480 110572 1325592    0    0 147692 114324 198832 413722 26  9 62  3  0
18  4 702748 112969504 111552 1211592    0    0 63676 30904 202235 410983 27  9 61  4  0
20  3 702748 112887664 112684 1231520    0    0 196944 183804 198451 410758 26  9 61  3  0
18  3 702748 112791952 113692 1268576    0    0 153832 123788 199034 414981 26  9 62  3  0
25  3 702748 112724200 114700 1275612    0    0 51508 23312 203096 432223 27  8 60  4  0
20  1 702748 112719096 115844 1226796    0    0 180900 183960 192520 412266 26  9 61  3  0
23  2 702748 112651088 116840 1242468    0    0 56508 23032 194268 422675 26  9 62  2  0
20  3 702748 112643736 117860 1194180    0    0 96952 91248 195087 415277 27  8 61  3  0
24  1 702748 112448424 118920 1342672    0    0 239048 223824 193387 410132 26  9 63  3  0
17  4 702748 112298576 119672 1429484    0    0 217296 186608 186255 408689 26  9 62  2  0
18  3 702748 112383528 119968 1307196    0    0 61172 108984 188662 408786 26  9 62  4  0
22  3 702748 112334592 121104 1302364    0    0 134452 130104 206118 427249 27  9 60  4  0
17  2 702748 112349416 122108 1246292    0    0 71612 54492 199606 430644 27  8 60  4  0
14  2 702748 112221216 122916 1331756    0    0 161108 162096 196495 420274 27  8 61  4  0
20  3 702748 112072632 123208 1426472    0    0 191476 171756 195129 416016 27  9 62  3  0
19  0 702748 112066368 124268 1387088    0    0 139412 137648 201907 426947 28  9 60  3  0
 6  4 702748 112027376 125276 1383144    0    0 67024 54744 202098 425853 28  8 61  3  0
13  2 702748 112060736 126168 1313308    0    0 98064 90652 198668 416730 27  9 61  3  0
19  1 702748 111962080 127132 1367344    0    0 97844 90352 208787 436029 28  8 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  1 702748 111954312 127932 1336620    0    0 106196 101348 203333 431964 27  9 60  4  0
19  2 702748 111845488 128208 1407364    0    0 207308 201936 198276 415115 27  9 62  2  0
16  3 702748 111811224 129256 1402764    0    0 156124 151556 205876 427280 28  9 61  2  0
15  3 702748 111757024 130360 1415520    0    0 155972 154764 199124 427091 27  9 61  3  0
