procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 702748 120458432  20136 736128    0    0    73   316    0    0 12  9 78  1  0
18 10 702748 119903456  23584 739300    0    0 423060 15904 105144 258545 16  7 69  8  0
13  7 702748 119579424  25588 747468    0    0 296632 19448 128671 281728 21  7 66  6  0
 7 12 702748 119278280  27596 754912    0    0 283480 19604 127043 285021 20  8 66  6  0
 3  9 702748 118995720  29564 762204    0    0 269100 19788 132317 286674 21  7 66  6  0
12  3 702748 118721104  31572 768484    0    0 264684 20068 135268 304233 22  8 65  6  0
14  7 702748 118463112  33572 776152    0    0 250480 20224 131494 302865 21  8 65  6  0
13  3 702748 118208848  35572 783596    0    0 243468 20364 134922 311808 21  8 65  6  0
24  3 702748 117961728  37572 790512    0    0 234132 20376 137056 315688 22  7 65  5  0
16  2 702748 117719328  39572 797312    0    0 227732 20130 144630 325438 22  8 65  5  0
10  4 702748 117497280  41580 804108    0    0 216324 19694 144461 322738 22  8 64  5  0
13  2 702748 117285344  43540 810844    0    0 201044 20312 146183 326470 23  8 64  5  0
15  5 702748 117072784  45544 817952    0    0 200060 20516 151665 331874 24  7 64  5  0
17  1 702748 116874712  47544 824988    0    0 185480 20284 148967 333511 23  8 64  4  0
16  5 702748 116682192  49532 831360    0    0 179592 20004 151591 343133 24  8 64  4  0
 6  1 702748 116502096  51524 837624    0    0 174560 20384 156452 357727 24  8 63  4  0
17  1 702748 116325824  53532 844644    0    0 163724 20460 153261 347111 24  8 64  4  0
11  7 702748 116149136  55496 850472    0    0 160912 20628 165522 365260 24  8 63  4  0
17  6 702748 115978976  57496 857328    0    0 153776 20500 168058 366790 24  8 64  4  0
13  3 702748 115825552  59484 863748    0    0 146120 21052 171189 369717 25  9 62  4  0
15  2 702748 115673016  61480 872420    0    0 141868 20564 166928 376100 25  8 63  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  3 702748 115508752  63880 886692    0    0 139992 92592 166363 374141 25  9 62  4  0
17  3 702748 115365920  66016 893856    0    0 128184 57212 166920 376590 25  9 61  5  0
23  2 702748 115225728  68468 911404    0    0 119572 67016 172817 377190 25  9 61  4  0
15  3 702748 115036496  70608 965676    0    0 195816 110468 171986 383976 25  9 62  4  0
21  4 702748 114927720  72708 961036    0    0 113484 31768 181544 392662 26  8 60  5  0
14  6 702748 114687584  74768 1076424    0    0 288324 207172 173855 383959 25  9 62  4  0
22  1 702748 114434032  76836 1211996    0    0 365480 287688 176119 369528 25  9 62  4  0
19  7 702748 114313600  78956 1232116    0    0 252520 178944 169577 384362 26  9 62  4  0
18  4 702748 114271152  81092 1170880    0    0 146488 78000 177251 389707 25  9 62  4  0
19  4 702748 114138216  83152 1196028    0    0 219244 144976 184220 396198 26  9 62  3  0
21  2 702748 114009456  85176 1223812    0    0 122448 56108 193008 414159 27  9 60  4  0
15  3 702748 113909296  87192 1230264    0    0 88464 22348 187623 410147 26  8 62  4  0
19  3 702748 114012880  89332 1037104    0    0 114700 63572 183369 400965 27  8 58  6  0
 8  5 702748 113908096  91456 1059764    0    0 168256 130496 185057 395412 26  9 61  5  0
20  1 702748 113764888  93516 1117724    0    0 238780 195092 185303 400680 26  9 62  4  0
17  2 702748 113567072  95624 1233028    0    0 283852 233984 183729 388900 26  9 62  3  0
14  3 702748 113476272  97660 1241968    0    0 143336 91640 196683 417991 27  9 61  4  0
16  4 702748 113394992  99668 1247752    0    0 70368 25336 193555 423984 27  9 61  4  0
18  3 702748 113418640 101872 1153456    0    0 158356 126556 192907 412213 27  9 59  6  0
 1  3 702748 113408640 103888 1093036    0    0 96364 52424 190388 410613 27  9 59  5  0
17  5 702748 113287008 106032 1140072    0    0 103608 79260 198123 414579 27  9 60  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1 702748 113111456 108004 1242116    0    0 302976 267752 191446 398797 25  9 63  3  0
14  3 702748 113007312 109500 1278976    0    0 119764 83584 192085 417666 27  9 61  3  0
19  4 702748 113068880 110588 1158048    0    0 117288 102580 199013 413048 27  9 59  4  0
