procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  61944 121181216  24116 279812   26   56  1716  1509    2    0  7  2 84  7  0
16  3  61944 120575488  28460 293000    0    0 465924 22480 151010 290524 13  5 70 12  0
15  7  61944 120211648  30468 304576    0    0 325896 27712 166606 317679 16  6 69  9  0
17  4  61944 119870192  32412 321148    0    0 315200 27500 173651 330161 16  6 69  9  0
18  4  61944 119543440  34420 336948    0    0 293344 28056 190446 345388 19  5 67  9  0
12 12  61944 119255136  36384 352084    0    0 272760 27108 187181 343080 19  6 67  8  0
13  5  61944 118955336  38392 367132    0    0 269176 28272 194339 360760 18  6 68  8  0
 3  4  61944 118684016  40392 381936    0    0 246208 27720 190633 357096 18  6 69  8  0
15  7  61944 118424928  42268 397344    0    0 237104 28140 202264 371093 18  6 69  7  0
19  5  61944 118182336  44212 412248    0    0 220568 27260 214154 371215 20  6 67  7  0
16  4  61944 117945248  46196 426800    0    0 214500 27968 221107 384393 21  6 66  7  0
27  1  61944 117715176  48144 441200    0    0 205848 27688 215428 386785 18  6 69  7  0
17  7  61944 117488192  50116 455324    0    0 196260 27988 221083 396332 19  6 69  6  0
16  3  61944 117278560  52072 470172    0    0 187688 27868 235457 407740 20  6 68  6  0
14  4  61944 117086936  53744 484424    0    0 167672 92368 228654 386951 20  5 69  5  0
 7  6  61944 116896264  55636 497944    0    0 164604 27276 247458 401826 21  6 67  5  0
10  9  61944 116709392  57636 512520    0    0 161696 28252 238798 419819 21  6 68  5  0
17  1  61944 116529872  59604 526940    0    0 153452 28092 242635 416389 20  6 69  5  0
17  2  61944 116366672  61596 540956    0    0 145900 28032 242036 425385 20  6 69  5  0
18  2  61944 116195880  63596 555284    0    0 141524 27752 262194 422508 22  6 68  5  0
 6  5  61944 116044336  65732 569620    0    0 131968 27916 255058 416974 23  6 67  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  5  61944 115903784  68452 592084    0    0 111808 325820 185532 347822 18  5 70  7  0
 1 17  61944 115640464  69316 712788    0    0 600156 496112 83266 123283  7  3 78 12  0
 1 11  61944 115622944  69388 716880    0    0 534992 536600 17262 10663  3  2 79 16  0
 2  9  61944 115622608  69508 720184    0    0 659756 667224 23320 22379  5  2 79 15  0
 1  9  61944 115592992  69580 747636    0    0 535312 539868 19068 12951  4  2 78 16  0
 1 14  61944 115619096  69640 716068    0    0 534268 527134 19487 10369  2  1 79 17  0
 2 12  61944 115628512  69752 704724    0    0 485912 482728 20701 17709  3  2 78 18  0
 2  8  61944 115608008  69800 720476    0    0 472928 471952 16063 9546  2  1 80 17  0
 2 13  61944 115611152  69836 707852    0    0 401396 399916 15307 8856  4  1 78 17  0
 1  9  61944 115612672  69924 712116    0    0 494144 493144 19198 13055  4  2 76 18  0
 2  9  61944 115591952  69980 724888    0    0 483296 483244 16609 7984  3  2 78 17  0
 6  4  61944 115552880  70052 764204    0    0 452884 492828 17567 10272  3  2 78 18  0
 1 14  61944 115610832  70100 705972    0    0 452648 411328 16806 8908  2  1 79 18  0
 2  7  61944 115558816  70156 753032    0    0 462744 471128 20332 9414  4  2 76 18  0
 1 11  61944 115580480  70228 725920    0    0 422016 414040 16475 11090  4  1 75 19  0
 3  9  61944 115546528  70288 762628    0    0 381764 380390 15722 11601  3  2 78 18  0
 1  9  61944 115599848  70348 705180    0    0 411536 411812 15361 7957  3  2 75 20  0
 1 18  61944 115588624  70408 709736    0    0 525032 524156 19292 11126  3  2 77 18  0
 2 14  61944 115549696  70484 745228    0    0 504428 503732 19505 11108  4  1 77 17  0
 3  9  61944 115583536  70628 708220    0    0 547384 545372 23110 18149  5  2 74 19  0
 2 20  61944 115544336  70688 744320    0    0 544904 543896 18680 10757  2  2 78 18  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  9  61944 115568128  70776 715088    0    0 668464 668212 23968 13192  3  2 78 18  0
 1 14  61944 115574752  70856 706364    0    0 709252 708584 25056 13851  3  2 78 17  0
 3 13  61944 115559776  70988 707900    0    0 495828 494192 19665 18192  4  2 76 18  0
 2 10  61944 115516240  71056 750076    0    0 512064 503592 19651 11482  4  2 77 17  0
 2  9  61944 115552448  71148 717300    0    0 545468 545020 21069 14906  3  2 75 20  0
 1  9  61944 115513368  71208 754468    0    0 473268 472512 18366 10125  2  1 78 18  0
 1 12  61944 115543832  71292 714920    0    0 494756 494444 16968 12125  2  2 78 18  0
 2 13  61944 115527688  71360 728988    0    0 535024 534632 19801 12876  4  2 76 18  0
 1 11  61944 115528080  71456 730400    0    0 494192 493448 20368 13197  4  2 76 18  0
 1  9  61944 115420168  71512 837016    0    0 493568 492904 18692 11147  2  2 78 18  0
 1  9  61944 115505184  71592 744452    0    0 523640 524820 18083 12099  2  2 79 17  0
 2  9  61944 115529240  71652 719812    0    0 371176 370524 15528 9822  2  1 77 19  0
 3 12  61944 115515952  71756 728092    0    0 464232 464920 17948 13328  4  2 78 16  0
 1 14  61944 115510400  71856 727176    0    0 402396 399452 17326 12247  4  1 76 18  0
 2  9  61944 115505992  71900 730708    0    0 452488 451940 16562 9280  2  1 76 20  0
 1 13  61940 115485552  72072 749412    4    0 319632 319232 11484 8363  2  1 77 19  0
10  1  61940 115440960  72160 800264    0    0 401288 466072 17650 11596  3  2 79 17  0
 2 12  61940 115493824  72236 740332    0    0 483936 418728 16916 10860  4  1 77 17  0
 1  9  61940 115459448  72300 780400    0    0 442484 469368 17986 10251  4  2 76 18  0
 1  9  61940 115484304  72356 747684    0    0 565464 538104 19763 11016  2  1 79 17  0
15  3  61940 115538672  72816 710684    0    0 369056 435685 53314 77520  5  2 79 13  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  1  61940 115465760  76044 720436    0    0 113592 42431 236061 406274 20  6 69  5  0
 5  1  61940 115338808  78052 730512    0    0 108584 28468 238541 404896 22  6 68  4  0
28  3  61940 115216496  80024 745104    0    0 98092 27456 242925 403111 22  6 69  4  0
17  0  61940 115093648  82020 758196    0    0 100044 28218 245719 413622 20  6 70  4  0
 4  1  61940 114970240  84012 771844    0    0 94964 27932 234208 411389 20  5 70  4  0
 2  4  61940 114849184  86028 784964    0    0 90608 52640 244457 422579 21  6 70  4  0
18  6  61940 114741344  88040 796816    0    0 88056 69600 255473 402382 22  6 69  4  0
 6  3  61940 114626400  90032 810876    0    0 89036 29740 274185 430568 24  7 67  3  0
18  2  61940 114512608  92032 825424    0    0 84924 29934 263726 442379 21  6 69  3  0
 4  2  61940 114403016  94044 839548    0    0 79512 30812 263287 447034 21  6 69  3  0
16  2  61940 114298160  96068 853148    0    0 79364 29924 260771 435168 23  6 68  3  0
21  1  61940 114194432  98068 867168    0    0 72252 29988 274978 433806 23  6 68  3  0
29  4  61940 114105576 100076 880200    0    0 71488 29852 272235 438450 23  6 67  3  0
14  5  61940 114012496 101160 894904    0    0 67544 29924 262874 437083 21  6 71  3  0
17  1  61940 113914096 101440 907924    0    0 65472 30036 267826 435287 22  6 69  3  0
17  1  61940 113831488 102440 921288    0    0 63880 30784 271567 431218 23  6 69  2  0
 9  1  61940 113742952 103180 935068    0    0 62516 30156 275704 442715 23  6 67  3  0
23  0  61940 113658432 103444 948460    0    0 60132 30864 284449 443422 24  6 67  3  0
20  3  61940 113578832 104408 961284    0    0 58276 96620 266772 436877 23  6 68  3  0
15  2  61940 113493072 105584 974472    0    0 56104 31360 263757 432916 21  6 70  3  0
