procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  62444 121183648  23656 273052   27   58  1659  1458    2    2  7  2 84  7  0
16  3  62444 120565808  27540 282908    0    0 475632 23212 156538 299625 13  5 70 11  0
18  4  62444 120169104  29488 300904    0    0 360364 29700 198437 355157 17  6 68  9  0
 7  6  62444 119813000  31488 317216    0    0 325200 29528 198036 348187 18  6 68  9  0
11  7  62444 119490040  33488 333748    0    0 300648 28740 202793 351713 20  6 66  8  0
11  8  62444 119188992  35488 349408    0    0 275164 28004 193329 357952 18  5 69  8  0
15  3  62444 118894912  37516 364948    0    0 263412 27964 198819 363492 18  6 68  8  0
13  5  62444 118616600  39524 380360    0    0 249964 28048 204293 364784 18  6 68  8  0
14  4  62444 118363344  41532 395072    0    0 227408 27096 204032 368340 19  5 69  7  0
 4  1  62444 118120864  43524 409744    0    0 227200 27612 225493 383863 21  6 66  8  0
19  0  62444 117885824  45532 424308    0    0 209788 27896 217607 383300 19  6 68  7  0
14  4  62444 117663840  47532 439124    0    0 195428 28040 215965 392491 18  6 70  7  0
13  4  62444 117447768  49540 453688    0    0 192828 27808 218218 391681 19  6 69  6  0
16  2  62444 117247080  51460 468692    0    0 175984 26752 227339 387122 20  6 67  6  0
20  2  62444 117059552  53416 482008    0    0 166372 91996 227470 382139 21  6 68  6  0
 3  3  62444 116862208  55416 496016    0    0 166344 27984 232209 404643 20  6 68  6  0
15  4  62444 116682104  57416 511164    0    0 160048 27928 236103 416586 20  6 68  6  0
21  1  62444 116510496  59432 525364    0    0 149344 27731 231183 414780 21  6 68  5  0
10  5  62444 116343960  61432 538836    0    0 144904 27841 253846 410926 22  6 67  5  0
25  3  62444 116179928  63424 553140    0    0 139612 28028 260885 423180 22  6 67  5  0
18  0  62444 116021648  65688 568352    0    0 129912 28144 242071 419486 21  6 69  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3  62444 115842672  68032 591408    0    0 135072 28000 246924 438036 23  6 66  5  0
10  6  62444 115682512  70404 606148    0    0 121720 28629 250876 451419 24  6 65  5  0
18  5  62444 115514040  72340 618812    0    0 459880 24147 225008 411555 22  5 67  5  0
29  1  62444 115397184  74312 630832    0    0 460740 25424 250997 431204 25  6 64  6  0
20  2  62444 115273936  76248 643488    0    0 402808 25076 252217 431516 23  6 66  5  0
30  2  62444 115154240  78216 655796    0    0 410020 25184 238230 425212 23  6 66  4  0
20  1  62444 115044632  80220 668652    0    0 404136 90729 234322 419650 21  5 68  5  0
25  1  62444 114928616  82212 681644    0    0 414852 25867 259472 451034 25  6 64  5  0
 3  2  62444 114816528  84208 694832    0    0 416136 26860 291658 464382 26  7 63  4  0
18  3  62444 114703968  86280 708068    0    0 392448 28548 260192 454962 25  6 65  4  0
 2  3  62444 114597728  88304 721224    0    0 407596 28460 262295 460305 25  6 65  4  0
21  2  62444 114493920  90324 734648    0    0 384812 28801 269689 471906 25  7 64  4  0
22  0  62444 114396920  92324 747776    0    0 397436 26903 247444 437686 24  6 66  4  0
19  1  62444 114316960  94276 758936    0    0 370336 25536 233677 387932 25  5 65  5  0
13  3  62444 114224928  96244 771124    0    0 383492 26703 233901 429310 23  5 67  5  0
 5  2  62444 114140672  98268 783728    0    0 382348 27805 256268 458102 23  6 66  4  0
13  2  62444 114049232 100184 795944    0    0 364536 26144 228967 418817 22  6 68  5  0
19  3  62444 113975680 102144 806400    0    0 385328 26252 242407 417182 23  6 67  4  0
23  2  62444 113885168 104072 818700    0    0 404004 27024 261058 444552 26  6 64  4  0
19  2  62444 113803216 106024 831184    0    0 384400 27684 242124 436372 23  6 67  4  0
21  1  62444 113725920 107832 842268    0    0 378024 91772 221065 413014 22  6 69  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0  62444 113647416 109796 854900    0    0 392076 28828 250112 459639 24  6 66  4  0
18  3  62444 113570584 111588 867452    0    0 361148 28624 265080 459160 24  6 66  4  0
20  3  62444 113509200 112632 878768    0    0 394416 26828 240983 408752 24  6 66  4  0
20  0  62444 113427072 113592 890416    0    0 385096 28021 239700 443784 23  6 67  4  0
19  1  62444 113367720 114268 905628    0    0 374984 29415 262984 469661 25  6 65  4  0
21  1  62444 113297776 114300 917928    0    0 374520 28584 254694 457850 24  6 66  4  0
 3  2  62444 113225384 114688 928756    0    0 385316 29472 262305 472165 24  6 66  4  0
 7  1  62444 113166096 115112 941760    0    0 382188 29168 270856 450797 26  6 64  3  0
 8  1  62444 113089760 115456 953232    0    0 381780 30457 272873 481834 25  6 66  3  0
 2  6  62444 113024464 116464 965764    0    0 400980 30775 259895 468221 23  6 67  3  0
 4  7  62444 112962016 117432 977620    0    0 399988 30176 262768 481791 24  6 66  4  0
18  3  62444 112889952 118436 989800    0    0 393212 31260 287125 477657 25  6 65  3  0
24  2  62444 112830784 119116 1002528    0    0 379192 32084 309829 501872 27  7 63  3  0
 4  9  62444 112762480 119452 1015732    0    0 377864 32385 277698 489398 25  7 65  3  0
18  1  62444 112701592 120248 1028192    0    0 346596 97867 268183 475926 24  6 66  3  0
 3  4  62444 112638272 120820 1040176    0    0 355920 32476 269443 508396 25  7 64  3  0
21  2  62444 112575808 121824 1051976    0    0 333128 31784 274738 495615 26  7 64  3  0
23  1  62444 112524080 122824 1064520    0    0 353956 32256 279427 503812 26  7 63  4  0
 9  6  62444 112471912 123812 1075600    0    0 372812 33232 268613 490346 25  6 66  3  0
11  2  62444 112412088 124820 1087380    0    0 341860 34692 263391 510092 25  7 65  3  0
 3  1  62444 112359648 125788 1099828    0    0 349692 33576 257914 496940 24  6 66  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  1  62444 112310320 126484 1111332    0    0 350236 34328 263101 489894 26  6 65  3  0
18  1  62444 112250576 126800 1122616    0    0 348812 34356 275166 463447 26  6 66  3  0
20  0  62444 112194336 127460 1134520    0    0 358056 34996 258033 506233 25  6 65  3  0
29  1  62444 112149376 128336 1145708    0    0 348684 34792 270305 514398 25  7 65  3  0
20  1  62444 112095712 129316 1157544    0    0 357304 35224 243653 458568 23  6 68  3  0
28  0  62444 112052000 130324 1168656    0    0 326440 36536 272675 527913 26  7 64  3  0
 4  4  62444 111995872 131324 1180908    0    0 357092 37396 291161 536053 27  7 64  3  0
23  1  62444 111941440 132432 1193064    0    0 347228 37837 291839 562335 26  7 64  3  0
 4  1  62444 111895248 133420 1204992    0    0 355816 37651 272605 534022 25  7 65  3  0
25  1  62444 111839296 134432 1217244    0    0 356044 38224 268591 500905 26  7 65  2  0
21  0  62432 111782592 135108 1236736    4    0 351932 103576 274090 505292 26  7 64  3  0
 5  1  62432 111738112 135860 1248528    0    0 334752 38808 301856 570316 28  8 62  2  0
30  1  62432 111687352 136556 1260800    0    0 345764 39625 278505 566130 26  7 64  3  0
20  1  62432 111634624 137152 1273052    0    0 365068 40103 284520 568564 26  8 64  2  0
 8  0  62432 111592488 138060 1284732    0    0 353856 39544 268738 535009 25  7 66  2  0
 6  1  62432 111546592 138468 1296400    0    0 334492 41224 294611 586009 28  8 63  2  0
15  1  62432 111501488 139476 1308148    0    0 353116 40608 302998 612762 29  8 61  2  0
25  1  62432 111460800 140492 1319464    0    0 351784 41231 287041 610801 27  8 63  2  0
10  2  62432 111408248 141240 1331492    0    0 363020 41583 279164 561846 26  7 65  2  0
30  0  62432 111369848 141324 1342640    0    0 382760 41348 277652 542013 25  7 65  2  0
