procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  44100 121161112  24396 290708   16   35  1313  2612    0    0 14  5 77  4  0
 2  1  44100 120555744  28816 297200    0    0 476864 23180 159530 302847 13  5 70 12  0
 5  6  44100 120169072  30720 312788    0    0 353408 29727 197213 348446 16  6 68  9  0
16  3  44100 119828496  32720 328964    0    0 315752 28453 185956 342656 17  5 69  9  0
11  6  44100 119490848  34720 344860    0    0 307364 29152 203010 361015 18  6 68  8  0
29  5  44100 119174728  36720 361588    0    0 286944 28464 199787 367595 17  6 69  8  0
15  3  44100 118883552  38692 376804    0    0 265308 28400 201979 369390 18  6 69  8  0
15  1  44100 118613224  40700 392944    0    0 248924 28164 208554 371484 18  6 68  7  0
 1  1  44100 118356016  42700 408600    0    0 236268 28216 214243 380258 19  6 68  7  0
 6  2  44100 118109648  44684 423436    0    0 217916 27524 209462 373778 18  6 69  7  0
 3  1  44100 117876192  46684 438524    0    0 209528 27664 211344 384554 19  6 69  7  0
13  4  44100 117649104  48688 452224    0    0 204732 28192 214885 395087 18  6 69  7  0
19  2  44100 117442016  50668 467636    0    0 186260 26969 211484 383589 18  6 69  7  0
 1  2  44100 117234944  52660 482604    0    0 184336 27499 231492 399224 19  6 69  6  0
 8  6  44100 117045024  54672 494948    0    0 164692 92016 208805 377891 18  6 69  7  0
21  5  44100 116863392  56672 509432    0    0 162636 27652 225159 396156 19  6 69  6  0
14  4  44100 116680984  58672 523736    0    0 157472 27568 228258 407368 19  6 69  6  0
 3  3  44100 116506112  60680 537388    0    0 151000 27073 232733 409425 21  6 69  5  0
16  1  44100 116346744  62648 550844    0    0 137560 26663 229020 394781 19  6 70  5  0
15  2  44100 116186000  64648 564720    0    0 134364 27812 236087 410459 20  6 69  5  0
32  2  44100 116024768  66648 579344    0    0 132428 28314 246670 424722 21  6 68  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  4  44100 115843184  68996 603080    0    0 137520 28750 249312 440342 23  6 67  4  0
26  5  44100 115697712  71808 616712    0    0 121772 29340 256302 442337 23  6 67  4  0
15  4  44100 115401280  74032 632032    0    0 520944 24816 223751 401248 23  6 65  6  0
