procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 702748 120447384  19864 738576    0    0    69   313    0    0 12  9 78  1  0
15  5 702748 119856824  23484 741480    0    0 443764 16748 113327 279411 19  7 66  8  0
17  7 702748 119525792  25464 750684    0    0 310728 20352 145556 301195 23  8 62  6  0
19  3 702748 119214320  27472 758476    0    0 299012 20680 148217 312337 24  8 62  6  0
13  8 702748 118925184  29480 765728    0    0 278144 20168 147818 312988 24  8 63  6  0
 4  2 702748 118641584  31468 773164    0    0 271712 20764 149008 318878 24  8 62  6  0
 4  3 702748 118370704  33452 780540    0    0 259548 20700 148597 319250 24  8 62  5  0
14  7 702748 118112976  35460 788144    0    0 245980 20452 150524 321325 25  8 62  5  0
19  2 702748 117868032  37468 794924    0    0 236624 20956 156416 328167 25  8 62  5  0
17  5 702748 117622224  39468 802240    0    0 226388 20644 151992 333686 25  8 62  5  0
14  3 702748 117399928  41412 809568    0    0 213288 20628 155780 331165 25  8 62  5  0
23  2 702748 117179424  43428 816424    0    0 205880 20644 155204 338135 26  8 62  4  0
18  2 702748 116975048  45380 823336    0    0 193880 20492 161616 343000 26  8 62  5  0
22  0 702748 116772152  47368 830000    0    0 191916 20804 166787 348017 26  8 62  4  0
20  5 702748 116574880  49376 837012    0    0 183752 20920 165407 361050 26  9 61  4  0
20  1 702748 116382704  51372 845252    0    0 174144 20800 167280 351751 26  8 62  4  0
20  3 702748 116214000  53372 851936    0    0 161388 20212 166387 358013 26  8 62  4  0
18  4 702748 116049352  55372 858588    0    0 154624 20548 163123 345858 26  8 62  4  0
14  6 702748 115881008  57384 864976    0    0 150004 20832 173910 372887 26  8 61  4  0
21  6 702748 115728592  59384 871384    0    0 144420 20780 180031 376577 27  8 61  4  0
19  5 702748 115571232  61280 880868    0    0 143916 21052 182329 386653 27  9 60  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  4 702748 115392168  63644 907968    0    0 141396 106812 187713 395328 28 10 58  4  0
17  8 702748 115258680  65988 908816    0    0 127024 53520 180139 386812 27  9 60  4  0
27  0 702748 115121936  68592 913904    0    0 121540 67252 184329 385200 28  9 59  4  0
11  3 702748 114934240  70636 984404    0    0 195076 101104 183271 388449 27  8 61  4  0
20  3 702748 114785200  72768 999660    0    0 121268 40992 184441 390864 28  8 59  5  0
25  5 702748 114579616  74920 1092004    0    0 305860 224192 179181 369893 26  9 61  4  0
20  4 702748 114334984  76932 1224468    0    0 301920 224488 182852 379815 27  9 60  4  0
18  4 702748 114320544  78940 1143768    0    0 109408 31888 187777 402087 28  9 58  5  0
13  8 702748 114266520  81048 1096572    0    0 164760 103636 187721 400192 28  9 58  5  0
15  6 702748 114192256  83232 1074684    0    0 150984 96176 186418 395723 28  9 59  4  0
17  4 702748 114096584  85264 1074240    0    0 85356 26224 192966 411429 29  8 58  5  0
23  1 702748 113879328  87332 1196380    0    0 296960 239772 182379 392817 27  9 60  3  0
10  8 702748 113900688  89380 1085736    0    0 122124 70056 193368 409888 28  9 58  4  0
21  2 702748 113711680  91472 1185200    0    0 280136 240276 191223 396451 28  9 60  3  0
21  3 702748 113619920  93496 1192076    0    0 86404 21840 200672 421352 29  9 57  5  0
 7  4 702748 113565264  95800 1175340    0    0 183128 148116 193033 403301 28  9 59  4  0
17  4 702748 113422488  97836 1234916    0    0 183544 132792 196797 408999 29  8 60  3  0
23  0 702748 113324776 100044 1253268    0    0 269420 249608 187076 384371 28  9 60  3  0
19  6 702748 113239184 102072 1263600    0    0 167604 113808 196341 409851 29  9 59  3  0
24  1 702748 113290896 104080 1147260    0    0 83704 41240 201870 422719 29  8 59  3  0
25  2 702748 113135616 106336 1229556    0    0 203844 184540 200459 409483 28 10 58  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  5 702748 112979264 108264 1318920    0    0 222052 192472 189787 404265 29  9 59  3  0
18  3 702748 113026880 109624 1205084    0    0 68236 25000 204861 430962 29  9 57  5  0
21  0 702748 112968928 110368 1205100    0    0 146828 136540 193225 406917 29 10 57  4  0
22  3 702748 112951424 110640 1158172    0    0 104136 69628 200877 417749 29  9 58  4  0
21  1 702748 112854912 111696 1203480    0    0 130708 115652 202148 416440 29  8 58  5  0
20  3 702748 112693216 112696 1300556    0    0 233876 209644 196459 398993 28  9 60  3  0
19  2 702748 112721616 113676 1214052    0    0 58880 28184 203491 428883 29  9 58  4  0
 9  2 702748 112609704 114776 1276420    0    0 200560 200552 194093 403802 29  9 59  4  0
21  1 702748 112554560 115820 1275044    0    0 48144 28364 209269 434490 30  9 59  3  0
21  3 702748 112404848 116872 1373768    0    0 177284 160964 206040 424696 29  9 60  3  0
14  4 702748 112303560 117880 1422404    0    0 176388 152392 200469 413023 29  9 60  2  0
16  4 702748 112256512 118936 1420128    0    0 163100 220224 196153 403493 28  9 60  3  0
20  2 702748 112097296 119704 1534004    0    0 174704 152928 199391 415060 29  9 59  3  0
19  4 702748 112039056 119960 1540092    0    0 41548 22860 207091 433918 30  8 58  4  0
22  3 702748 112138192 121088 1401612    0    0 152596 153380 204900 423816 30  9 58  4  0
28  4 702748 112088112 122092 1407072    0    0 40064 23296 207096 431589 29  8 58  5  0
 9  2 702748 112012640 123124 1434784    0    0 162136 155596 211235 433029 29  9 58  3  0
