procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 702748 120461624  17460 737564    0    0    73   317    0    0 12  9 78  1  0
16  6 702748 119878984  21188 740400    0    0 440312 16832 113886 278312 17  7 68  7  0
18  5 702748 119550144  23196 750936    0    0 311232 20772 140551 304045 22  8 64  6  0
23  7 702748 119240104  25176 758588    0    0 296972 20620 137690 307613 22  8 64  6  0
14  3 702748 118944080  27184 766176    0    0 283704 20996 142745 313410 22  9 63  6  0
20  4 702748 118660784  29168 773808    0    0 270424 20648 140550 317122 22  8 64  5  0
21  2 702748 118388352  31168 781276    0    0 260540 20844 140231 317953 22  8 64  5  0
 7  6 702748 118124368  33168 796868    0    0 246740 20612 142544 327219 24  8 63  5  0
15  4 702748 117876000  35152 803880    0    0 232176 20260 140083 319470 22  8 64  5  0
 3  3 702748 117643424  37144 811124    0    0 222912 20328 146145 328289 23  8 64  5  0
20  4 702748 117420096  39144 817756    0    0 215520 20764 150875 334827 23  8 64  5  0
18  4 702748 117194888  41152 824632    0    0 206352 20316 151555 331033 24  8 64  4  0
29  1 702748 116989776  43152 831492    0    0 195996 20236 151832 334240 23  8 64  4  0
17  7 702748 116789008  45152 837784    0    0 188972 20464 153721 346775 23  8 64  4  0
25  3 702748 116597032  47144 844892    0    0 178976 20550 149785 342281 24  8 64  4  0
15  6 702748 116411232  49116 851484    0    0 173008 20854 161394 357814 25  8 63  4  0
17  2 702748 116235920  51072 857564    0    0 164344 20152 164656 357464 24  8 64  4  0
19  1 702748 116059048  52832 864168    0    0 160556 20856 167619 375439 24  9 63  4  0
12  1 702748 115892288  54824 870584    0    0 156156 20660 168774 375473 25  9 63  4  0
24  4 702748 115730400  56828 877300    0    0 145380 20968 165866 375575 25  8 63  4  0
23  3 702748 115574696  58940 885968    0    0 145256 21056 173155 385037 26  8 63  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  3 702748 115413360  63732 901116    0    0 138308 99076 172099 374595 25  8 62  4  0
18  5 702748 115258880  66332 919840    0    0 127140 71160 168208 385172 26 10 61  4  0
16  3 702748 115127280  68804 923236    0    0 121584 56576 177420 395890 26  9 61  4  0
18  3 702748 114945008  70840 978816    0    0 196380 102688 178545 379141 25  9 62  4  0
17  2 702748 114761504  72948 1027620    0    0 184376 99132 177361 393729 26  9 61  4  0
18  1 702748 114625056  75040 1053844    0    0 258016 174144 178450 395180 25  9 62  5  0
15  3 702748 114359240  77084 1208556    0    0 372776 311936 173355 372235 25  9 62  4  0
22  5 702748 114254440  79104 1209692    0    0 212172 124708 178984 386525 26  9 62  4  0
16  6 702748 114200064  81160 1157612    0    0 126272 54712 183599 398629 26  8 60  5  0
16  3 702748 114194536  83268 1076704    0    0 121676 56516 190865 406730 26  9 59  5  0
27  1 702748 114017208  85408 1151220    0    0 200368 153992 191156 405534 26  9 60  5  0
19  1 702748 113986352  87456 1089616    0    0 85320 28936 200573 413324 27  9 60  4  0
24  2 702748 113843280  89516 1149332    0    0 199960 139960 186453 395990 26  9 62  3  0
22  2 702748 113690672  91600 1206904    0    0 279452 232644 179849 387375 26  9 62  3  0
20  3 702748 113664880  93624 1153632    0    0 105668 51844 187637 402962 27  8 61  4  0
22  1 702748 113665696  95660 1076172    0    0 105040 55464 201539 419152 27  9 57  6  0
20  1 702748 113394304  97868 1262848    0    0 322816 292144 182556 383850 26 10 61  3  0
21  2 702748 113292904  99884 1289248    0    0 117576 73940 187171 408782 26  9 61  3  0
19  3 702748 113380064 101892 1130100    0    0 87216 41884 200016 417476 27  9 60  4  0
14  3 702748 113296912 104148 1150232    0    0 174532 151588 191804 407542 26  9 60  4  0
24  3 702748 113264032 106216 1116832    0    0 92408 61568 193462 416803 27  8 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  3 702748 113068336 108204 1233872    0    0 181316 156184 193758 413298 26  9 62  3  0
18  4 702748 113021560 109092 1220128    0    0 209560 174048 190954 411358 27  8 61  3  0
 2  8 702748 112831336 109116 1347080    0    0 248512 215736 184034 393512 26  9 62  3  0
20  2 702748 112894992 109392 1226220    0    0 64620 32968 196244 421003 28  8 61  4  0
20  3 702748 112926752 110124 1131624    0    0 75204 43844 194074 422817 27  8 61  4  0
19  2 702748 112816944 110144 1188764    0    0 121212 110108 195282 418742 28  9 59  5  0
20  2 702748 112663200 110428 1282336    0    0 243628 234944 184815 404063 27  9 62  3  0
14  4 702748 112569624 111440 1317000    0    0 106664 85348 194530 436010 27  9 61  3  0
18  3 702748 112508320 112244 1328156    0    0 48012 37020 206672 438798 28  9 60  4  0
25  4 702748 112345960 112276 1435576    0    0 197852 168768 196985 416992 27  8 63  3  0
20  1 702748 112271984 112540 1457540    0    0 187304 181316 201754 416713 27  8 61  3  0
18  2 702748 112122128 113548 1549420    0    0 206456 177760 195446 414584 27  9 62  2  0
19  4 702748 112168384 114180 1461724    0    0 103480 163520 195568 415178 26  8 62  4  0
18  3 702748 112028144 115184 1555620    0    0 222964 201664 196838 414882 26  9 62  3  0
19  3 702748 111972408 116148 1559228    0    0 40288 22692 202248 430760 27  9 59  6  0
18  6 702748 112068176 117156 1424524    0    0 90528 81976 199781 424528 27  9 59  4  0
24  0 702748 112019568 118012 1429848    0    0 131156 130996 201983 429648 28  9 60  3  0
31  2 702748 111765824 118048 1635376    0    0 342400 327860 190049 401955 27  9 62  2  0
