procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 121161408  23488 246288    0    0   184   215    1    1  1  0 97  1  0
11  7      0 120508432  27332 252820    0    0 497360 19358 161080 321169 13  6 68 13  0
12  6      0 120107968  29336 261508    0    0 377244 24368 213553 371208 17  7 66 11  0
13 14      0 119741888  31320 271608    0    0 356104 24192 222876 371052 19  7 64 11  0
11  7      0 119387512  33292 280852    0    0 338896 24008 219705 383947 19  6 65 10  0
13  4      0 119035408  35268 290412    0    0 327816 25106 220295 393599 18  7 65 10  0
31  4      0 118709504  37260 300240    0    0 307608 24596 219813 398347 18  7 65 10  0
29  3      0 118411648  39208 309412    0    0 291364 24528 230599 408847 18  6 66 10  0
15  3      0 118119224  41184 318604    0    0 272400 24632 252128 421676 22  6 64  9  0
21  1      0 117845520  43172 327852    0    0 261996 24624 258743 433755 21  7 64  8  0
10  4      0 117577720  45012 336576    0    0 249532 24828 246891 434187 19  7 66  8  0
13  5      0 117334368  46960 345528    0    0 233588 24832 256237 439328 20  6 66  8  0
13  5      0 117095992  48964 354248    0    0 222388 25222 252391 448114 21  6 65  8  0
19  2      0 116873080  50956 363284    0    0 207064 24484 271940 452965 23  6 64  7  0
14  4      0 116663504  52964 371752    0    0 196020 24796 267550 460723 22  7 65  7  0
10  7      0 116460288  54964 380348    0    0 188628 25428 278874 478010 21  7 65  7  0
15  2      0 116269696  56964 388484    0    0 174224 24616 269302 473013 20  7 67  6  0
19  3      0 116083600  58924 397444    0    0 162776 24426 263406 457744 20  7 67  6  0
18  3      0 115920928  60924 405420    0    0 153988 24460 286839 467448 23  7 65  6  0
18  2      0 115751288  62924 413880    0    0 149724 24892 299035 485368 23  6 65  6  0
 3  2      0 115589712  65184 422760    0    0 143104 25244 291785 496771 22  7 66  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  4      0 115316056  67540 530260    0    0 142736 25172 297371 504515 24  7 63  5  0
20  2      0 115063792  69872 626776    0    0 315972 24174 285816 500158 23  7 64  6  0
12  9      0 114768792  71904 806156    0    0 357724 23548 294161 492037 25  7 62  5  0
15  3      0 114480144  73900 983668    0    0 340828 23252 286391 482234 25  7 63  5  0
15  4      0 114188152  75908 1160000    0    0 347468 23256 280225 505047 23  7 64  5  0
17  1      0 113916352  77944 1325108    0    0 334160 227888 273928 496805 23  7 64  6  0
15  4      0 113652144  79896 1501396    0    0 325328 22198 271919 488699 23  7 65  5  0
10  3      0 113381152  81924 1670220    0    0 335856 22768 295861 497851 26  7 62  4  0
18  3      0 113106032  83920 1849704    0    0 331672 22860 294021 499342 25  7 63  5  0
10  3      0 112839456  85952 2023876    0    0 350276 23400 290913 507163 24  7 64  5  0
18  3      0 112597952  88004 2165760    0    0 284792 254292 289374 514525 24  7 64  5  0
18  2      0 112436480  90060 2237708    0    0 194400 179638 298365 522014 24  7 64  5  0
 3  7      0 112289744  92104 2297368    0    0 188416 252816 323729 508389 26  7 62  5  0
 3  9      0 112046568  94120 2466800    0    0 303260 224988 298254 502187 25  7 62  6  0
23  5      0 111801120  96164 2629464    0    0 293156 215860 309394 532145 24  7 63  5  0
23  4      0 111685984  98208 2665508    0    0 102648 221788 320525 546495 25  7 62  6  0
14  2      0 111438608 100236 2840868    0    0 297628 214908 299399 524277 24  8 64  5  0
16  4      0 111206936 102228 3012884    0    0 292308 22896 306662 497531 26  7 63  4  0
12  2      0 110955792 104252 3192276    0    0 302788 23696 313815 512249 26  8 63  3  0
25  2      0 110719104 106248 3360632    0    0 311612 23664 301764 523719 25  7 65  3  0
14  3      0 110474040 108288 3535316    0    0 300688 23812 303363 526288 24  7 65  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  2      0 110258104 110212 3686240    0    0 258660 257354 297912 519266 24  7 65  4  0
18  3      0 110059408 112204 3821384    0    0 267792 256572 325566 515358 26  7 62  5  0
 3  3      0 109891936 113460 3943808    0    0 225112 223912 330925 538635 25  7 62  5  0
20  4      0 109701144 114476 4063868    0    0 258332 248982 315240 539699 24  7 65  4  0
19  3      0 109583872 115128 4119116    0    0 113728 231368 338782 555987 25  7 63  6  0
29  2      0 109368112 115508 4275572    0    0 262268 247302 317933 537218 25  7 63  4  0
19  3      0 109152048 116476 4445160    0    0 279044 220100 331256 523581 27  8 61  4  0
 3  1      0 108913680 117472 4621888    0    0 288972 24780 322201 544914 27  7 63  3  0
18  2      0 108680912 118020 4799864    0    0 300684 24944 325610 549555 26  8 64  3  0
20  0      0 108446960 118360 4986292    0    0 288352 25024 323834 544794 25  7 65  3  0
18  2      0 108229760 119360 5160120    0    0 295812 25226 318579 545127 25  8 64  3  0
14  5      0 108037648 120304 5305920    0    0 234420 189248 342907 539700 27  8 63  3  0
 2  4      0 107837792 121304 5449736    0    0 254196 276392 338739 549953 26  7 62  4  0
10  3      0 107666640 122320 5573112    0    0 211688 224188 320589 537715 25  7 64  4  0
17  5      0 107589424 123000 5604200    0    0 69052 230864 348150 554233 24  7 63  5  0
21  1      0 107424776 123352 5738080    0    0 251504 191664 323956 538796 25  7 64  4  0
 4  3      0 107239704 124332 5877884    0    0 270476 221260 344420 536784 27  7 62  4  0
15  5      0 107045696 125356 6024116    0    0 218856 224160 346504 548898 27  8 61  4  0
18  1      0 106890544 126364 6145272    0    0 197044 144368 337077 551463 25  8 64  3  0
18  2      0 106675696 127368 6320544    0    0 268652 26082 324789 538692 25  8 64  3  0
24  0      0 106453208 128068 6495908    0    0 278536 26144 328076 545079 26  7 64  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 106237800 128412 6676336    0    0 277524 25740 355829 536354 27  7 63  3  0
 4  1      0 106016208 129092 6853260    0    0 278304 26608 354885 553738 27  7 63  3  0
16  2      0 105833400 129848 6999448    0    0 247392 219706 353230 567324 26  7 64  3  0
33  2      0 105745056 130176 7048616    0    0 83544 197728 353519 568070 26  7 63  4  0
18  3      0 105567200 130536 7192332    0    0 233580 235686 327004 553554 26  7 64  4  0
20  4      0 105394976 131516 7323460    0    0 233600 256008 345137 539413 27  7 62  4  0
