sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2210.44, reads: 31155.14, writes: 8852.77, response time: 11.83ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2749.01, reads: 38381.15, writes: 10986.04, response time: 9.20ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2833.00, reads: 39671.01, writes: 11335.00, response time: 9.22ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2844.99, reads: 39872.87, writes: 11378.96, response time: 9.35ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2907.01, reads: 40673.14, writes: 11635.04, response time: 9.04ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2937.99, reads: 41129.80, writes: 11745.94, response time: 9.14ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2946.01, reads: 41303.19, writes: 11793.05, response time: 8.94ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3045.99, reads: 42602.90, writes: 12177.97, response time: 8.66ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3021.90, reads: 42274.65, writes: 12082.61, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3058.10, reads: 42849.35, writes: 12244.39, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3130.00, reads: 43809.97, writes: 12505.99, response time: 8.46ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3136.97, reads: 43925.57, writes: 12550.88, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3161.01, reads: 44307.15, writes: 12675.04, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3242.03, reads: 45378.35, writes: 12955.10, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3119.98, reads: 43665.70, writes: 12493.91, response time: 8.31ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3206.03, reads: 44902.36, writes: 12826.10, response time: 8.50ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3241.00, reads: 45365.98, writes: 12950.99, response time: 8.15ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3283.98, reads: 45936.73, writes: 13117.92, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3262.02, reads: 45689.33, writes: 13058.09, response time: 8.09ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3279.99, reads: 45895.91, writes: 13115.97, response time: 8.23ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3301.98, reads: 46216.71, writes: 13200.92, response time: 8.29ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3273.02, reads: 45871.33, writes: 13091.09, response time: 8.12ms (95%), errors: 0.00, reconnects:  0.00
