procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 120894016  24108 298700    0    0   485  1142    2    3 12  4 83  1  0
11  7      0 120314320  27980 303216    0    0 443232 17206 113437 282007 16  7 70  8  0
10  8      0 119982584  29956 309980    0    0 318540 20838 151590 310654 20  8 66  6  0
 7  3      0 119668384  31956 319908    0    0 296500 20692 145820 308482 20  8 67  6  0
19  4      0 119371616  33944 327312    0    0 285988 20400 139439 311626 20  8 66  6  0
13  5      0 119089856  35940 334740    0    0 269788 20448 139922 313403 20  7 66  6  0
15  2      0 118823064  37872 342260    0    0 252204 20718 141620 311231 20  8 67  6  0
15  4      0 118573344  39732 349760    0    0 243080 20108 145282 318520 20  7 67  6  0
 9  6      0 118334544  41560 356752    0    0 227572 20116 152671 320961 20  8 66  6  0
 8  4      0 118092384  43560 363608    0    0 226332 20508 147935 324481 21  8 66  5  0
17  4      0 117873200  45536 370716    0    0 210308 20304 148600 325715 21  7 66  6  0
15  3      0 117658352  47548 377700    0    0 204240 20220 155142 335542 21  7 66  5  0
14  6      0 117448352  49556 384212    0    0 195844 20553 151981 336495 21  8 66  5  0
23  2      0 117251192  51556 391000    0    0 188660 20295 157994 345057 22  8 66  5  0
16  3      0 117055840  53540 397628    0    0 178628 20096 158041 339689 22  8 66  4  0
10  9      0 116876032  55540 404436    0    0 171336 20272 162781 349785 22  8 66  5  0
21  4      0 116702832  57532 411272    0    0 161972 20650 162779 358500 22  8 66  4  0
17  2      0 116525968  59540 418104    0    0 160180 20649 168443 366307 22  8 65  4  0
18  1      0 116363440  61540 424596    0    0 153644 20351 172338 371171 23  8 65  4  0
14  5      0 116204640  63540 431252    0    0 143856 20724 175883 380044 22  8 66  4  0
16  5      0 116058992  65648 439660    0    0 140376 20332 177744 378757 23  8 65  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  5      0 115887064  70608 464564    0    0 139556 106084 178441 377115 23  8 64  5  0
17  2      0 115749848  73084 465456    0    0 128280 67016 176468 381063 23  8 64  5  0
16 13      0 115364776  75452 614948    0    0 253104 101404 176222 377640 23  9 62  6  0
20 11      0 115152752  77360 711896    0    0 355524 282992 168497 361167 21  8 55 16  0
 2 14      0 115042960  79300 725480    0    0 385156 299652 173463 362431 23  9 53 15  0
14 11      0 114693152  81236 959432    0    0 382436 319656 163943 348332 21  8 58 12  0
14 15      0 114589064  83272 954072    0    0 105232 44507 188836 399746 24  8 55 13  0
16 11      0 114677752  85256 776664    0    0 266888 175543 177441 383877 23  9 53 15  0
22 10      0 114528368  87252 824916    0    0 226360 172400 185031 395825 24  8 54 14  0
19 12      0 114414080  89256 834976    0    0 193480 121564 191503 398378 24  8 57 12  0
 6 11      0 114441184  91276 708440    0    0 222472 140348 191663 397258 24  8 58 10  0
17 14      0 114380112  93376 687948    0    0 167596 108775 195616 416993 25  9 56 10  0
19 10      0 114195664  95420 776396    0    0 230308 185567 180466 389021 24  8 52 16  0
15 13      0 114232328  97428 657748    0    0 129368 99948 194261 412193 25  8 52 15  0
18 11      0 113988360  99480 822936    0    0 366940 313920 183550 385405 23  9 55 12  0
14 11      0 113866912 101488 854564    0    0 248380 202056 185215 402821 24  8 56 12  0
15  6      0 113816704 103580 838876    0    0 180228 158100 186100 398064 23  8 57 11  0
17 11      0 113855168 105648 723588    0    0 156400 84876 183246 390686 24  8 57 12  0
17 10      0 113774784 107636 731084    0    0 165600 126860 184270 390349 23  8 58 11  0
17 11      0 113647328 109744 793452    0    0 244376 214836 187646 393631 24  8 57 12  0
15 10      0 113569704 111772 801912    0    0 63756 54716 207436 433149 25  8 52 15  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  9      0 113455296 113836 848640    0    0 393396 341076 182183 386912 23  9 56 12  0
20  2      0 113363024 115932 867544    0    0 90920 82024 207227 431712 26  8 61  5  0
17 11      0 113333704 117076 836436    0    0 248620 198960 187936 400487 23  9 54 14  0
22  5      0 113337168 118024 774236    0    0 217396 173216 197534 410152 24  8 56 12  0
14 10      0 113095536 119052 953088    0    0 345904 349864 194784 399087 24  9 57 10  0
16 12      0 113042336 120044 946472    0    0 173892 124031 202235 415660 24  8 57 10  0
 8 11      0 113062512 121052 874172    0    0 182868 172569 202066 410373 24  9 58  9  0
13 15      0 113056480 122044 826896    0    0 181860 150800 204141 421231 25  8 59  8  0
 9 10      0 112905728 122668 922356    0    0 259760 234944 201044 408406 25  8 56 10  0
16 10      0 112853968 123056 914096    0    0 120728 100908 213366 433704 25  8 56 11  0
19 10      0 112849376 124088 865948    0    0 215764 197004 194390 410413 24  9 57 11  0
22 10      0 112847088 124732 822788    0    0 167100 143648 206548 419629 25  9 56 10  0
14 11      0 112731384 125132 890580    0    0 206756 221428 195903 412417 25  8 59  9  0
21  9      0 112679248 125684 902644    0    0 200584 256536 179012 380241 23  8 54 15  0
18 10      0 112572288 126052 961252    0    0 305072 273472 199880 408427 23  8 59  9  0
21  9      0 112437088 127116 1048592    0    0 244684 236296 196474 408835 24  9 57 10  0
19  9      0 112479568 127724 953852    0    0 140816 111824 207277 425364 25  8 57  9  0
17 11      0 112482384 128096 914968    0    0 100232 92752 207275 438698 26  8 57  9  0
19 10      0 112519648 128732 834884    0    0 138628 137648 212976 430322 25  8 55 12  0
20  8      0 112348832 128768 957536    0    0 260772 243980 199806 414985 24  9 55 12  0
16 10      0 112294704 129168 970452    0    0 57624 74720 215693 445528 26  8 55 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  7      0 112307680 130192 919040    0    0 269140 227510 198286 408267 25  9 55 12  0
23 10      0 112210360 131224 972736    0    0 248988 243800 202599 426413 25  8 56 11  0
 1 12      0 112185960 132232 957264    0    0 65436 70160 218150 447262 25  8 55 12  0
 9  9      0 112025680 133340 1074124    0    0 429872 423688 194513 398165 23  9 56 11  0
18  9      0 111999536 134000 1065576    0    0 155316 142584 218200 441338 26  8 58  8  0
17  9      0 112004080 134016 1029992    0    0 93264 89476 212387 434642 25  8 58  8  0
10  9      0 112066664 134036 924128    0    0 124184 140976 213617 442266 26  8 59  7  0
18 10      0 111989072 134432 962632    0    0 204436 207740 200236 414003 24  8 56 12  0
19  9      0 111918896 135400 997240    0    0 223180 190652 206184 420627 25  9 53 13  0
17  9      0 111941056 136404 943068    0    0 121652 129036 209121 430293 25  9 56 10  0
12 11      0 111825184 137060 1018900    0    0 213648 225904 212009 440082 25  9 56 10  0
11  9      0 111876304 137448 936076    0    0 212524 189588 204041 422640 25  8 57 10  0
21 10      0 111797616 138140 983484    0    0 140628 143864 208749 434222 25  9 55 11  0
17  9      0 111734968 138532 1015228    0    0 181888 184854 210635 438848 25  8 53 13  0
17 10      0 111653232 138608 1052672    0    0 171968 195364 213067 442859 26  8 57  8  0
17 10      0 111647680 139304 1031128    0    0 160252 155932 209159 433725 25  8 58  9  0
17 10      0 111610128 140308 1034592    0    0 199296 184804 203565 430301 25  9 57 10  0
24  7      0 111578096 140944 1039032    0    0 199924 208652 204874 419602 25  8 57  9  0
 2 13      0 111573584 141044 1016956    0    0 169052 166356 212504 445550 25  9 56 10  0
20 11      0 111497096 141724 1063448    0    0 199040 203736 217055 437959 26  9 55 10  0
16 10      0 111479792 142712 1049908    0    0 117448 129382 216062 443999 25  8 57 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20 10      0 111451296 143524 1047768    0    0 168776 191108 213746 441785 26  9 56 10  0
10 10      0 111417808 144188 1044308    0    0 148988 156136 215768 457056 26  9 54 11  0
22 12      0 111381216 144460 1054288    0    0 115704 129224 221469 452753 27  9 53 11  0
18  9      0 111343504 144476 1063308    0    0 187212 182116 212581 447754 26  9 53 13  0
19  9      0 111271608 144484 1102932    0    0 249060 235832 212958 434431 26  9 55 10  0
18  9      0 111222832 144516 1125748    0    0 156320 182500 215964 446015 25  9 57  9  0
 4  9      0 111253448 144532 1071900    0    0 135860 120052 221765 452653 26  9 56 10  0
 7  5      0 111192544 144536 1102476    0    0 166512 187524 223710 449801 26  9 56  9  0
20 11      0 111170384 144560 1100864    0    0 176552 181752 228998 452127 26  9 53 12  0
16  9      0 111108816 145012 1138648    0    0 206336 206808 234550 442927 26  9 54 11  0
20  9      0 111084640 145016 1134920    0    0 184664 192276 220936 439151 26  9 55 10  0
15 12      0 111051600 145028 1141952    0    0 32488 77964 223944 460551 26  8 57  9  0
17 10      0 111037872 145788 1131080    0    0 277552 244944 209148 431986 26  9 55 10  0
 8 11      0 111061816 146040 1082152    0    0 124380 136164 225626 452395 26  9 58  7  0
17 10      0 110945904 146416 1165852    0    0 205292 226746 216950 440440 26  9 56 10  0
