sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2336.45, reads: 32828.21, writes: 9346.78, response time: 11.15ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2882.00, reads: 40369.94, writes: 11531.98, response time: 8.63ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2888.01, reads: 40490.18, writes: 11564.05, response time: 8.98ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2919.00, reads: 40827.93, writes: 11681.98, response time: 8.92ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2957.01, reads: 41441.09, writes: 11822.03, response time: 8.77ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2968.00, reads: 41511.00, writes: 11857.00, response time: 8.94ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3001.99, reads: 42033.86, writes: 12008.96, response time: 8.92ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3019.01, reads: 42261.10, writes: 12075.03, response time: 8.51ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3084.98, reads: 43156.75, writes: 12337.93, response time: 8.54ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3099.01, reads: 43391.18, writes: 12398.05, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3149.01, reads: 44165.11, writes: 12599.03, response time: 8.40ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3133.00, reads: 43823.94, writes: 12538.98, response time: 8.99ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3234.00, reads: 45244.02, writes: 12934.01, response time: 8.30ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3239.99, reads: 45363.92, writes: 12952.98, response time: 8.07ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3296.01, reads: 46163.09, writes: 13187.03, response time: 7.88ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3348.98, reads: 46874.68, writes: 13398.91, response time: 7.81ms (95%), errors: 0.00, reconnects:  0.00
