sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2079.82, reads: 18845.34, writes: 24998.80, response time: 13.58ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2689.01, reads: 24183.05, writes: 32266.06, response time: 10.57ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2619.00, reads: 23585.98, writes: 31461.97, response time: 11.18ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2766.00, reads: 24891.02, writes: 33175.03, response time: 10.25ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2797.00, reads: 25154.98, writes: 33515.98, response time: 10.18ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2868.00, reads: 25823.02, writes: 34441.03, response time: 10.03ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2937.00, reads: 26444.00, writes: 35299.00, response time: 9.54ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 2899.00, reads: 26094.98, writes: 34758.97, response time: 9.97ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 2999.00, reads: 27004.99, writes: 36038.99, response time: 9.54ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3012.01, reads: 27091.06, writes: 36100.08, response time: 9.41ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3052.00, reads: 27460.96, writes: 36633.95, response time: 9.03ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3018.00, reads: 27157.97, writes: 36188.96, response time: 9.30ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3081.99, reads: 27742.94, writes: 36967.92, response time: 9.22ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 2859.01, reads: 25730.12, writes: 34315.16, response time: 10.02ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3132.00, reads: 28184.97, writes: 37590.96, response time: 9.16ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3172.00, reads: 28548.02, writes: 38094.03, response time: 8.83ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3251.00, reads: 29255.01, writes: 38986.01, response time: 8.90ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3191.00, reads: 28726.96, writes: 38280.95, response time: 8.97ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3164.00, reads: 28458.01, writes: 37969.01, response time: 8.90ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3151.00, reads: 28373.04, writes: 37847.06, response time: 9.39ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3344.00, reads: 30095.98, writes: 40087.97, response time: 8.73ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3208.00, reads: 28887.02, writes: 38532.03, response time: 8.79ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3024.99, reads: 27207.93, writes: 36267.90, response time: 9.54ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 2920.98, reads: 26287.81, writes: 35032.75, response time: 10.78ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 2926.03, reads: 26356.26, writes: 35197.34, response time: 10.63ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 2755.99, reads: 24810.93, writes: 33037.90, response time: 11.44ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 2931.99, reads: 26368.94, writes: 35140.92, response time: 10.47ms (95%), errors: 0.00, reconnects:  0.00
