procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 702748 120449776  17340 737000    0    0    71   314    0    0 12  9 78  1  0
16  6 702748 119883792  21036 739332    0    0 429176 16488 106868 264091 18  7 67  8  0
14  7 702748 119549104  23036 747360    0    0 310156 20276 141412 297220 23  8 63  6  0
16  6 702748 119249976  25044 756168    0    0 287960 19900 143077 301487 23  8 63  6  0
19  2 702748 118966872  27048 763264    0    0 277076 20324 143196 307981 23  8 63  6  0
17  6 702748 118681296  29040 770928    0    0 270080 20492 146091 308941 23  8 63  6  0
14  6 702748 118413536  31032 778416    0    0 255508 20356 146897 314902 24  8 63  6  0
16  5 702748 118154608  33032 785520    0    0 248376 20432 146736 322099 25  9 61  5  0
22  2 702748 117912312  35048 792352    0    0 232420 20172 145820 317122 24  8 62  5  0
11  6 702748 117672224  36980 799700    0    0 224200 20296 153654 321486 25  8 62  5  0
17  5 702748 117439248  38980 806576    0    0 216580 20304 157692 332366 25  8 62  5  0
21  1 702748 117227688  40980 813392    0    0 206272 20616 152696 330693 25  8 62  5  0
22  2 702748 117016880  42992 820488    0    0 197176 20408 154923 334646 25  8 62  5  0
20  3 702748 116827968  44976 827200    0    0 184532 20196 156855 334125 25  8 62  5  0
14  5 702748 116629008  46972 833820    0    0 179604 20420 164915 352430 26  8 61  5  0
34  4 702748 116440416  48972 840244    0    0 175232 20652 166329 355406 26  8 61  4  0
15  4 702748 116268640  50972 847120    0    0 166752 20292 166973 359719 26  8 61  4  0
23  3 702748 116096432  52980 853404    0    0 159144 20420 165560 367538 26  8 62  4  0
19  3 702748 115930096  54960 859920    0    0 148888 20540 165102 361157 26  8 62  4  0
17  3 702748 115779984  57220 866880    0    0 142444 20424 164137 366983 26  9 61  4  0
28  2 702748 115621384  59156 875772    0    0 138732 20152 170812 363915 26  9 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  5 702748 115461392  61560 889252    0    0 137032 72728 170484 375827 28  8 60  4  0
 6  3 702748 115321664  64188 896396    0    0 204820 57832 171765 377484 27  9 59  4  0
24  5 702748 115137280  66324 938936    0    0 350072 177792 165935 360366 28  9 59  5  0
15  7 702748 114994512  68408 973880    0    0 345104 174444 162708 359254 28  9 59  4  0
23  2 702748 114862848  70468 988516    0    0 288620 150660 161866 360437 29  9 59  4  0
25  2 702748 114746240  72528 994592    0    0 294068 143832 162624 358196 28  9 59  4  0
22  7 702748 114637200  74556 996216    0    0 272184 132924 165519 360493 28  9 59  4  0
25  1 702748 114553696  76664 983080    0    0 179828 81596 175572 376516 28  8 57  7  0
24  3 702748 114424248  78740 1005680    0    0 316636 168252 169948 369729 29  9 58  4  0
16  4 702748 114334704  80840 1009520    0    0 272440 142060 174911 381217 29  9 58  4  0
 4  5 702748 114228688  82948 1017828    0    0 298456 155700 174269 372941 29  9 58  3  0
12  2 702748 114134080  84988 1027780    0    0 224480 114088 178099 381486 28  9 59  4  0
22  2 702748 114038560  89600 1027740    0    0 284988 154032 182905 385879 29  9 57  5  0
20  2 702748 113951208  91700 1037836    0    0 291064 147732 185699 390200 29  9 58  3  0
16  4 702748 113856608  93768 1043728    0    0 254932 103820 187222 384483 28  9 60  4  0
15  2 702748 113727440  95864 1098336    0    0 265476 146884 188493 389566 29  9 58  3  0
25  1 702748 113605952  97944 1138668    0    0 295156 173260 180169 385188 29 10 58  3  0
 8  3 702748 113513312 100076 1151480    0    0 99172 47640 193219 409131 29  8 60  3  0
 3  3 702748 113476016 102140 1110056    0    0 287960 170924 187810 392191 29  9 59  3  0
22  0 702748 113380992 104248 1142812    0    0 287768 172376 179852 391711 29  9 59  3  0
