procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 418964 6812908 2759876 114097856   12   36  1150   406    0    0  2  1 96  1  0
12  6 418964 6325584 2759880 114097984    0    0 439508 18004 449894 308802 12  7 70 12  0
11  9 418964 5987980 2759880 114098000    0    0 328768 22404 397035 324397 15 12 63 11  0
 6 14 418964 5661424 2759880 114098064    0    0 315696 23364 347617 324479 14 12 63 11  0
13  6 418964 5339620 2759880 114098112    0    0 319156 24044 347866 341021 15 12 62 11  0
15  5 418964 5013744 2759880 114098144    0    0 305440 24264 366521 360645 16 11 63 11  0
20  4 418964 4717488 2759884 114098184    0    0 295800 25156 350096 371007 16 11 63 10  0
10 14 418964 4428896 2759884 114098256    0    0 277284 25016 340103 373244 16 11 63 10  0
12  8 418964 4150672 2759884 114098208    0    0 274992 25924 345671 398607 17 11 63 10  0
12  7 418964 3875752 2759884 114098224    0    0 260260 25976 352614 406822 17 10 63  9  0
11 10 418964 3615196 2759884 114098264    0    0 250500 26928 356870 422665 18 10 63  9  0
12  7 418964 3366708 2759892 114098296    0    0 241344 27544 343296 441692 18 10 63  9  0
18  5 418964 3130228 2759896 114098232    0    0 233700 28647 301516 464628 19  9 63  9  0
10  7 418964 2884060 2759896 114098264    0    0 228084 28991 281532 490145 19  9 64  8  0
13  7 418964 2674388 2759896 114098160    0    0 208048 28644 279875 493655 19  8 64  8  0
17  4 418964 2452788 2759896 114098096    0    0 204256 29820 289261 508129 20  9 64  8  0
17  2 418964 2288884 2759904 114098112    0    0 172532 27440 307303 479448 19 12 63  6  0
18  3 418964 2112400 2759904 114098064    0    0 166032 27984 342840 488898 20 11 64  6  0
12  5 418964 2014996 2759904 114038768    0    0 148072 26496 321803 465399 19 12 64  5  0
12  7 418964 1972360 2759904 113932480    0    0 144016 28868 321278 475350 20 12 63  5  0
11  4 418964 1925056 2759904 113832848    0    0 134948 27600 319405 487025 19 12 64  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  1 418964 1773504 2759912 113830336    0    0 128832 27888 315449 505873 22 12 61  5  0
21  1 418964 1744092 2759912 113687728    0    0 304868 26876 316097 514959 22 10 62  6  0
13  5 418964 1694164 2759912 113605968    0    0 370720 28652 336409 572930 24  9 61  6  0
17  4 418964 1641456 2759912 113523376    0    0 351872 28736 351943 574423 24  9 61  6  0
17  4 418964 1623476 2759920 113426216    0    0 354852 28192 342086 563492 23 10 61  6  0
17  3 418964 1610732 2759932 113331216    0    0 311832 193140 367071 580004 25  9 60  6  0
16  4 418964 1608680 2759932 113220184    0    0 339408 28316 339034 557306 24 10 61  5  0
21  1 418964 1638808 2759932 113089624    0    0 321860 26596 421761 566859 24 10 62  5  0
17  4 418964 1649660 2759932 112983560    0    0 328308 27040 400068 568804 24 10 62  4  0
19  0 418964 1686036 2759940 112854016    0    0 315784 27936 372194 567917 24 10 62  5  0
15  5 418964 1701400 2759956 112745440    0    0 246656 294404 380902 589720 24  9 61  5  0
17  3 418964 1696440 2759964 112652032    0    0 243196 126828 389780 614566 25  9 60  6  0
19  4 418964 1610004 2759972 112640416    0    0 120228 202136 415712 633579 25 10 60  5  0
17  4 418964 1638708 2759976 112531232    0    0 308552 189808 385151 630955 26  9 59  6  0
17  2 418964 1639868 2759980 112446816    0    0 305784 201328 388649 628281 26  9 59  6  0
20  3 418964 1546004 2760000 112451472    0    0 70440 191016 438883 649873 25  9 58  7  0
 6  9 418964 1523456 2760004 112397800    0    0 247268 210308 400917 636259 26  9 59  5  0
17  4 418964 1485932 2760012 112357832    0    0 195916 121420 427983 671794 27  9 60  5  0
18  3 418964 1478568 2760016 112289408    0    0 261268 327044 393946 634456 26  9 60  5  0
15  4 418964 1485720 2760024 112218984    0    0 260908 195208 411473 648422 26  9 59  5  0
25  4 418964 1423880 2760040 112220496    0    0 62068 162740 498631 640739 25  9 60  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  3 418964 1522516 2760044 112056960    0    0 243512 196071 455985 639733 27 10 59  5  0
21  2 418964 1610280 2760044 111908576    0    0 304112 123883 410980 644649 26  9 60  4  0
30  1 418964 1645728 2760044 111804072    0    0 281936 29988 415142 633663 26  9 62  3  0
21  2 418964 1677548 2760044 111716232    0    0 304276 32812 425853 683339 28 10 60  3  0
18  2 418964 1727896 2760060 111605424    0    0 301296 32768 426166 679770 28 10 60  3  0
 4  0 418964 1791776 2760060 111483632    0    0 313208 32736 437226 684053 28  9 60  3  0
34  2 418964 1781080 2760068 111427800    0    0 198088 251148 461410 694510 28  9 59  3  0
22  2 418964 1807204 2760072 111346736    0    0 277720 172908 453268 714748 29  9 58  4  0
21  2 418964 1841916 2760076 111268704    0    0 243688 186124 443795 686993 28  9 59  4  0
18  3 418964 1804056 2760100 111260080    0    0 59256 186812 469778 690093 26  9 60  5  0
19  2 418964 1808388 2760104 111201496    0    0 232728 199612 442649 693064 28 10 58  4  0
19  4 418964 1836352 2760108 111120416    0    0 239572 197400 485751 680914 28 10 58  4  0
 8  2 418964 1876664 2760112 111044448    0    0 237928 186260 493023 661604 27 10 60  4  0
21  1 418964 1882636 2760120 111002832    0    0 177176 196844 498305 696335 28  9 59  3  0
26  2 418964 1857600 2760136 110980984    0    0 73412 50992 496926 715593 27 10 58  5  0
18  1 418964 1876484 2760140 110920016    0    0 205428 297264 463953 702716 28 10 58  4  0
27  4 418964 1951124 2760148 110797384    0    0 245580 199800 449004 704960 29  9 58  3  0
21  2 418964 2003948 2760152 110705800    0    0 235368 210492 453064 708219 28 10 58  4  0
19  1 418964 2023052 2760156 110647672    0    0 205512 114508 465196 718758 28 10 59  3  0
20  0 418964 2116364 2760172 110510744    0    0 295108 35388 456329 719072 29  9 59  3  0
22  0 418964 2162092 2760172 110429784    0    0 263312 35948 455586 703517 28  9 60  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  2 418964 2210520 2760172 110346792    0    0 272576 36032 456111 722441 29 10 59  2  0
20  1 418964 2261268 2760172 110263296    0    0 273572 35462 446151 702559 28 10 60  2  0
26  3 418964 2298500 2760176 110187768    0    0 239812 227164 460660 695575 28  9 60  3  0
24  3 418964 2267940 2760196 110184232    0    0 55032 82536 552596 694670 27  9 59  5  0
20  2 418964 2315292 2760204 110093288    0    0 220936 348056 502901 709338 28 10 58  4  0
21  1 418964 2413884 2760208 109972160    0    0 250500 184924 471951 701761 28 10 58  4  0
21  1 418964 2464272 2760212 109884504    0    0 239384 199952 471237 721628 30  9 58  3  0
18  2 418964 2509536 2760220 109812952    0    0 228844 201804 476087 730229 29 10 57  3  0
30  3 418964 2496384 2760228 109794336    0    0 75464 113064 494416 727359 28  9 58  4  0
20  1 418964 2481764 2760244 109768080    0    0 126416 328106 502791 745385 29 10 57  4  0
21  4 418964 2543312 2760252 109667936    0    0 268512 259096 455036 712408 29  9 58  4  0
17  1 418964 2657940 2760260 109526616    0    0 288008 175560 470548 732942 29 10 58  3  0
15  4 418964 2651648 2760264 109486176    0    0 156696 171464 489403 749565 29 10 58  3  0
19  3 418964 2622784 2760284 109485200    0    0 33304 214860 520695 763284 29  9 59  3  0
21  0 418964 2687468 2760288 109394912    0    0 236468 176792 462883 720984 29  9 58  4  0
22  1 418964 2774648 2760288 109280384    0    0 257024 39596 463422 727192 30  9 59  2  0
22  1 418964 2868668 2760288 109156576    0    0 264052 37856 520075 703642 29 10 59  2  0
18  2 418964 2914252 2760288 109081616    0    0 255904 39572 522571 733663 30 10 59  2  0
22  0 418964 2965352 2760304 108995808    0    0 276288 40220 499193 737191 29 10 59  2  0
19  1 418964 3062040 2760308 108888080    0    0 255992 122540 470699 741592 29 10 59  2  0
23  2 418964 3098840 2760312 108818232    0    0 173128 255472 479651 738347 29 10 58  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  5 418964 3140772 2760316 108749072    0    0 212932 205224 479921 725778 29 10 59  3  0
16  4 418964 3177116 2760320 108676992    0    0 213844 169280 490096 751238 30  9 57  4  0
19  6 418964 3193264 2760332 108638624    0    0 90648 122160 509812 752977 29  9 57  5  0
15  3 418964 3197360 2760344 108609264    0    0 101080 249796 518430 765416 29  9 57  4  0
27  2 418964 3170112 2760348 108600712    8    0 29424 177724 509989 767008 29 10 59  3  0
19  2 418960 3181384 2760356 108558672    0    0 130460 291596 509092 756710 29 10 58  3  0
15  5 418960 3224200 2760360 108469952    0    0 250424 189984 489234 750295 30  9 58  3  0
20  3 418960 3224872 2760372 108426496    0    0 109864 130864 530375 778012 30 10 57  4  0
21  1 418960 3212796 2760384 108404960    0    0 118216 271656 547093 742292 29 10 57  4  0
19  2 418960 3250584 2760388 108332800    0    0 242136 193288 498018 738503 30 10 57  3  0
22  3 418960 3286160 2760392 108267152    0    0 219444 161992 509136 751301 30  9 57  3  0
17  0 418960 3334204 2760396 108189216    0    0 230500 157396 499483 743088 29 10 58  2  0
18  0 418960 3412568 2760408 108120000    0    0 251524 45956 486138 752849 31  9 58  2  0
 8  2 418960 3470448 2760408 108027760    0    0 271984 45872 490720 754857 30  9 59  2  0
20  1 418960 3517100 2760408 107941744    0    0 260400 46248 483839 755855 31  9 58  2  0
20  0 418960 3584528 2760408 107841608    0    0 260788 46866 492586 757631 31 10 58  2  0
22  1 418960 3629448 2760412 107766288    0    0 219912 266688 492091 768319 30 10 58  2  0
20  3 418960 3636464 2760428 107738672    0    0 97080 149928 519918 776647 30  9 57  4  0
20  1 418960 3649944 2760440 107694536    0    0 107628 262070 495134 759973 30  9 57  5  0
20  2 418960 3729040 2760444 107595408    0    0 249412 221872 493184 763657 30 10 57  3  0
17  1 418960 3767036 2760452 107522904    0    0 219272 226976 500672 765794 31 10 56  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1 418960 3788604 2760460 107481808    0    0 157036 180620 543035 758490 29 10 57  3  0
23  3 418960 3801240 2760472 107440800    0    0 145584 164192 551818 760302 30  9 58  3  0
19  1 418960 3808048 2760484 107433896    0    0 54748 266020 562515 779068 30 10 57  4  0
21  1 418960 3877584 2760488 107354312    0    0 238244 183772 495366 745221 29 10 58  3  0
19  1 418960 3926864 2760492 107269848    0    0 238180 208856 494568 753493 30 10 57  3  0
27  1 418960 3954728 2760496 107223640    0    0 218388 193848 504147 765465 30 10 57  3  0
21  1 418960 3943012 2760508 107217080    0    0 43788 139688 509760 754922 29  9 59  3  0
20  0 418960 3985224 2760520 107149120    0    0 207368 252792 496446 762443 31  9 57  3  0
13  5 418960 4032924 2760520 107072592    0    0 258184 51252 479966 750409 30 10 59  2  0
32  1 418960 4121036 2760520 106980752    0    0 248072 52412 497034 768979 30 10 58  1  0
18  1 418960 4177024 2760520 106891056    0    0 258128 54976 491289 750581 30  9 59  2  0
19  0 418960 4286592 2760524 106757184    0    0 288932 54976 484752 763804 30 10 58  1  0
19  1 418960 4346420 2760536 106688408    0    0 207208 249436 506091 774689 31 10 58  2  0
14  1 418960 4361808 2760544 106640600    0    0 176520 188784 517605 762053 29 10 58  3  0
18  2 418960 4394444 2760548 106591176    0    0 176260 238776 553886 751295 30 10 57  3  0
26  2 418960 4472004 2760552 106496112    0    0 205780 220480 520550 735676 30 10 58  3  0
19  2 418960 4481820 2760564 106440368    0    0 196120 189680 523513 750776 30 10 57  3  0
17  3 418960 4518920 2760568 106422552    0    0 42656 91648 541614 773132 29  9 57  4  0
20  1 418960 4487312 2760584 106407464    0    0 123760 327740 530771 777042 30 10 57  3  0
17  2 418960 4558704 2760592 106354704    0    0 205528 203984 502267 766616 31 10 56  3  0
22  1 418960 4642992 2760596 106255712    0    0 215576 257160 487237 759972 31 10 57  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  2 418960 4700356 2760608 106186216    0    0 134420 126304 517381 775986 30 10 58  3  0
20  2 418960 4727840 2760624 106138912    0    0 153548 323108 495293 750054 30  9 58  3  0
18  1 418960 4784300 2760628 106061616    0    0 235940 219748 499617 752367 30 10 57  3  0
20  1 418960 4882240 2760628 105954496    0    0 257264 114476 491794 753053 30 10 58  2  0
17  0 418960 5012520 2760628 105810064    0    0 221288 62420 514406 768924 30 10 59  1  0
21  0 418960 5050124 2760632 105783184    0    0 10964 64212 568409 761428 29 10 61  1  0
23  0 418960 5040376 2760640 105783176    0    0  9696 63902 560767 743508 28 10 61  1  0
32  0 418960 5029520 2760640 105783216    0    0 10980 65796 557425 763144 29  9 61  1  0
17  1 418960 5010584 2760648 105783712    0    0 10684 329988 549624 778796 29 10 59  2  0
18  2 418960 4998100 2760656 105783728    0    0 10424 246476 540014 775784 29 10 58  3  0
18  1 418960 4972556 2760668 105783728    0    0 10244 198888 540231 784371 30 10 57  3  0
23  0 418960 4965544 2760672 105783856    0    0  9736 249276 534465 773643 29  9 59  2  0
19  0 418960 4964128 2760672 105774352    0    0 11184 68716 523397 767521 29 10 60  1  0
16  1 418960 4946148 2760680 105774376    0    0  9904 68616 537046 787419 30 10 60  1  0
19  0 418960 4938480 2760680 105765360    0    0 10644 70432 538943 784837 29 10 60  1  0
17  0 418960 4925680 2760684 105765392    0    0 10084 68656 539526 781903 29 10 60  1  0
19  0 418960 4915648 2760684 105756736    0    0  9620 70612 543549 774682 29  9 61  1  0
20  1 418960 4902340 2760684 105756368    0    0 10256 68480 536455 774031 29 10 61  1  0
