sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2227.52, reads: 31333.30, writes: 8917.09, response time: 11.45ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2746.97, reads: 38468.62, writes: 10992.89, response time: 9.11ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2865.00, reads: 40070.98, writes: 11451.99, response time: 8.83ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2900.95, reads: 40647.35, writes: 11609.81, response time: 8.46ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2976.00, reads: 41691.02, writes: 11906.00, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3021.09, reads: 42255.26, writes: 12081.36, response time: 8.26ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3065.95, reads: 42925.35, writes: 12258.81, response time: 8.13ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3078.00, reads: 43167.93, writes: 12334.98, response time: 8.12ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3142.01, reads: 43869.07, writes: 12543.02, response time: 7.91ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3138.05, reads: 43997.76, writes: 12560.22, response time: 8.06ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3215.94, reads: 45027.12, writes: 12869.75, response time: 7.94ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3259.03, reads: 45592.49, writes: 13023.14, response time: 7.68ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3203.00, reads: 44847.06, writes: 12813.02, response time: 7.88ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3263.99, reads: 45729.92, writes: 13055.98, response time: 7.61ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3328.01, reads: 46557.17, writes: 13317.05, response time: 7.39ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3405.95, reads: 47696.36, writes: 13625.82, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3374.06, reads: 47214.79, writes: 13494.23, response time: 7.27ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3420.97, reads: 47914.57, writes: 13678.88, response time: 7.35ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3468.01, reads: 48507.18, writes: 13892.05, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3454.99, reads: 48399.84, writes: 13796.95, response time: 7.35ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3471.01, reads: 48618.14, writes: 13884.04, response time: 7.31ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3536.01, reads: 49536.20, writes: 14154.06, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
