procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  59132 121181992  24556 287628   17   36  1252  2585    1    1 14  5 76  4  0
15  5  59132 120574904  28640 297936    0    0 476496 23580 159106 298411 14  5 70 11  0
 7  6  59132 120185376  30624 316548    0    0 347412 28856 191166 343270 18  5 68  9  0
 9  5  59132 119843064  32616 333420    0    0 318580 28892 193005 347981 17  6 68  8  0
13  4  59132 119502496  34572 350320    0    0 311852 29376 212847 370063 18  6 68  8  0
19  2  59132 119185896  36712 366792    0    0 288252 28880 204380 369730 18  6 68  7  0
15  3  59132 118887336  38720 383684    0    0 278364 29492 211098 388749 19  6 68  7  0
24  3  59132 118608640  40704 399440    0    0 254148 29032 214676 384651 19  6 68  7  0
 4  6  59132 118336960  42700 414812    0    0 248388 29328 229710 402175 20  6 67  7  0
10  9  59132 118081096  44696 430524    0    0 228604 28204 218013 389565 19  6 70  6  0
11  7  59132 117834800  46688 445952    0    0 220756 29000 229508 405522 20  6 68  6  0
11  3  59132 117594560  48708 469932    0    0 214496 28580 231119 408449 20  6 68  6  0
15  2  59132 117385920  50704 484628    0    0 189536 28656 233571 407247 20  6 68  5  0
13  5  59132 117178752  52712 499740    0    0 179228 93496 240970 404467 21  6 68  6  0
10  5  59132 116977936  54680 513340    0    0 178076 28600 251263 419401 20  6 68  5  0
18  2  59132 116781536  56672 528532    0    0 168732 29185 258304 424590 21  6 68  5  0
13  2  59132 116592704  58548 542920    0    0 160932 28955 253617 425691 19  6 69  5  0
22  3  59132 116419392  60476 558140    0    0 153328 28721 252020 431180 21  6 68  4  0
 4  2  59132 116249904  61928 572632    0    0 140860 28175 253384 426128 21  7 68  4  0
12  6  59132 116091120  63932 587148    0    0 138496 28648 262733 440047 21  6 68  4  0
20  0  59132 115930616  65932 601456    0    0 132540 29335 274321 441194 23  6 67  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  3  59132 115750272  68436 627476    0    0 136656 29619 263772 459613 25  6 65  4  0
18  2  59132 115601984  71272 641300    0    0 121064 30029 265062 453846 24  6 67  4  0
19  0  59132 115312752  73680 654972    0    0 452924 26235 239173 420358 22  6 66  5  0
19  3  59132 115194192  76240 665936    0    0 723936 23740 205410 405045 23  5 66  6  0
24  1  59132 115073760  78996 677728    0    0 650140 24543 228736 415748 24  6 65  5  0
 9 10  59132 114977016  81060 688904    0    0 724276 87483 207895 391344 22  5 67  6  0
15  5  59132 114866640  84044 700872    0    0 586616 26461 250260 437139 24  6 65  5  0
22  0  59132 114763384  86268 713040    0    0 681024 23867 225861 423355 24  6 66  5  0
17  2  59132 114668936  88828 724656    0    0 677396 24312 229522 421085 23  6 66  5  0
13  3  59132 114566424  91548 737252    0    0 659412 27083 239083 431750 24  6 65  5  0
17  3  59132 114467496  93568 748852    0    0 654072 25539 231425 419499 24  6 65  5  0
 9  1  59132 114378464  96504 760488    0    0 601924 27528 239723 433426 24  5 66  5  0
22  0  59132 114280184  98792 772744    0    0 671796 26724 239285 438151 24  6 65  5  0
 8  7  59132 114191424 101388 784456    0    0 679356 26644 234358 434451 24  6 66  5  0
15  1  59132 114107936 104216 796524    0    0 615716 27868 251891 446704 25  6 64  4  0
33  0  59132 114018928 106200 809180    0    0 684972 25908 233659 432725 25  6 65  5  0
22  1  59132 113934208 109040 820680    0    0 625128 28424 253167 453449 24  6 65  5  0
22  1  59132 113852768 111544 832992    0    0 613708 28168 257545 459266 25  6 65  4  0
18  3  59132 113762544 113480 845244    0    0 630828 27748 251458 457241 25  6 64  4  0
 4  6  59132 113688272 114980 857692    0    0 621372 29432 250085 464054 25  6 65  4  0
17  2  59132 113612688 116040 869276    0    0 664148 91932 236614 435301 24  5 67  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  7  59132 113540064 117300 880868    0    0 665568 28136 247150 444884 24  6 65  5  0
24  2  59132 113467488 118504 893132    0    0 643564 28428 245735 463074 25  6 65  4  0
18  2  59132 113388432 119712 905060    0    0 654736 28636 252776 472919 25  6 65  4  0
22  1  59132 113312576 121124 916892    0    0 631524 29616 250547 467077 25  5 65  4  0
21  1  59132 113248960 122120 929428    0    0 678728 28308 252019 466755 26  6 65  4  0
 3  1  59132 113173032 123480 941072    0    0 591296 29524 254304 475697 26  6 65  3  0
11  3  59132 113113744 124660 952540    0    0 679380 29160 246779 470891 25  6 65  4  0
20  0  59132 113044480 125924 964504    0    0 638544 30020 255074 483730 27  7 63  4  0
25  3  59132 112976544 127212 977348    0    0 630532 31072 273105 491906 27  6 63  4  0
 9  3  59132 112915712 128236 989096    0    0 690468 29484 251069 486991 26  6 64  4  0
23  0  59132 112854272 129228 1000920    0    0 635104 31476 259624 489319 26  6 65  3  0
20  1  59132 112790448 129568 1012336    0    0 694440 29488 243160 470700 26  6 65  4  0
19  1  59132 112733072 130464 1023100    0    0 682412 30776 260267 482889 25  6 65  4  0
14  1  59132 112678400 130992 1034636    0    0 762980 30196 246145 484527 25  6 65  4  0
23  3  59132 112808792 131940 1045536    0    0 467008 31928 278540 496366 23  6 67  4  0
18  1  59132 112745920 132936 1059528    0    0 43456 101260 312090 506305 24  7 67  2  0
11  2  59132 112677920 133628 1073500    0    0 42052 36068 335228 538775 25  7 66  2  0
 7  5  59132 112613088 133668 1088308    0    0 42500 36908 321259 519439 25  7 66  2  0
20  1  59132 112539056 134004 1102296    0    0 43532 39108 324672 507010 25  7 65  2  0
19  0  59132 112475856 135072 1116316    0    0 40596 39168 324196 536995 25  8 66  2  0
23  0  59132 112412936 136036 1130576    0    0 38704 39088 313009 520242 24  7 67  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
