procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 121150304  23896 247160    0    0   172   203    0    1  1  0 97  1  0
13 11      0 120500256  28116 253752    0    0 504432 19743 171020 323317 13  6 68 13  0
16  3      0 120083632  30112 263328    0    0 388476 24588 215761 371450 17  6 65 11  0
19  3      0 119705120  32092 272928    0    0 366204 24708 219673 381112 18  6 65 11  0
11 10      0 119343400  34080 282744    0    0 343600 24368 232962 389408 20  7 63 10  0
16  2      0 119007360  36068 291500    0    0 323656 24460 230234 398419 19  7 64  9  0
10  9      0 118684368  38048 300820    0    0 304460 24550 224214 401277 18  7 66  9  0
22  5      0 118381760  40012 309968    0    0 290524 25068 227641 418418 18  7 66  9  0
16  2      0 118096896  42004 319112    0    0 271968 24512 234264 418805 19  7 66  9  0
11  9      0 117817704  43980 328088    0    0 262896 24976 253425 429947 21  7 64  8  0
19  4      0 117560912  45904 337076    0    0 240672 24380 253563 436935 21  7 64  8  0
15  6      0 117312112  47828 345640    0    0 233224 24824 249232 444245 20  7 66  8  0
 8  7      0 117075024  49828 354852    0    0 225468 25134 256443 450709 20  7 66  7  0
16  5      0 116850672  51836 363760    0    0 211792 25376 269952 464777 21  7 66  7  0
17  5      0 116630336  53836 372332    0    0 200292 24924 279244 468570 23  7 64  7  0
 9  3      0 116430592  55836 380548    0    0 183108 24532 270664 459632 22  7 66  6  0
14  2      0 116237744  57840 389416    0    0 178932 25266 278705 485544 21  7 66  6  0
15  5      0 116057632  59844 397776    0    0 165296 24860 274480 485008 21  7 66  6  0
 4  2      0 115880456  61844 406312    0    0 160440 25546 281636 493799 22  7 66  5  0
 8  2      0 115712656  63852 414660    0    0 152092 25492 312976 498337 24  7 63  5  0
16  3      0 115556408  65820 423080    0    0 138268 24624 298812 494601 22  7 65  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  1      0 115369480  68652 452248    0    0 143812 87184 293277 514815 24  7 64  5  0
16  3      0 115189048  71440 470876    0    0 285544 109264 276819 499905 24  7 64  5  0
21  2      0 115023104  73536 516960    0    0 416200 237766 266635 469846 24  7 63  6  0
