procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 702752 120435512  16464 742268    0    0    67   310    0    0 12  9 78  1  0
15  6 702752 119863168  20312 744544    0    0 436568 16723 109148 272431 19  7 67  8  0
15  7 702752 119528608  22312 753900    0    0 311064 20180 144341 296350 24  8 62  6  0
20  4 702752 119216800  24320 762884    0    0 299112 20684 147306 310013 24  8 62  6  0
16  3 702752 118917120  26320 770444    0    0 289040 20736 146640 312061 24  8 62  6  0
14  7 702752 118628368  28320 778044    0    0 274016 20948 146204 319342 24  8 62  6  0
19  9 702752 118359952  30320 785112    0    0 256108 20008 142441 316376 24  8 62  5  0
18  3 702752 118100672  32328 792100    0    0 247784 20912 149088 326046 25  8 62  5  0
20  5 702752 117858032  34312 799456    0    0 235008 20464 150955 327352 24  8 62  5  0
20  2 702752 117621408  36304 806808    0    0 222288 20544 154463 328635 25  8 62  5  0
13  9 702752 117401184  38312 813544    0    0 214348 20224 156444 334045 25  8 62  5  0
10  3 702752 117179760  40316 820220    0    0 204964 20480 159955 338455 25  9 61  4  0
15  8 702752 116977392  42296 827584    0    0 196080 20456 159645 344141 25  9 61  5  0
18  3 702752 116770032  44312 834264    0    0 192496 20952 163448 348905 26  8 62  5  0
19  3 702752 116573888  46312 841140    0    0 179424 20768 165404 355401 27  8 61  4  0
17  4 702752 116385904  48312 847852    0    0 173568 20756 168692 363171 26  8 61  4  0
13  2 702752 116203968  50312 854428    0    0 168520 20280 172478 368142 26  8 61  4  0
19  6 702752 116032360  52312 860812    0    0 160956 21088 173702 376009 27  9 61  4  0
18  1 702752 115872496  54328 867776    0    0 150468 20624 168459 369334 27  8 61  4  0
16  5 702752 115711216  56344 874296    0    0 144672 20876 178097 372452 27  8 61  4  0
13  6 702752 115564000  58316 880844    0    0 135872 20841 173074 377736 27  8 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  3 702752 115401000  60760 897960    0    0 140132 90119 178218 372447 28  9 59  4  0
12  4 702752 115247856  63168 919152    0    0 122260 67040 183949 385017 29  9 58  4  0
24  4 702752 115126112  65424 921720    0    0 118700 43084 180014 382013 27  9 60  5  0
19  2 702752 114988752  67836 931904    0    0 117132 55880 187077 397451 28 10 59  4  0
22  3 702752 114805936  69856 996140    0    0 188472 99156 174698 388491 27  8 59  5  0
21  3 702752 114653200  71996 1028200    0    0 148416 63804 186601 399792 28  9 58  5  0
12  5 702752 114522800  74312 1049996    0    0 232064 159832 185457 389528 28  9 59  5  0
20  5 702752 114259664  78828 1205580    0    0 351180 281316 172886 369804 27  9 59  5  0
19  2 702752 114151160  80828 1211628    0    0 95148 20644 191099 406480 28  8 59  5  0
14  2 702752 114124512  83112 1142904    0    0 218924 173420 185931 399854 27  9 60  4  0
19  4 702752 114003440  85136 1173104    0    0 206824 138644 188556 406791 27  9 59  4  0
16  4 702752 113912840  87120 1179336    0    0 82996 21684 190531 401936 28  8 57  6  0
 9  6 702752 113899584  89300 1100816    0    0 171700 128752 184006 388472 28  9 57  6  0
15  6 702752 113744352  91372 1170012    0    0 216824 178880 189521 384747 28  9 60  4  0
11  3 702752 113727976  93284 1104232    0    0 116692 53480 199885 420422 29  9 58  4  0
25  4 702752 113527776  95316 1220132    0    0 263556 228112 183869 392076 28  9 59  3  0
14  4 702752 113443736  97432 1224764    0    0 71136 34540 202608 424290 29  8 56  6  0
18  2 702752 113382680  99604 1205188    0    0 186552 148056 190329 400517 29  9 57  5  0
18  1 702752 113182768 101672 1336420    0    0 307864 271364 185307 395134 27  9 61  3  0
23  0 702752 113116632 103748 1327508    0    0 165560 136752 188628 400699 28  9 60  3  0
19  3 702752 113066912 105840 1317020    0    0 100860 59312 201080 415988 29  9 59  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  2 702752 112987936 107780 1323276    0    0 59912 23340 201072 428428 29  9 59  3  0
 5  3 702752 113032960 109352 1216624    0    0 160712 143344 203858 415250 29 10 57  4  0
19  4 702752 112967840 110336 1213928    0    0 56996 22268 201609 419677 29  9 59  3  0
23  1 702752 112848832 111140 1269068    0    0 307768 278316 191615 401276 28  9 60  3  0
20  2 702752 112732352 111424 1325856    0    0 112884 85332 205561 423483 30  9 58  3  0
26  2 702752 112758592 112524 1248392    0    0 182236 170984 199311 403993 28 10 59  3  0
19  5 702752 112691616 113536 1259844    0    0 79808 52936 207264 429662 29  8 58  4  0
21  2 702752 112689720 114608 1207820    0    0 129520 114656 204700 428711 30  9 56  5  0
15  5 702752 112560176 115624 1284620    0    0 188284 175024 201609 423372 29  9 59  3  0
19  4 702752 112508048 116644 1284448    0    0 46792 25468 207496 425698 29  8 57  5  0
18  2 702752 112334576 117716 1399588    0    0 197060 178664 201573 417927 30  9 59  2  0
 8  2 702752 112150640 118664 1527544    0    0 285660 333780 193258 386186 28  9 61  2  0
18  3 702752 112087920 118956 1550144    0    0 53376 35420 213919 424433 29  9 60  3  0
25  1 702752 112099648 120048 1484612    0    0 164192 160544 213099 409248 29  9 60  2  0
 7  4 702752 111991088 121068 1547764    0    0 172108 161756 218258 405989 29  9 59  3  0
21  2 702752 111991832 122132 1498928    0    0 152016 140464 208598 409921 29  9 57  5  0
18  5 702752 111920976 123148 1530160    0    0 129732 114400 202355 414745 29  9 58  4  0
