sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2200.55, reads: 30974.73, writes: 8808.22, response time: 11.97ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2760.01, reads: 38612.16, writes: 11039.05, response time: 9.35ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2793.00, reads: 39161.06, writes: 11176.02, response time: 9.28ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2877.00, reads: 40227.95, writes: 11510.99, response time: 9.18ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2911.00, reads: 40775.05, writes: 11639.01, response time: 8.96ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2924.00, reads: 40936.03, writes: 11699.01, response time: 9.06ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3021.00, reads: 42247.99, writes: 12076.00, response time: 8.40ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 2994.00, reads: 41935.94, writes: 11978.98, response time: 8.74ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3113.99, reads: 43583.86, writes: 12456.96, response time: 8.15ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3124.02, reads: 43655.21, writes: 12490.06, response time: 8.10ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3160.00, reads: 44348.03, writes: 12644.01, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3148.98, reads: 44118.71, writes: 12603.92, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3232.01, reads: 45213.15, writes: 12937.04, response time: 7.63ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3246.01, reads: 45399.09, writes: 12980.03, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3251.00, reads: 45613.02, writes: 13019.00, response time: 7.75ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3312.00, reads: 46311.94, writes: 13225.98, response time: 7.62ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3331.00, reads: 46649.04, writes: 13320.01, response time: 7.97ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3358.01, reads: 47060.09, writes: 13430.03, response time: 7.63ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3398.00, reads: 47483.96, writes: 13596.99, response time: 7.51ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3422.00, reads: 47939.01, writes: 13691.00, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3447.99, reads: 48245.82, writes: 13782.95, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3444.93, reads: 48220.05, writes: 13776.73, response time: 7.54ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3463.07, reads: 48578.05, writes: 13884.30, response time: 7.45ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3469.01, reads: 48552.07, writes: 13851.02, response time: 7.65ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3508.00, reads: 49073.98, writes: 14038.99, response time: 7.57ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3381.00, reads: 47378.99, writes: 13518.00, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3480.99, reads: 48736.88, writes: 13923.96, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3369.01, reads: 47123.07, writes: 13483.02, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3553.01, reads: 49759.13, writes: 14230.04, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3481.99, reads: 48721.91, writes: 13905.98, response time: 7.82ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3570.00, reads: 49979.94, writes: 14269.98, response time: 7.42ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3432.97, reads: 48081.64, writes: 13757.90, response time: 8.21ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3529.03, reads: 49404.48, writes: 14116.14, response time: 7.54ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3605.99, reads: 50406.89, writes: 14398.97, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3578.00, reads: 50188.05, writes: 14325.01, response time: 7.52ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3520.00, reads: 49218.02, writes: 14070.01, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3615.00, reads: 50661.06, writes: 14460.02, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3660.98, reads: 51242.78, writes: 14645.94, response time: 7.31ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3612.00, reads: 50569.98, writes: 14451.00, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 3741.00, reads: 52375.04, writes: 14960.01, response time: 6.81ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 3714.01, reads: 51995.12, writes: 14864.03, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 3751.99, reads: 52535.88, writes: 14998.97, response time: 6.78ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 3599.00, reads: 50349.96, writes: 14394.99, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 3721.00, reads: 52149.97, writes: 14891.99, response time: 7.15ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 3743.01, reads: 52370.10, writes: 14974.03, response time: 6.83ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3751.00, reads: 52428.02, writes: 14990.01, response time: 6.97ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 3736.00, reads: 52437.03, writes: 14955.01, response time: 6.89ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3926.00, reads: 54944.04, writes: 15711.01, response time: 6.24ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 3712.00, reads: 51978.04, writes: 14864.01, response time: 7.05ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3804.99, reads: 53196.88, writes: 15189.97, response time: 6.39ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 3772.00, reads: 52866.98, writes: 15091.99, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 3722.01, reads: 52058.11, writes: 14905.03, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 3698.00, reads: 51705.97, writes: 14770.99, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 3706.00, reads: 52003.97, writes: 14833.99, response time: 7.03ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 3840.01, reads: 53726.12, writes: 15352.03, response time: 7.00ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 3840.98, reads: 53794.78, writes: 15395.94, response time: 6.50ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 3794.01, reads: 53107.17, writes: 15153.05, response time: 7.10ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 3783.00, reads: 52917.94, writes: 15127.98, response time: 6.89ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 3867.00, reads: 54213.96, writes: 15481.99, response time: 6.64ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 3876.01, reads: 54242.18, writes: 15513.05, response time: 6.50ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 3803.99, reads: 53254.86, writes: 15182.96, response time: 6.76ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 3929.99, reads: 55018.90, writes: 15728.97, response time: 6.44ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 3860.00, reads: 54063.98, writes: 15445.99, response time: 6.67ms (95%), errors: 0.00, reconnects:  0.00
