sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2601.77, reads: 36617.69, writes: 10415.06, response time: 11.10ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 3354.03, reads: 46937.35, writes: 13419.10, response time: 8.94ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3499.00, reads: 48953.94, writes: 13989.98, response time: 8.50ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3529.00, reads: 49399.02, writes: 14118.01, response time: 8.33ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3644.01, reads: 51067.08, writes: 14580.02, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3675.00, reads: 51487.99, writes: 14732.00, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3795.00, reads: 53063.99, writes: 15142.00, response time: 7.99ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3908.99, reads: 54730.90, writes: 15641.97, response time: 7.26ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3963.00, reads: 55457.05, writes: 15841.01, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3996.00, reads: 55954.06, writes: 15984.02, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 4079.00, reads: 57181.01, writes: 16339.00, response time: 7.31ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 4177.88, reads: 58420.34, writes: 16698.53, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 4227.10, reads: 59201.47, writes: 16918.42, response time: 7.07ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 4259.02, reads: 59642.21, writes: 17018.06, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 4263.99, reads: 59657.90, writes: 17072.97, response time: 7.01ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 4277.00, reads: 59926.04, writes: 17095.01, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 4333.01, reads: 60603.08, writes: 17328.02, response time: 7.07ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 4313.00, reads: 60378.00, writes: 17266.00, response time: 6.94ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 4389.00, reads: 61447.99, writes: 17540.00, response time: 6.79ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 4570.99, reads: 64056.86, writes: 18293.96, response time: 6.30ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 4573.01, reads: 63937.19, writes: 18282.05, response time: 6.58ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 4292.95, reads: 60153.28, writes: 17177.79, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 4216.04, reads: 58965.53, writes: 16870.15, response time: 7.57ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 4181.98, reads: 58510.67, writes: 16719.90, response time: 7.70ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 4292.03, reads: 60202.37, writes: 17173.10, response time: 7.59ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 4273.00, reads: 59854.01, writes: 17089.00, response time: 7.59ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 4368.00, reads: 61081.04, writes: 17471.01, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 4270.00, reads: 59824.99, writes: 17081.00, response time: 7.55ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 4249.00, reads: 59477.03, writes: 17004.01, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 4412.00, reads: 61804.05, writes: 17644.01, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 4783.97, reads: 66978.57, writes: 19145.88, response time: 6.62ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 4668.02, reads: 65308.24, writes: 18659.07, response time: 6.75ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 4748.01, reads: 66498.11, writes: 18995.03, response time: 6.35ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 4594.00, reads: 64265.99, writes: 18376.00, response time: 6.92ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 4607.98, reads: 64518.74, writes: 18431.93, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 4840.01, reads: 67705.19, writes: 19350.05, response time: 6.27ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 4601.01, reads: 64492.11, writes: 18419.03, response time: 6.94ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 4581.00, reads: 64152.00, writes: 18327.00, response time: 6.90ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 4535.00, reads: 63495.99, writes: 18136.00, response time: 6.89ms (95%), errors: 0.00, reconnects:  0.00
