procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 120935920  24756 272244    0    0   319  1003    2    1 12  4 83  0  0
17  2      0 120361888  28516 276788    0    0 436648 17015 107671 268734 15  7 70  8  0
 9 11      0 120030528  30516 284308    0    0 309632 20432 138715 296409 19  8 67  7  0
 9 10      0 119725568  32488 294328    0    0 290916 20452 137469 301115 19  8 67  6  0
16  3      0 119435200  34452 302036    0    0 280068 20084 132509 306387 19  7 67  6  0
22  4      0 119148208  36452 309268    0    0 272880 20444 140063 315877 20  7 67  6  0
17  3      0 118881000  38452 316784    0    0 257192 20470 141123 313326 20  8 66  6  0
11  9      0 118620544  40448 323676    0    0 248224 20348 140108 321093 20  8 67  5  0
14  3      0 118376192  42448 330564    0    0 234932 20224 143787 325802 20  8 67  5  0
10  6      0 118138088  44432 337548    0    0 226232 20692 147019 331361 21  8 66  5  0
21  6      0 117904688  46432 344704    0    0 220364 20640 149117 335929 21  7 66  5  0
17  3      0 117692080  48428 351652    0    0 205252 20080 149177 336215 21  8 66  5  0
22  2      0 117480504  50432 358272    0    0 200120 20450 147308 337597 22  8 66  5  0
12  6      0 117277776  52420 365004    0    0 190544 20475 151736 341114 21  8 66  5  0
12  5      0 117085520  54380 372068    0    0 184492 20707 155887 357946 22  8 66  5  0
 2  8      0 116901024  56236 378728    0    0 168512 20232 158292 356335 21  8 66  4  0
21  2      0 116730800  58076 384872    0    0 158048 19900 160230 350757 22  8 66  5  0
12  5      0 116559888  62600 391296    0    0 162168 20624 162975 364324 22  7 66  4  0
20  5      0 116390104  64600 397828    0    0 153348 20664 163687 362575 22  8 66  4  0
14  3      0 116233720  66600 404380    0    0 145180 20376 163226 368565 23  8 65  4  0
 5  1      0 116074048  68708 416228    0    0 147148 20888 164219 380574 23  7 66  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  4      0 115907432  71148 427808    0    0 137356 74308 163907 383567 25  8 63  4  0
18 14      0 115626024  73784 499896    0    0 383520 166278 154552 358196 25  8 62  5  0
11  7      0 115365552  75852 649420    0    0 599828 336600 145016 334327 26  8 59  7  0
15  8      0 115354416  77860 547952    0    0 234004 95808 171789 375464 24  8 62  6  0
21  3      0 115137400  79964 643252    0    0 479124 280140 172005 347694 25  9 61  5  0
20  1      0 115116800  82028 549856    0    0 279148 136312 163680 367443 24  9 62  5  0
 9  5      0 114906560  84136 652160    0    0 501468 278394 156859 354330 26  8 61  5  0
14  6      0 114792360  86204 675032    0    0 347532 195152 156860 363194 24  8 64  4  0
21  2      0 114815424  88176 561272    0    0 206396 89032 170328 378533 24  7 62  7  0
19  1      0 114589024  90308 689708    0    0 441736 275508 156911 352706 25  8 61  6  0
18  2      0 114511552  92380 673980    0    0 321188 174008 166401 378418 25  8 62  4  0
18  2      0 114417056  94460 682616    0    0 326140 170366 163597 371056 25  8 62  4  0
16  4      0 114307696  96596 705956    0    0 433016 262768 157798 364011 26  8 62  4  0
24  3      0 114364320  98596 562928    0    0 118976 37600 183854 394615 24  8 62  6  0
16  1      0 114174560 100548 688220    0    0 520540 314004 140049 324889 25  7 62  6  0
 7  3      0 114095296 102640 690544    0    0 362044 221756 157796 353680 25  8 62  5  0
17  3      0 114009440 104620 697524    0    0 109356 36704 167727 381641 23  7 65  4  0
16  5      0 113959616 106664 680924    0    0 427280 255912 152173 351450 25  8 63  5  0
18  3      0 113838024 108772 733176    0    0 398364 268748 170105 380476 26  9 61  4  0
22  3      0 113776624 110868 723224    0    0 288112 170788 169738 385910 26  8 62  4  0
17  2      0 113697536 113000 734716    0    0 326804 211416 177262 394177 26  9 62  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  1      0 113652928 114972 718200    0    0 332808 187068 170261 381162 26  8 62  3  0
 5  2      0 113577424 116520 730764    0    0 300656 195116 170729 381441 26  8 63  3  0
19  7      0 113646880 116676 604680    0    0 216852 111592 169826 371259 24  8 63  5  0
 3  3      0 113483168 116704 708584    0    0 315184 188604 158867 357743 24  8 62  6  0
17  5      0 113454560 117112 687544    0    0 241960 149456 161960 370942 24  8 63  5  0
17  3      0 113384256 117828 694844    0    0 263204 148488 166109 374845 24  8 64  4  0
27  3      0 113257952 118232 774616    0    0 441356 282704 149801 339726 24  8 64  4  0
 3  3      0 113265728 118852 719652    0    0 258724 148940 158532 359998 23  7 65  4  0
41  0      0 113191264 118872 744120    0    0 327828 199640 155339 354526 24  8 63  5  0
 6  2      0 113163840 119300 729204    0    0 286848 183488 160376 355406 24  8 64  4  0
21  1      0 113097168 120280 752304    0    0 345060 212164 154490 339664 24  8 65  3  0
14  2      0 113039568 120928 760640    0    0 328452 211080 171472 380005 26  8 62  3  0
14  4      0 113015688 121320 734536    0    0 185792 118000 181739 400073 26  8 62  3  0
18  2      0 112941672 121972 765548    0    0 329004 215828 179064 395682 26  8 62  4  0
16  3      0 112884496 122012 773200    0    0 345980 215968 180931 397165 27  9 62  3  0
20  1      0 112838264 122344 772868    0    0 282944 255984 171886 377917 25  8 63  3  0
20  0      0 112806000 123268 761828    0    0 306548 201252 189905 410285 27  9 62  3  0
 9  4      0 112764384 124004 759136    0    0 223596 144748 194954 413195 27  8 61  3  0
14  1      0 112710256 125048 762940    0    0 262876 164204 189364 416502 27  9 61  4  0
17  1      0 112615648 125688 813812    0    0 415304 249748 179748 396804 28  8 62  3  0
 9  1      0 112587616 125704 799936    0    0 353392 218984 188865 403102 28  8 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  2      0 112568176 125728 787228    0    0 301476 189664 188871 410450 28  8 61  3  0
18  2      0 112525424 126128 786284    0    0 250144 157140 192794 413969 27  9 61  3  0
18  4      0 112469664 126640 804096    0    0 321240 197780 190396 413396 27  8 61  4  0
 5  2      0 112463584 127672 770676    0    0 237964 152272 199788 418011 26  8 63  3  0
20  1      0 112403184 128300 787504    0    0 248656 154802 204438 424252 28  9 61  2  0
17  2      0 112317392 128728 833868    0    0 409720 270832 193471 398501 27  8 62  3  0
28  3      0 112235288 129744 873708    0    0 358332 228172 183655 385037 27  8 62  3  0
11  1      0 112279880 130728 792536    0    0 205776 130988 196942 424980 26  8 62  4  0
18  1      0 112149360 131796 882504    0    0 368588 227200 182429 404641 27  8 62  3  0
18  2      0 112131136 132864 866924    0    0 437928 274516 178372 400102 27  8 63  3  0
20  1      0 112108016 133516 863008    0    0 285020 200543 186169 394081 26  8 63  3  0
22  3      0 112081096 133928 854648    0    0 243628 147735 192326 414283 27  8 62  3  0
44  0      0 112024272 134592 876048    0    0 305172 205880 193419 409942 27  9 60  4  0
19  1      0 112007808 134652 856292    0    0 293384 180864 188469 412021 27  8 63  3  0
22  0      0 111964112 135088 867400    0    0 322832 211540 189715 402618 26  9 63  2  0
