sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2109.81, reads: 19111.26, writes: 25420.69, response time: 12.97ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2587.00, reads: 23278.04, writes: 31005.06, response time: 11.45ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2758.99, reads: 24810.95, writes: 33083.93, response time: 10.21ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2805.01, reads: 25271.05, writes: 33668.07, response time: 9.70ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2799.00, reads: 25188.02, writes: 33647.03, response time: 10.03ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2837.00, reads: 25520.01, writes: 34002.02, response time: 9.44ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2827.95, reads: 25485.51, writes: 33939.35, response time: 10.05ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 2857.00, reads: 25713.02, writes: 34279.02, response time: 10.31ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 2887.05, reads: 25960.48, writes: 34628.64, response time: 10.05ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 2910.99, reads: 26196.90, writes: 34922.87, response time: 9.70ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 2943.01, reads: 26474.06, writes: 35316.08, response time: 10.00ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3010.00, reads: 27116.02, writes: 36116.03, response time: 9.50ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3026.94, reads: 27231.42, writes: 36298.22, response time: 9.87ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 2876.06, reads: 25876.56, writes: 34553.75, response time: 10.02ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3109.00, reads: 27999.04, writes: 37288.05, response time: 9.17ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3218.99, reads: 28933.92, writes: 38613.89, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3212.00, reads: 28943.97, writes: 38590.96, response time: 8.76ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3164.00, reads: 28467.01, writes: 37952.01, response time: 9.15ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3153.01, reads: 28370.07, writes: 37824.10, response time: 8.95ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3251.00, reads: 29266.04, writes: 39036.05, response time: 8.45ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3229.00, reads: 29071.96, writes: 38770.94, response time: 8.71ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3245.95, reads: 29216.57, writes: 38924.42, response time: 8.79ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3075.04, reads: 27656.36, writes: 36869.47, response time: 9.60ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 2897.00, reads: 26056.98, writes: 34789.97, response time: 10.93ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 2982.98, reads: 26891.78, writes: 35781.70, response time: 10.37ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3045.04, reads: 27371.34, writes: 36522.46, response time: 10.07ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 2779.99, reads: 25024.94, writes: 33391.92, response time: 10.83ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3112.98, reads: 28031.83, writes: 37357.77, response time: 9.28ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 2981.01, reads: 26836.13, writes: 35798.18, response time: 10.33ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3029.01, reads: 27265.07, writes: 36322.10, response time: 10.14ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 2968.99, reads: 26698.93, writes: 35618.90, response time: 10.73ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3043.99, reads: 27415.92, writes: 36575.89, response time: 9.41ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3065.01, reads: 27568.08, writes: 36738.10, response time: 9.84ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3117.00, reads: 28049.01, writes: 37405.02, response time: 9.41ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3130.00, reads: 28191.01, writes: 37582.01, response time: 9.62ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3099.99, reads: 27869.94, writes: 37155.92, response time: 9.61ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3136.01, reads: 28258.09, writes: 37640.12, response time: 9.69ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3236.00, reads: 29112.04, writes: 38858.05, response time: 9.37ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3177.99, reads: 28571.90, writes: 38090.87, response time: 9.51ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 2971.00, reads: 26760.01, writes: 35704.02, response time: 10.04ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 2834.99, reads: 25522.91, writes: 33994.87, response time: 10.62ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 3122.02, reads: 28113.18, writes: 37471.24, response time: 10.15ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 3077.98, reads: 27677.85, writes: 36921.80, response time: 10.05ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 3079.02, reads: 27705.16, writes: 36944.22, response time: 9.89ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 3046.99, reads: 27443.93, writes: 36579.91, response time: 10.39ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3044.00, reads: 27384.99, writes: 36540.99, response time: 10.15ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 2921.00, reads: 26290.03, writes: 35047.04, response time: 10.80ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 2908.00, reads: 26167.97, writes: 34897.96, response time: 10.60ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 2961.00, reads: 26660.97, writes: 35523.96, response time: 10.28ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3034.00, reads: 27281.02, writes: 36382.03, response time: 10.14ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 2885.00, reads: 26000.03, writes: 34647.04, response time: 10.63ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 2862.00, reads: 25752.99, writes: 34349.99, response time: 10.57ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 2880.99, reads: 25903.95, writes: 34557.93, response time: 10.75ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 2745.00, reads: 24718.02, writes: 32958.03, response time: 11.90ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 2642.96, reads: 23762.62, writes: 31694.50, response time: 11.06ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 2881.05, reads: 25950.44, writes: 34546.59, response time: 10.98ms (95%), errors: 0.00, reconnects:  0.00
