sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2262.49, reads: 31828.76, writes: 9066.94, response time: 11.50ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2793.01, reads: 39162.09, writes: 11184.02, response time: 8.91ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2936.00, reads: 41101.04, writes: 11731.01, response time: 9.03ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2996.00, reads: 41883.06, writes: 11976.02, response time: 8.63ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2998.00, reads: 41960.96, writes: 11991.99, response time: 8.58ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3056.00, reads: 42850.98, writes: 12236.99, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3126.00, reads: 43663.99, writes: 12483.00, response time: 8.24ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3072.00, reads: 43096.00, writes: 12307.00, response time: 8.31ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3129.99, reads: 43796.84, writes: 12517.95, response time: 8.51ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3236.02, reads: 45298.22, writes: 12930.06, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3219.99, reads: 45095.92, writes: 12887.98, response time: 7.94ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3262.01, reads: 45662.11, writes: 13052.03, response time: 8.18ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3371.99, reads: 47198.81, writes: 13480.94, response time: 7.44ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3302.98, reads: 46270.77, writes: 13210.93, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3409.01, reads: 47753.18, writes: 13641.05, response time: 7.60ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3429.99, reads: 47990.90, writes: 13721.97, response time: 7.39ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3456.00, reads: 48361.98, writes: 13838.99, response time: 7.45ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3514.99, reads: 49220.92, writes: 14033.98, response time: 7.29ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3568.00, reads: 49930.06, writes: 14270.02, response time: 7.19ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3540.00, reads: 49558.06, writes: 14171.02, response time: 7.15ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3583.01, reads: 50178.16, writes: 14328.05, response time: 7.15ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3634.98, reads: 50875.70, writes: 14566.91, response time: 6.87ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3597.00, reads: 50392.93, writes: 14356.98, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3555.00, reads: 49797.03, writes: 14251.01, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
