procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 702748 120450496  19704 735508    0    0    72   315    0    0 12  9 78  1  0
21  8 702748 119882936  23440 737512    0    0 429768 16616 107040 273800 18  8 67  8  0
 3  3 702748 119547552  25736 744184    0    0 306824 19844 136710 296733 23  8 63  6  0
18  4 702748 119256112  27708 753644    0    0 285296 20240 133473 297825 23  8 63  7  0
10  7 702748 118963136  29684 761044    0    0 280124 20316 139879 309672 24  8 62  6  0
18  5 702748 118677600  31684 768456    0    0 271228 20208 134896 312952 24  8 63  6  0
19  4 702748 118412536  33660 775688    0    0 258344 20288 135175 314995 24  8 63  6  0
12  7 702748 118151192  35644 783012    0    0 247216 20312 137986 321304 25  8 62  5  0
16  7 702748 117904776  37640 789580    0    0 234488 20540 141489 317119 24  8 63  5  0
19  3 702748 117672464  39640 796884    0    0 221188 20324 142148 325729 24  8 63  5  0
13  7 702748 117446704  41636 803884    0    0 216348 20668 144765 327016 25  8 62  5  0
17  3 702748 117235264  43636 810680    0    0 202592 20256 148698 330073 25  8 62  5  0
18  3 702748 117025360  45640 817556    0    0 196708 20280 148521 337166 25  8 62  5  0
15  7 702748 116826000  47636 824372    0    0 189668 20040 154102 346910 25  8 62  5  0
20  2 702748 116630432  49588 831416    0    0 178352 20548 153123 346636 26  8 62  4  0
31  2 702748 116451680  51548 837552    0    0 167592 19860 149121 341939 25  9 62  4  0
18  4 702748 116274376  53508 844272    0    0 165268 20460 159110 351801 26  8 62  4  0
14  3 702748 116100664  55508 850752    0    0 159476 20612 164430 365740 27  8 61  4  0
16  6 702748 115933032  57500 857512    0    0 152524 21006 162308 367534 26  9 61  4  0
22  4 702748 115776208  59480 864060    0    0 144420 20088 167552 367270 26  9 61  4  0
19  4 702748 115628208  61464 873156    0    0 141980 20580 170199 375580 27  8 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  1 702748 115462032  63912 887888    0    0 139532 71984 168657 391819 28  9 59  4  0
24  3 702748 115315304  66576 894372    0    0 206844 59088 170094 383847 28  8 60  4  0
15  6 702748 115121192  68692 949308    0    0 381568 195192 157200 356209 28 10 58  5  0
31  2 702748 114981344  70768 972304    0    0 304652 151260 161488 361707 28  9 59  4  0
22  1 702748 114859264  72876 977680    0    0 270056 136208 167358 371626 29  9 58  4  0
 9  7 702748 114737152  74992 993172    0    0 297660 145168 162902 371064 28  9 58  4  0
21  5 702748 114635168  77084 996952    0    0 262636 128996 169135 369718 29  9 58  4  0
10  2 702748 114554328  79108 975080    0    0 179932 79976 175355 380462 28  8 58  6  0
13  4 702748 114420872  81176 1007532    0    0 343932 188732 161697 358642 29 10 58  4  0
11  3 702748 114306768  83268 1019264    0    0 193028 85504 177397 395845 28  9 58  4  0
17  1 702748 114219528  85404 1016688    0    0 397972 230572 168382 368946 30 10 57  3  0
25  3 702748 114109216  87496 1031524    0    0 287588 147020 170109 376462 29 10 58  3  0
19  4 702748 114054704  89652 1015084    0    0 162732 81152 178360 396085 27  9 58  6  0
15  2 702748 113955104  91756 1035484    0    0 279788 146348 173002 383188 27  9 60  4  0
19  1 702748 113872992  93872 1036864    0    0 317648 137000 173254 382511 28  9 60  3  0
20  1 702748 113739184  95980 1085336    0    0 215560 114864 181492 396339 27  8 61  4  0
13  3 702748 113614296  98080 1136768    0    0 302136 185576 182777 388539 29  9 59  3  0
22  0 702748 113526248 100192 1145752    0    0 259060 146472 173232 379416 27 10 60  3  0
20  3 702748 113431328 102192 1166548    0    0 256988 147168 177148 381887 28  9 61  2  0
22  1 702748 113354992 104340 1171944    0    0 246828 148196 177465 394953 28 10 60  2  0
20  5 702748 113287312 106380 1167228    0    0 153576 79660 178868 394672 27  8 61  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  1 702748 113244552 108480 1148536    0    0 224060 135252 185578 408577 28  9 58  5  0
20  2 702748 113133808 109652 1191292    0    0 282640 166936 183726 402003 29 10 59  2  0
14  2 702748 113072120 109932 1186988    0    0 210464 122928 193141 405905 29  9 59  2  0
21  2 702748 113004296 110976 1190868    0    0 246944 146064 175992 383499 27 10 61  2  0
21  3 702748 112939136 111728 1202104    0    0 176652 99108 187605 411657 28  9 59  4  0
20  1 702748 112911232 111756 1171936    0    0 225532 130420 187517 410052 29  9 58  4  0
10  2 702748 112812320 112044 1215992    0    0 315804 180944 181332 396187 29 10 59  2  0
17  4 702748 112743224 112816 1221632    0    0 143404 72600 196346 418190 28  9 59  4  0
19  1 702748 112742736 112844 1176456    0    0 266504 146576 185895 402048 28  9 60  3  0
20  0 702748 112656632 112868 1199772    0    0 282564 179368 189654 407896 29  9 59  2  0
22  1 702748 112575488 113140 1236620    0    0 268220 176856 184430 401635 28 10 60  2  0
22  3 702748 112520584 114184 1243780    0    0 238092 150740 186094 398970 29  9 60  2  0
24  2 702748 112485648 115192 1223580    0    0 194620 184560 185745 402330 28  9 61  2  0
23  1 702748 112414160 115976 1249296    0    0 165536 106596 201845 421171 28 10 59  4  0
19  3 702748 112386864 116036 1234856    0    0 275368 176440 191600 403318 29  9 60  3  0
22  1 702748 112329552 116308 1240796    0    0 253700 163416 190809 403416 30  9 60  2  0
10  2 702748 112265248 117380 1255060    0    0 264096 163288 190317 406674 29  9 60  2  0
29  3 702748 112201872 118420 1271984    0    0 253844 162704 199874 420828 29 10 59  2  0
20  2 702748 112148264 119444 1282788    0    0 150808 92760 203845 424995 28 10 59  3  0
27  1 702748 112160160 120444 1230588    0    0 180040 110180 206496 430589 29  9 58  4  0
 7  6 702748 112090736 121352 1254432    0    0 260472 130916 197353 404173 28  9 60  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  2 702748 111995872 122164 1305740    0    0 178144 116652 207693 421803 29  8 60  3  0
13  0 702748 111956336 122740 1308744    0    0 258080 175784 191031 401784 28  9 61  2  0
29  1 702748 111862816 123036 1360656    0    0 256796 172368 187873 397761 28  9 61  2  0
19  1 702748 111817480 123816 1369432    0    0 206792 141788 202285 418355 29 10 59  2  0
20  2 702748 111762696 124080 1383216    0    0 226156 152724 196689 407438 29 10 60  2  0
14  3 702748 111774408 124896 1327996    0    0 154612 100028 201513 414766 28  9 59  3  0
22  1 702748 111707168 124916 1367492    0    0 174672 126576 203818 430754 29  9 58  4  0
22  0 702748 111657320 124948 1381640    0    0 264392 177612 191934 411008 30 10 59  2  0
29  1 702748 111592080 125252 1407880    0    0 256736 167636 201808 420439 28 10 60  2  0
 2  1 702748 111573344 125632 1395704    0    0 192528 126788 198960 423337 29  9 60  2  0
24  2 702748 111569184 126712 1364200    0    0 152356 105668 200231 430178 29  9 59  3  0
21  0 702748 111473664 127704 1428712    0    0 263272 164040 196883 410076 29 10 59  2  0
29  0 702748 111426576 128740 1439260    0    0 242480 140932 193641 414271 29 10 60  1  0
 2  2 702748 111385208 129792 1448772    0    0 79440 41204 208640 440781 28  9 61  3  0
 5  4 702748 111312368 130224 1488284    0    0 199800 136408 192601 415336 28  9 61  2  0
10  3 702748 111249088 130432 1516264    0    0 250788 176088 198129 412805 29  9 59  2  0
21  1 702748 111178288 130720 1555912    0    0 108820 80072 207205 438355 28 10 60  2  0
19  1 702748 111168160 131788 1530012    0    0 221696 158820 197347 415867 29  9 60  2  0
16  3 702748 111146512 132612 1527476    0    0 280568 191352 193126 410154 31  9 59  2  0
20  2 702748 111097280 133560 1549788    0    0 168168 120656 207486 429599 30  9 58  3  0
15  2 702748 111042752 134580 1569140    0    0 227820 163180 192286 408014 30  9 59  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  2 702748 110997760 135376 1579408    0    0 243324 162700 198631 419912 29 10 59  1  0
22  0 702748 110953088 135632 1586576    0    0 228892 159216 202211 423326 29 10 60  1  0
22  0 702748 110915032 135744 1605880    0    0 229220 154800 204730 426897 29 10 60  1  0
20  1 702748 110939712 135768 1551700    0    0 96620 74032 202390 430364 29  9 59  4  0
26  0 702748 110845200 136476 1612968    0    0 248128 162744 197326 411358 29 10 59  3  0
21  0 702748 110810384 136728 1625680    0    0 248540 150584 200026 414029 29  9 60  1  0
19  1 702748 110775216 136856 1630424    0    0 61460 35304 213645 457376 28  9 60  2  0
20  1 702748 110677240 137780 1701800    0    0 278104 192136 202362 423301 30 10 58  2  0
20  1 702748 110621184 138580 1731616    0    0 236628 174548 201087 409437 29 10 59  1  0
