sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2347.85, reads: 33001.88, writes: 9399.40, response time: 14.83ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 3489.00, reads: 48900.07, writes: 13954.02, response time: 9.23ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3711.01, reads: 51931.14, writes: 14840.04, response time: 8.48ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3833.00, reads: 53676.98, writes: 15353.00, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3887.00, reads: 54400.99, writes: 15531.00, response time: 8.16ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 4075.00, reads: 57032.97, writes: 16298.99, response time: 7.79ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 4121.99, reads: 57712.85, writes: 16487.96, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 4182.01, reads: 58578.19, writes: 16730.05, response time: 7.67ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 4414.00, reads: 61789.03, writes: 17657.01, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 2397.94, reads: 33623.16, writes: 9647.76, response time: 7.94ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 4610.11, reads: 64474.54, writes: 18381.44, response time: 6.99ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 4704.90, reads: 65866.60, writes: 18820.60, response time: 6.60ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 4793.10, reads: 67105.45, writes: 19168.42, response time: 6.61ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 4906.00, reads: 68649.96, writes: 19622.99, response time: 6.28ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 5051.00, reads: 70743.03, writes: 20207.01, response time: 6.08ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 5120.99, reads: 71710.93, writes: 20483.98, response time: 6.13ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 5294.01, reads: 74103.07, writes: 21177.02, response time: 5.62ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 5408.00, reads: 75731.94, writes: 21628.98, response time: 5.50ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 5529.01, reads: 77376.09, writes: 22121.03, response time: 5.33ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 5452.97, reads: 76369.63, writes: 21804.89, response time: 5.37ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 5467.02, reads: 76527.34, writes: 21882.10, response time: 5.35ms (95%), errors: 0.00, reconnects:  0.00
