procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  61872 121171800  24488 280040   26   56  1726  1518    1    2  7  2 84  7  0
 6 11  61872 120542448  28736 288136    0    0 487704 23492 163281 306640 14  5 69 12  0
19  3  61872 120176376  30744 301184    0    0 338144 28560 190870 338064 17  6 69  9  0
10  3  61872 119839872  32708 317544    0    0 309380 27844 196923 339511 18  5 68  9  0
 6  3  61872 119500560  34708 333056    0    0 307624 28952 207603 360092 20  6 66  8  0
22  7  61872 119194488  36704 349320    0    0 281568 28680 199526 367628 18  6 69  8  0
13  5  61872 118902832  38652 364708    0    0 262812 28044 200990 364126 18  6 68  8  0
12  5  61872 118624064  40632 380408    0    0 252136 28488 204339 379204 18  6 68  8  0
13  8  61872 118372624  42560 395424    0    0 238196 28080 223380 382825 20  6 66  7  0
13  7  61872 118122000  44516 410892    0    0 227376 28040 229649 396227 20  6 67  7  0
11  6  61872 117881440  46380 425380    0    0 212104 28256 205691 382932 19  6 69  7  0
 3  3  61872 117661456  48308 440304    0    0 200420 27540 213036 385534 19  6 69  7  0
16  6  61872 117451312  50276 454280    0    0 187472 27232 217302 388729 18  6 69  6  0
 8  4  61872 117249520  52252 468660    0    0 176024 27540 229725 396751 22  6 66  6  0
17  2  61872 117055472  54244 482672    0    0 163540 92356 220021 376588 20  6 68  6  0
18  3  61872 116858496  56244 497240    0    0 171160 28792 242914 416683 20  6 68  6  0
17  4  61872 116675232  58244 511648    0    0 161032 28812 241909 420237 20  6 68  6  0
14  5  61872 116500112  60260 526344    0    0 150856 27940 232197 417921 20  6 69  5  0
17  3  61872 116335248  62228 540672    0    0 141876 27248 260255 417791 22  5 68  5  0
 9  1  61872 116175352  64228 554572    0    0 135976 27436 253213 411602 22  6 68  5  0
13  5  61872 116011392  66492 569644    0    0 131744 27944 244310 422115 20  6 69  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  3  61872 115830960  68684 592044    0    0 138700 28980 260706 451275 24  6 65  4  0
11  1  61872 115668992  71168 607528    0    0 125400 29500 266472 464456 24  7 65  5  0
 5  9  61872 115442752  73216 621800    0    0 491500 24028 244585 402722 24  6 64  6  0
17  2  61872 115315280  75248 633316    0    0 428388 25628 251927 436281 24  6 65  5  0
30  1  61872 115192320  77248 646260    0    0 426172 25788 247393 442879 23  6 66  5  0
 6  2  61872 115090144  79240 659732    0    0 419848 64616 236508 428786 23  6 67  5  0
25  4  61872 114970192  81296 671180    0    0 395856 51820 244820 433546 24  6 66  5  0
19  4  61872 114858832  83296 684864    0    0 415436 25800 264162 436407 26  6 64  4  0
20  3  61872 114750552  85272 698036    0    0 403720 26084 261019 450028 25  6 64  4  0
 6  2  61872 114633744  87312 711216    0    0 381976 28648 253564 458892 25  7 65  4  0
18  3  61872 114528208  89312 724092    0    0 408184 28220 262735 459617 24  6 66  4  0
14  3  61872 114427552  91352 738380    0    0 396508 28932 272249 473280 25  6 65  4  0
 6  2  61872 114322640  93360 750704    0    0 412400 28544 286590 459270 27  7 63  4  0
20  0  61872 114230048  95376 763236    0    0 394776 28584 274680 455503 25  6 65  4  0
23  0  61872 114121744  97416 776932    0    0 397816 29510 268975 471532 25  6 65  4  0
18  1  61872 114029360  99440 790408    0    0 373776 28968 275907 473422 25  7 65  4  0
 7  1  61872 113950656 101456 803420    0    0 390980 28924 272909 463434 25  6 65  4  0
22  2  61872 113852640 103528 816768    0    0 361612 29644 293882 479678 27  7 62  4  0
24  1  61872 113773032 105576 829060    0    0 372292 28696 271935 453753 24  6 66  4  0
20  2  61872 113698256 107468 841760    0    0 387952 91124 224212 399954 21  6 69  4  0
 3  2  61872 113614488 109432 853284    0    0 360712 27928 266845 462346 25  6 66  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  3  61872 113540128 111376 865524    0    0 382072 29652 262041 469333 24  6 66  4  0
18  2  61872 113464448 113280 878352    0    0 400748 29164 278593 456414 26  6 64  4  0
17  2  61872 113396784 114292 891848    0    0 358192 30080 279280 479002 26  6 64  3  0
 5  0  61872 113320768 115252 904780    0    0 363300 28384 240004 448255 23  6 67  4  0
24  0  61872 113255520 115908 916204    0    0 373572 28604 251785 460881 23  6 68  4  0
23  2  61872 113178704 116272 928368    0    0 363272 29680 252851 452822 23  6 67  4  0
23  0  61872 113114432 116912 940708    0    0 371980 29556 269757 470607 26  7 64  3  0
19  1  61872 113046664 117272 952996    0    0 370984 30360 273752 478267 25  6 65  3  0
12  3  61872 112981632 118224 965368    0    0 350164 31502 271857 480633 25  6 65  3  0
 4  1  61872 112906208 118896 978824    0    0 351904 31784 271669 489060 24  7 66  3  0
10  2  61872 112848272 119240 990364    0    0 378120 30984 272152 460288 24  6 66  3  0
18  2  61872 112776032 119828 1010884    0    0 347796 32672 291970 511523 27  7 62  3  0
24  0  61872 112709176 119860 1025120    0    0 356456 32104 264991 497105 27  7 63  3  0
27  0  61872 112663136 120156 1037104    0    0 373916 96082 243633 454887 23  6 68  3  0
17  1  61872 112596104 121208 1047668    0    0 374192 32008 265173 489529 24  6 66  3  0
23  2  61872 112538912 121304 1061036    0    0 344276 32824 272618 497751 25  7 65  3  0
 3  4  61872 112486776 121664 1073064    0    0 382576 31936 279901 488169 27  7 63  3  0
21  0  61872 112426768 122368 1084764    0    0 342564 33204 274948 507139 26  6 64  3  0
32  1  61872 112369008 122720 1097272    0    0 362856 34156 252448 508232 24  6 66  3  0
19  1  61872 112315424 123648 1108448    0    0 360472 33608 253419 489369 24  6 67  3  0
 3  2  61872 112261936 124648 1119928    0    0 360152 34324 260230 484537 25  6 67  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  1  61872 112217904 125636 1132196    0    0 349088 34904 283335 503908 27  7 63  3  0
24  0  61872 112152352 126592 1144024    0    0 368264 34616 258954 470849 26  7 65  3  0
30  2  61872 112115616 127664 1155204    0    0 367012 34272 240618 451245 23  6 68  3  0
 4  4  61872 112060528 128688 1166748    0    0 350236 36996 288891 542341 26  7 64  3  0
27  0  61872 112004544 129712 1178960    0    0 348304 38056 286575 534445 27  7 63  3  0
18  3  61872 111955520 130704 1191772    0    0 378256 37344 277313 460578 28  6 64  2  0
10  1  61872 111901632 131532 1203944    0    0 337560 38492 290983 528386 26  7 64  3  0
20  1  61872 111843880 131888 1216092    0    0 369256 38944 291010 554894 27  7 64  3  0
24  0  61872 111800672 132840 1227716    0    0 354584 102756 256963 509165 24  6 67  3  0
26  1  61872 111750128 133600 1239612    0    0 335736 39320 278978 511226 25  7 66  2  0
25  0  61872 111702672 134444 1251980    0    0 345720 39640 290669 548291 28  8 62  2  0
29  1  61872 111658256 135392 1264092    0    0 364356 39220 297654 571695 27  7 64  3  0
 4  1  61872 111611480 135624 1275968    0    0 345736 39636 278332 541771 25  7 65  3  0
21  1  61872 111565008 136528 1286892    0    0 354164 40220 267757 550081 26  7 65  3  0
14  1  61872 111516448 137240 1298916    0    0 363292 40388 276521 560862 26  7 65  2  0
20  3  61872 111468592 138008 1310120    0    0 352672 40128 289225 567395 28  8 62  2  0
19  1  61872 111424864 139020 1320704    0    0 353504 41040 273479 539837 27  7 64  2  0
 3  1  61872 111383504 139800 1332504    0    0 383012 40960 268864 549137 25  7 65  2  0
 3  5  61872 111338320 140628 1343788    0    0 393692 42000 261626 514279 25  7 65  2  0
25  0  61872 111293296 141556 1355356    0    0 362240 42596 277274 590474 26  8 64  2  0
 3  4  61872 111252184 141960 1367112    0    0 389500 42104 274846 555064 26  7 64  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0  61872 111317848 142824 1377260    0    0 57936 46132 321014 561454 26  8 65  2  0
23  0  61872 111276512 142920 1391636    0    0 26300 48382 296715 544355 25  7 66  1  0
30  1  61872 111224104 142920 1405128    0    0 26672 48360 315438 549109 26  7 65  1  0
21  0  61872 111184936 142948 1418648    0    0 26488 48800 305782 493958 25  6 68  2  0
18  1  61872 111134928 143208 1431904    0    0 26712 49300 322346 499637 26  8 65  1  0
24  1  61872 111085552 143892 1445884    0    0 25608 49808 297700 485962 27  7 66  1  0
17  0  61872 111039776 144244 1457680    0    0 25464 118288 278558 510172 23  7 69  2  0
19  0  61872 110996832 144700 1471288    0    0 25736 54260 295043 510240 25  7 66  1  0
19  1  61872 110950048 144748 1483664    0    0 23932 54413 306869 551217 24  7 67  1  0
23  1  61872 110907552 145108 1495764    0    0 23312 54191 307665 532830 27  7 65  1  0
 2  1  61872 110865240 145108 1509752    0    0 24060 54476 308454 601027 26  8 64  1  0
25  1  61872 110824240 145440 1521124    0    0 25108 56884 301617 536515 25  7 66  1  0
17  0  61872 110781232 146160 1535136    0    0 24412 56752 299032 544764 25  8 66  1  0
 4  1  61872 110736240 146168 1546796    0    0 23532 56665 309604 577811 26  8 65  2  0
 2  1  61872 110694544 146404 1560068    0    0 23920 57879 306122 473921 26  7 66  1  0
18  0  61872 110651632 146684 1572492    0    0 20364 56836 303472 675676 26  8 64  1  0
19  2  61872 110611456 146772 1584392    0    0 22876 59148 300547 624063 26  8 65  1  0
23  2  61872 110568072 147684 1596200    0    0 21564 58964 301648 655165 24  8 66  1  0
22  2  61872 110528800 147764 1609072    0    0 22028 59885 306903 689293 26  9 64  1  0
18  1  61872 110487944 147796 1622336    0    0 22620 61983 307452 499676 27  6 65  1  0
