sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2275.53, reads: 32024.37, writes: 9109.12, response time: 11.45ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2836.02, reads: 39671.29, writes: 11337.08, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2878.00, reads: 40316.97, writes: 11529.99, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2971.00, reads: 41549.06, writes: 11872.02, response time: 9.08ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2985.85, reads: 41808.89, writes: 11945.40, response time: 8.62ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3012.16, reads: 42209.18, writes: 12044.62, response time: 8.78ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3093.99, reads: 43324.86, writes: 12374.96, response time: 8.21ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3145.00, reads: 43991.03, writes: 12582.01, response time: 8.15ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3163.91, reads: 44330.71, writes: 12666.63, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3242.09, reads: 45413.29, writes: 12959.37, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3157.01, reads: 44178.15, writes: 12635.04, response time: 8.29ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3331.96, reads: 46605.49, writes: 13318.85, response time: 7.63ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3342.04, reads: 46811.49, writes: 13367.14, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3320.97, reads: 46484.57, writes: 13283.88, response time: 7.52ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3295.02, reads: 46146.29, writes: 13200.08, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3375.98, reads: 47247.73, writes: 13484.92, response time: 7.59ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3393.01, reads: 47468.21, writes: 13578.06, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3483.01, reads: 48812.12, writes: 13933.03, response time: 7.34ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3487.98, reads: 48810.68, writes: 13942.91, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3471.02, reads: 48633.32, writes: 13889.09, response time: 7.34ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3537.00, reads: 49476.06, writes: 14148.02, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3577.98, reads: 50101.77, writes: 14303.94, response time: 7.31ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3461.97, reads: 48474.61, writes: 13851.89, response time: 7.67ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3527.05, reads: 49389.66, writes: 14104.19, response time: 7.51ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 2986.99, reads: 41800.87, writes: 11975.96, response time: 12.68ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3636.00, reads: 50920.06, writes: 14527.02, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3510.00, reads: 49145.97, writes: 14032.99, response time: 7.51ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3514.98, reads: 49209.69, writes: 14061.91, response time: 7.74ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3672.02, reads: 51437.33, writes: 14691.09, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3515.00, reads: 49190.98, writes: 14056.99, response time: 7.86ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3657.00, reads: 51207.99, writes: 14634.00, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3712.00, reads: 51902.06, writes: 14845.02, response time: 6.93ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3405.99, reads: 47752.90, writes: 13630.97, response time: 8.73ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3667.99, reads: 51327.81, writes: 14665.94, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
