procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  60212 121169800  24972 286364   20   44  1397  2176    1    2 12  4 79  5  0
11  8  60212 120551264  29180 293580    0    0 465728 22576 149845 289545 13  5 70 12  0
13  5  60212 120186560  31096 308880    0    0 328476 27460 173577 318883 16  5 69 10  0
15  6  60212 119854528  33092 324280    0    0 311508 28092 188246 330797 17  6 68  9  0
17 13  60212 119543536  34964 339832    0    0 288316 27572 195855 338522 19  6 66  9  0
13  3  60212 119235584  36888 354624    0    0 278648 28196 199820 350905 19  6 67  8  0
11  7  60212 118947120  38832 370424    0    0 261640 27600 191570 355831 17  6 68  8  0
12  8  60212 118680008  40576 385636    0    0 246752 27356 197781 355802 18  6 68  8  0
18  5  60212 118415384  42532 400408    0    0 237108 27740 203596 364587 18  6 69  8  0
13  5  60212 118169280  44496 415240    0    0 223664 27804 221542 378157 21  6 66  7  0
 9  4  60212 117929496  46504 430240    0    0 213296 27468 221149 379480 20  6 67  7  0
10  7  60212 117708256  48504 444660    0    0 201724 27240 212754 383745 18  5 69  7  0
11  7  60212 117487656  50512 457776    0    0 194756 27528 217887 389831 19  6 68  7  0
 7  9  60212 117290312  52508 472184    0    0 181012 27256 221019 385796 19  5 69  6  0
 6  5  60212 117088184  54644 494448    0    0 175772 92768 232561 384406 21  6 67  6  0
23  1  60212 116893632  56644 508412    0    0 165524 27764 235611 399657 21  5 67  6  0
13  3  60212 116711184  58644 522680    0    0 164192 28736 240278 413449 20  5 68  6  0
11  3  60212 116524160  60652 536956    0    0 156076 28368 247115 418761 19  6 69  6  0
18  2  60212 116356400  62660 551612    0    0 146328 27572 238723 409641 20  6 69  5  0
 5  3  60212 116195248  64628 565784    0    0 137676 27488 264976 422773 22  6 67  5  0
14  2  60212 116031072  66620 579804    0    0 133236 27649 267260 423081 22  6 67  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  5  60212 115888816  69356 602748    0    0 112668 333805 180500 350669 19  6 69  7  0
30  4  60212 115760288  70880 624016    0    0 435140 370685 138586 259001 13  5 75  8  0
 2  7  60212 115693424  72172 633588    0    0 505588 472475 110876 207772 11  4 77  8  0
 2  7  60212 115612128  73556 644204    0    0 499036 461456 118199 222430 14  4 74  7  0
17  3  60208 115537464  74892 650904    0    0 499512 462004 125047 226717 13  4 75  7  0
 3  3  60208 115462488  76248 655092    0    0 511200 474112 127002 243883 12  4 76  8  0
 7  8  60208 115386160  77624 675352    0    0 518592 488593 119219 237426 12  4 77  7  0
 3  7  60208 115311408  78952 679748    0    0 515532 477547 125587 230548 13  4 76  7  0
14  8  60208 115235928  80300 685696    0    0 508020 473312 143530 246274 14  5 74  7  0
 1  5  60208 115161360  81672 692612    0    0 505616 475208 135403 241905 14  5 75  7  0
12  5  60208 115095472  83056 702772    0    0 516168 496496 135333 253196 12  4 77  7  0
15  2  60208 115031272  84484 708388    0    0 500288 530440 122205 227917 12  4 77  7  0
 2  6  60208 114964336  85924 717652    0    0 526828 499204 133847 246146 13  4 76  6  0
 2  9  60208 114899600  87316 723224    0    0 521716 496336 147282 255163 15  5 74  7  0
 1  5  60208 114835800  88752 729576    0    0 484120 462752 126007 222582 13  4 77  6  0
 1  4  60208 114764688  90348 742080    0    0 504716 483408 121792 232058 12  4 79  5  0
 3  3  60208 114711664  91580 748500    0    0 458732 441100 103772 206767 10  3 81  6  0
 2  4  60208 114658368  92888 754108    0    0 470432 452512 114634 221080 12  4 78  6  0
 2  4  60208 114606152  94100 761344    0    0 468884 451556 118761 213748 14  4 76  6  0
 5  2  60208 114545392  95432 771460    0    0 458480 441268 109411 219649 12  4 79  6  0
 1  4  60208 114492544  96600 780372    0    0 478220 462988 113694 225059 11  3 80  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6  60208 114444416  97304 784856    0    0 480612 463840 122944 235534 11  4 78  6  0
 2  4  60208 114394832  97752 791780    0    0 456640 441340 107870 212587 11  4 79  6  0
 2  4  60208 114339048  98208 803836    0    0 466820 452596 113188 217150 13  4 77  6  0
19  2  60208 114281248  98616 816216    0    0 453016 441472 109830 217594 12  4 79  5  0
 1  3  60208 114238912  99020 818724    0    0 452684 434032 96813 209172 10  3 81  5  0
18  2  60208 114188568  99444 826620    0    0 443172 431672 113017 220804 11  4 80  5  0
16  5  60208 114143424  99860 838188    0    0 465908 452904 118575 232480 11  4 80  5  0
 6  4  60208 114103520 100260 839016    0    0 449644 441764 102975 201480 12  4 79  5  0
15  2  60208 114053344 100632 852976    0    0 414248 406908 91488 192500 11  3 80  6  0
 4  2  60208 114035992 100916 852592    0    0 377100 374700 56083 135373  7  3 86  5  0
 2  1  60208 113996736 101172 864468    0    0 352468 361272 51189 110107  6  2 86  5  0
 4  1  60208 113974608 101412 872080    0    0 363552 350380 49559 110759  7  2 86  5  0
 3  2  60208 113955888 101648 864392    0    0 365336 361420 55902 118935  9  2 84  5  0
 2  1  60208 113932448 101864 875856    0    0 344748 341620 59541 126008  8  3 84  5  0
 1  2  60208 113908216 102088 873332    0    0 343952 341136 53966 117800  7  2 86  5  0
 3  1  60208 113886088 102320 890272    0    0 331920 329848 48346 106573  6  2 87  5  0
 2  2  60208 113861640 102572 890240    0    0 331136 330700 48635 109217  6  2 87  4  0
 2  2  60208 113847216 102804 891080    0    0 342176 339088 45918 99515  8  2 85  5  0
 1  2  60208 113813240 103076 895920    0    0 352440 351660 50274 110866  8  2 85  5  0
 1  2  60208 113798192 103308 902316    0    0 351984 351160 47810 103836  6  2 87  5  0
 2  2  60208 113772400 103548 907604    0    0 353324 352272 51838 122259  7  2 86  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  3  60208 113760976 103728 903208    0    0 354016 359720 39862 86256  5  2 89  4  0
13  6  60208 113740056 103948 906468    0    0 356012 350504 50977 108961  9  2 85  4  0
 2  3  60208 113707176 104288 912844    0    0 378648 376224 77841 167498 10  3 82  5  0
15  2  60208 113675688 104612 929924    0    0 389812 386718 74655 167783  9  3 83  5  0
 8  2  60208 113641992 104972 924148    0    0 402192 398348 80414 181676  9  3 83  5  0
 3  3  60208 113613200 105308 933392    0    0 398128 397912 77412 172851  9  3 84  4  0
 2  3  60208 113584512 105852 936252    0    0 376216 422168 72933 153435 11  3 81  5  0
