procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121144832  23752 248932    0    0   308  1557   10    2 17  5 77  1  0
11 13      0 120508416  28136 261856    0    0 490288 19157 161030 312311 12  6 68 14  0
11  2      0 120117528  30128 268184    0    0 372984 24083 214402 362460 18  6 65 11  0
13  8      0 119744680  32104 278504    0    0 353312 23852 223968 365270 19  6 64 11  0
11 10      0 119388256  34104 288264    0    0 343484 24825 216730 384245 18  6 65 11  0
12  9      0 119047872  36104 297780    0    0 319720 24193 212029 391829 18  7 65 10  0
18  4      0 118734232  38108 306888    0    0 302248 23977 210012 382120 18  7 66 10  0
 8  4      0 118428720  40116 316224    0    0 290044 24535 223567 400392 20  7 64 10  0
11  4      0 118144304  42092 325156    0    0 267924 24124 233054 405274 21  7 63  9  0
17  2      0 117875568  44104 334492    0    0 252916 24428 218578 406693 19  6 66  9  0
11  8      0 117614784  46104 343408    0    0 246868 24720 225932 417629 18  7 66  9  0
 9  4      0 117367984  48104 352224    0    0 234284 24840 234201 431888 19  7 66  9  0
15  5      0 117133024  50104 360724    0    0 218108 24712 246611 437362 21  7 65  8  0
 7  3      0 116902160  52104 370016    0    0 211704 24912 265943 439864 22  7 63  8  0
10  7      0 116695600  54080 378632    0    0 197192 24698 250274 444836 21  6 65  8  0
14  5      0 116491184  56076 387520    0    0 190476 25080 258287 464512 21  7 65  7  0
10  6      0 116294368  58076 396180    0    0 181336 25108 255978 470210 20  7 66  7  0
21  2      0 116110040  60048 404372    0    0 168668 25144 283412 484170 23  7 64  6  0
24  3      0 115935864  62000 413132    0    0 155864 24490 285990 475426 23  6 64  6  0
19  3      0 115766320  63984 420968    0    0 152784 25284 276144 492247 22  7 66  6  0
 7  7      0 115608616  65944 429488    0    0 144056 25281 278094 493756 22  7 66  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  1      0 115321792  75120 523856    0    0 155352 25237 277934 510187 24  8 63  5  0
21  1      0 115095392  77228 602252    0    0 252544 23276 274689 485277 24  7 64  5  0
15  5      0 114797488  79260 776888    0    0 347140 22984 281855 478492 25  7 62  5  0
20  3      0 114502944  81244 948980    0    0 345912 23348 283796 495700 23  7 64  5  0
27  2      0 114214040  83260 1130040    0    0 338300 22868 276010 488154 23  7 64  5  0
19  0      0 113965032  85312 1275000    0    0 314044 203286 275167 494442 24  7 64  5  0
17  3      0 113683256  87344 1447188    0    0 330184 22812 298316 507805 24  7 63  5  0
10  8      0 113406304  89304 1621324    0    0 334984 22640 292159 501369 26  7 62  5  0
 6  9      0 113140240  91304 1796008    0    0 329732 22661 282560 498065 23  7 65  5  0
18  3      0 112880880  93328 1961768    0    0 327696 23543 288199 508829 23  7 65  5  0
20  5      0 112653280  95368 2095396    0    0 266692 304227 292146 508371 24  7 64  5  0
22  1      0 112480080  97432 2175904    0    0 192512 228205 306290 523427 25  7 63  5  0
23  2      0 112253520  99468 2314212    0    0 339212 218560 303413 505424 26  8 62  5  0
18  3      0 112032624 101480 2462920    0    0 264280 221353 295352 519338 25  7 64  5  0
18  2      0 111789504 103548 2626804    0    0 303744 219993 287907 515475 24  7 64  5  0
18  3      0 111690176 105592 2645660    0    0 81884 58100 321034 533410 24  7 64  5  0
19  1      0 111469800 107636 2788080    0    0 238576 261880 313366 520778 25  7 63  5  0
24  0      0 111226568 109588 2958484    0    0 296616 23464 320291 521584 26  7 63  3  0
 5  1      0 110987328 111620 3134272    0    0 294884 24180 308047 526329 25  7 65  3  0
22  1      0 110744888 113660 3305332    0    0 313068 24220 303425 534484 24  7 65  3  0
19  0      0 110509616 115676 3477320    0    0 299088 23388 296022 517800 25  7 64  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  2      0 110302544 117732 3619404    0    0 237280 235180 321538 526330 27  7 63  3  0
 4  2      0 110085840 119760 3778404    0    0 274460 269828 302318 492787 26  8 62  4  0
23  2      0 109885152 120640 3919508    0    0 276204 215196 320007 528781 25  7 64  4  0
20  1      0 109684984 121284 4055324    0    0 297508 188516 317153 536050 25  7 64  4  0
17  3      0 109595280 121312 4091468    0    0 90184 90804 327196 541474 25  7 63  6  0
24  3      0 109422872 121676 4209724    0    0 201340 321896 332638 542230 26  7 62  4  0
 7  7      0 109187296 122688 4388096    0    0 289972 180008 335784 523630 28  7 61  4  0
19  3      0 108965904 123348 4558748    0    0 257176 188412 312828 530011 25  7 64  4  0
17  1      0 108753168 123704 4720964    0    0 288916 72576 311919 532042 25  7 65  3  0
33  2      0 108529040 124720 4891168    0    0 267384 24377 306682 537652 24  7 65  3  0
 2  4      0 108312448 125404 5063504    0    0 285016 25607 327697 546759 26  8 63  3  0
28  0      0 108091056 125732 5235252    0    0 273948 24516 324022 531256 27  7 63  3  0
22  0      0 107881648 126416 5406204    0    0 294044 24790 311123 532341 25  7 65  3  0
 2  3      0 107690448 126780 5548196    0    0 233468 271184 315719 542726 26  7 64  3  0
17  4      0 107628712 127456 5564696    0    0 51008 84489 332248 550886 25  7 63  5  0
21  2      0 107453632 127492 5695920    0    0 231116 342875 330015 542632 26  7 62  4  0
 2  8      0 107289936 127824 5822296    0    0 270388 223128 338982 546087 27  8 62  4  0
23  1      0 107086640 128840 5982644    0    0 247800 206984 304780 517697 25  7 64  4  0
23  2      0 106901328 129836 6122008    0    0 230680 223532 331515 563740 26  8 63  4  0
18  3      0 106788960 130836 6192932    0    0 127544 99928 330475 542264 24  8 64  4  0
21  2      0 106659272 131856 6279704    0    0 126980 282344 335687 544672 27  7 62  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  3      0 106466376 132840 6428292    0    0 237296 189224 342329 542821 27  8 62  3  0
 9  2      0 106269688 133516 6594152    0    0 255404 58410 321212 541559 25  7 65  2  0
15  3      0 106052080 134384 6767308    0    0 276100 26104 317493 550185 25  7 66  2  0
20  1      0 105854304 135396 6941424    0    0 276248 26825 321181 557096 25  8 65  2  0
19  1      0 105642408 136404 7115424    0    0 275404 26571 327651 549720 26  8 64  2  0
20  1      0 105436112 137108 7278748    0    0 273624 26128 340396 545135 27  7 63  2  0
20  5      0 105329784 137428 7351000    0    0 111684 337346 339662 555451 25  7 65  3  0
 1  3      0 105154384 138436 7493700    0    0 253720 201480 330233 557105 25  8 64  3  0
 7  5      0 105046944 139132 7562712    0    0 163260 126248 337426 555966 25  7 64  4  0
16  2      0 104925568 139296 7650440    0    0 141580 292060 350687 564491 27  8 61  4  0
 2  3      0 104717408 140316 7821360    0    0 262900 224012 346706 559227 28  8 61  3  0
20  2      0 104517360 141324 7989228    0    0 251600 224432 333679 554254 26  7 63  3  0
18  3      0 104328504 142024 8154868    0    0 253040 191148 326559 544809 25  7 65  4  0
21  2      0 104201008 142336 8246068    0    0 160424 134533 337022 555962 25  7 64  3  0
22  1      0 104084480 142972 8329240    0    0 118600 197526 356076 562954 27  8 62  3  0
20  1      0 103878304 144004 8503036    0    0 260832 28343 352930 555228 28  8 63  2  0
19  1      0 103670752 144416 8674264    0    0 280764 28306 333113 552361 25  7 65  2  0
15  1      0 103469776 144728 8848056    0    0 270612 28548 332111 563071 25  8 65  2  0
30  0      0 103270544 145336 9021896    0    0 270320 29160 331185 571850 27  8 64  2  0
18  2      0 103090560 146328 9171064    0    0 250040 246360 354703 569998 27  8 62  3  0
18  2      0 102980928 147328 9246120    0    0 128052 190188 380756 573822 28  8 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  1      0 102827008 148344 9366740    0    0 237664 198694 331980 550102 25  7 65  3  0
22  1      0 102634240 149356 9532936    0    0 249232 218336 333930 562110 26  8 63  3  0
18  4      0 102508096 150432 9636688    0    0 157392 145613 363247 590009 26  8 62  4  0
14  3      0 102401672 150840 9710768    0    0 115544 323607 349727 555355 27  8 61  5  0
18  2      0 102200272 150872 9879756    0    0 239076 201232 371247 558535 28  8 61  3  0
18  2      0 102040640 150920 10017504    0    0 217136 190596 357881 568951 26  8 62  3  0
22  1      0 101855824 150924 10177844    0    0 237392 195916 345736 570849 26  8 63  3  0
18  2      0 101676368 150932 10325380    0    0 237732 138045 343754 578637 27  7 63  3  0
 4  1      0 101482696 150976 10496232    0    0 267168 31999 355350 565931 28  8 62  2  0
20  2      0 101295112 150976 10661888    0    0 256500 31268 350963 552352 28  7 62  2  0
17  1      0 101097848 150996 10831180    0    0 267552 31800 340085 566025 26  8 64  2  0
12  1      0 100901064 151780 10997388    0    0 276668 31832 341309 568090 26  8 65  2  0
 8  2      0 100728984 152020 11149016    0    0 284324 235452 346786 575324 27  8 63  3  0
24  2      0 100600112 152588 11251280    0    0 149084 251852 379983 588178 28  8 61  3  0
23  1      0 100447888 152592 11382216    0    0 194612 174588 362705 566353 28  8 62  3  0
21  1      0 100245344 153192 11559708    0    0 256288 249820 342005 577886 27  8 63  3  0
 2  3      0 100076960 153512 11708912    0    0 234688 200992 349515 573163 26  8 63  3  0
28  4      0 99959360 153648 11801012    0    0 134264 172643 356436 585174 27  7 63  4  0
19  1      0 99864424 153660 11870820    0    0 92236 256259 363774 566482 27  7 62  4  0
25  1      0 99808384 153680 11903528    0    0 51664 221404 395676 590002 28  8 61  3  0
11  2      0 99627472 153696 12056496    0    0 233528 233198 337800 544753 26  8 64  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1      0 99452464 153716 12219608    0    0 255048 153172 342526 565125 26  8 63  3  0
14  1      0 99251496 153724 12388784    0    0 254980 34748 341740 576283 27  8 64  2  0
17  2      0 99062224 154172 12557768    0    0 274704 34492 349948 562529 27  8 64  2  0
34  1      0 98872464 154180 12723528    0    0 264256 35696 370172 577242 29  8 61  2  0
12  2      0 98703968 154204 12877944    0    0 293144 35344 350299 571411 26  8 64  2  0
 2  4      0 98532480 154272 13026924    0    0 215668 270140 337225 563194 25  8 65  2  0
18  2      0 98420192 155024 13120268    0    0 141868 175284 352060 580791 25  7 64  3  0
20  3      0 98371536 155040 13142400    0    0 29688 268532 382732 591402 26  8 62  3  0
 3  4      0 98207352 155156 13285764    0    0 211908 199996 365400 554996 28  8 61  3  0
 1  3      0 98077088 156120 13401032    0    0 172732 235870 360123 574470 26  8 64  3  0
15  2      0 97913112 156288 13536664    0    0 202684 202564 353173 590657 26  8 63  3  0
 2  2      0 97827312 156292 13604984    0    0 102004 100032 367864 591967 27  8 63  3  0
26  2      0 97701648 156520 13705536    0    0 140192 278104 381451 599487 28  8 61  3  0
 4  2      0 97561728 157092 13829180    0    0 181296 192412 363339 574383 28  7 62  3  0
18  0      0 97382384 157116 13982840    0    0 233204 194196 349302 581126 26  8 63  3  0
 6  1      0 97201520 157132 14150000    0    0 263544 40252 347366 576374 26  8 65  2  0
28  1      0 97013984 157416 14317176    0    0 252836 40348 336423 572476 25  8 65  2  0
22  2      0 96827088 157900 14478756    0    0 263440 40820 354809 579326 28  7 63  2  0
21  1      0 96700816 157920 14588844    0    0 219060 42220 381836 590212 29  8 62  2  0
16  2      0 96663904 157948 14604004    0    0 21236 150606 403321 616564 27  8 64  2  0
22  2      0 96695168 157976 14618216    0    0 18636 298536 380805 621702 26  8 63  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  3      0 96671584 158004 14626676    0    0 18084 234004 382591 617159 27  8 62  4  0
21  3      0 96643392 158056 14634764    0    0 18532 206204 386875 612570 27  8 62  4  0
10  2      0 96612016 158156 14643528    0    0 16884 251904 397503 591054 28  8 61  4  0
22  2      0 96588696 158168 14651788    0    0 18492 209324 391464 615504 26  8 63  4  0
21  2      0 96556736 158224 14659952    0    0 17988 209332 395543 617877 26  7 63  4  0
22  1      0 96499416 159668 14682272    0    0 32772 184476 392212 612914 26  8 63  3  0
19  0      0 96352064 160036 14798816    0    0 39836 47046 401187 606086 29  8 62  1  0
18  0      0 96320344 160040 14836336    0    0 21596 155494 411804 613728 29  8 62  1  0
17  1      0 96291264 160316 14844396    0    0 18156 46470 382167 600612 26  8 65  1  0
18  0      0 96264160 160316 14852744    0    0 17500 47400 382719 597679 26  7 65  1  0
15  2      0 96235280 160316 14861544    0    0 17816 48156 376581 603696 26  8 65  1  0
18  0      0 96206496 160316 14869824    0    0 18128 48735 406325 612530 28  8 62  1  0
19  1      0 96178392 160316 14878300    0    0 17860 48119 405973 607838 28  8 62  1  0
18  1      0 96151088 160368 14886504    0    0 17316 49355 398538 602088 27  8 64  1  0
10  3      0 96131192 160368 14895468    0    0 17524 59731 390494 610325 27  8 65  1  0
 1  1      0 96105144 161100 14903252    0    0 16800 104712 369973 591436 25  8 66  1  0
21  0      0 96079240 161344 14911988    0    0 16180 49292 388010 578870 28  8 63  1  0
18  2      0 96052176 161360 14920008    0    0 16204 49884 396286 588099 28  8 63  1  0
17  1      0 96028704 161368 14928484    0    0 16944 50573 385382 609385 26  8 65  1  0
19  1      0 95997592 161392 14937068    0    0 16788 51023 389070 621120 26  8 65  1  0
25  3      0 95967808 161392 14945448    0    0 16612 51676 379387 610954 26  8 65  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  1      0 95939264 161392 14953776    0    0 16456 51520 387805 610240 27  8 64  1  0
 2  3      0 95913696 161392 14962188    0    0 16604 51192 406116 606482 27  8 64  1  0
19  1      0 95890552 161400 14970944    0    0 16596 52444 389795 613781 26  8 65  1  0
28  0      0 95855736 161408 14979148    0    0 17716 56860 387929 617543 27  7 65  1  0
 2  1      0 95831312 161408 14987288    0    0 16296 56380 391090 623965 26  7 65  1  0
 5  2      0 95809008 161408 14995720    0    0 16756 57884 410274 628930 28  8 63  1  0
