sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2110.84, reads: 29732.75, writes: 8454.36, response time: 12.48ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2655.96, reads: 37193.50, writes: 10624.86, response time: 9.72ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2735.99, reads: 38267.90, writes: 10937.97, response time: 9.49ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2767.96, reads: 38740.44, writes: 11071.84, response time: 9.17ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2850.10, reads: 39958.37, writes: 11423.39, response time: 9.13ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2888.90, reads: 40409.60, writes: 11538.60, response time: 9.03ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2955.99, reads: 41383.90, writes: 11824.97, response time: 8.79ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3004.97, reads: 42061.56, writes: 12010.87, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3046.16, reads: 42646.19, writes: 12182.63, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3000.89, reads: 42017.53, writes: 12009.58, response time: 8.56ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3144.10, reads: 44002.47, writes: 12574.42, response time: 8.05ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3151.96, reads: 44087.48, writes: 12604.85, response time: 8.24ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3184.03, reads: 44630.41, writes: 12747.12, response time: 8.22ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3217.01, reads: 45048.13, writes: 12858.04, response time: 8.31ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3305.94, reads: 46269.17, writes: 13228.76, response time: 7.74ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3290.00, reads: 46067.96, writes: 13160.99, response time: 7.64ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3350.06, reads: 46888.85, writes: 13399.24, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3366.00, reads: 47099.00, writes: 13458.00, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3454.00, reads: 48389.01, writes: 13819.00, response time: 7.40ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3455.00, reads: 48334.94, writes: 13813.98, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3437.01, reads: 48157.10, writes: 13748.03, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3473.99, reads: 48679.85, writes: 13912.96, response time: 7.13ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3472.00, reads: 48476.05, writes: 13871.02, response time: 7.63ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3496.01, reads: 49041.12, writes: 13992.04, response time: 7.33ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3594.99, reads: 50300.88, writes: 14375.97, response time: 6.92ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3501.00, reads: 49019.06, writes: 14006.02, response time: 7.65ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3404.00, reads: 47713.01, writes: 13616.00, response time: 7.80ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3477.00, reads: 48692.94, writes: 13913.98, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3571.00, reads: 49982.04, writes: 14298.01, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3608.01, reads: 50443.08, writes: 14410.02, response time: 7.36ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3767.00, reads: 52767.95, writes: 15067.99, response time: 6.60ms (95%), errors: 0.00, reconnects:  0.00
