sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2199.40, reads: 30978.51, writes: 8799.59, response time: 11.99ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2826.02, reads: 39512.23, writes: 11334.07, response time: 9.15ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2882.99, reads: 40311.90, writes: 11515.97, response time: 9.19ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2958.00, reads: 41481.95, writes: 11826.98, response time: 8.64ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3009.00, reads: 42120.03, writes: 12030.01, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3031.00, reads: 42478.05, writes: 12130.01, response time: 8.64ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3012.99, reads: 42158.92, writes: 12045.98, response time: 8.87ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3088.00, reads: 43229.06, writes: 12351.02, response time: 8.51ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3082.98, reads: 43162.74, writes: 12351.93, response time: 8.40ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3163.03, reads: 44279.39, writes: 12629.11, response time: 8.32ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3252.99, reads: 45507.92, writes: 13022.98, response time: 7.77ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3221.97, reads: 45118.57, writes: 12876.88, response time: 7.99ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3284.02, reads: 45973.35, writes: 13138.10, response time: 7.82ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3289.99, reads: 46078.81, writes: 13168.95, response time: 7.87ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3379.01, reads: 47334.20, writes: 13508.06, response time: 7.61ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3426.98, reads: 47921.75, writes: 13713.93, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3449.02, reads: 48334.33, writes: 13798.09, response time: 7.35ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3397.99, reads: 47615.88, writes: 13585.97, response time: 7.84ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3504.98, reads: 49010.71, writes: 14023.92, response time: 7.31ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3500.00, reads: 49039.01, writes: 14001.00, response time: 7.50ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3524.01, reads: 49261.09, writes: 14089.03, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3471.99, reads: 48640.88, writes: 13888.97, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3418.03, reads: 47906.46, writes: 13673.13, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3316.98, reads: 46363.68, writes: 13267.91, response time: 8.81ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3287.99, reads: 46030.93, writes: 13149.98, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3616.00, reads: 50660.96, writes: 14468.99, response time: 7.13ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3068.00, reads: 42966.05, writes: 12299.02, response time: 9.99ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3430.01, reads: 48052.17, writes: 13709.05, response time: 8.40ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3608.99, reads: 50451.79, writes: 14411.94, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3557.01, reads: 49780.09, writes: 14232.02, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3341.00, reads: 46760.01, writes: 13359.00, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3604.02, reads: 50510.28, writes: 14426.08, response time: 7.44ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3377.98, reads: 47274.72, writes: 13519.92, response time: 8.24ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3377.99, reads: 47281.93, writes: 13515.98, response time: 8.69ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3350.00, reads: 46938.94, writes: 13384.98, response time: 8.62ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3424.01, reads: 47916.16, writes: 13697.04, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3260.00, reads: 45620.99, writes: 13045.00, response time: 8.96ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3421.00, reads: 47970.05, writes: 13680.02, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3535.00, reads: 49394.98, writes: 14149.00, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 3561.00, reads: 49921.99, writes: 14242.00, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 3400.01, reads: 47629.09, writes: 13595.02, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 3434.99, reads: 48007.89, writes: 13728.97, response time: 7.82ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 3510.00, reads: 49172.99, writes: 14042.00, response time: 7.83ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 3567.01, reads: 49979.14, writes: 14314.04, response time: 7.38ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 3454.00, reads: 48288.94, writes: 13773.98, response time: 8.58ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3659.00, reads: 51258.01, writes: 14634.00, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 3491.99, reads: 48927.91, writes: 14004.97, response time: 7.58ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3558.03, reads: 49776.37, writes: 14205.11, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 3507.97, reads: 49135.62, writes: 14062.89, response time: 8.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3689.99, reads: 51561.89, writes: 14714.97, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 3834.01, reads: 53699.11, writes: 15337.03, response time: 6.89ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 3714.99, reads: 52023.86, writes: 14858.96, response time: 6.92ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 3855.02, reads: 54011.26, writes: 15449.07, response time: 6.99ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 3670.99, reads: 51385.87, writes: 14673.96, response time: 7.79ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 3701.01, reads: 51828.10, writes: 14809.03, response time: 6.76ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 3869.99, reads: 54127.81, writes: 15455.95, response time: 6.59ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 3618.01, reads: 50728.13, writes: 14481.04, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 3739.00, reads: 52335.04, writes: 14949.01, response time: 7.22ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 3845.02, reads: 53793.31, writes: 15390.09, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 3786.97, reads: 52992.57, writes: 15141.88, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 3828.95, reads: 53624.35, writes: 15320.81, response time: 6.84ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 3790.04, reads: 53011.53, writes: 15149.15, response time: 6.71ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 3903.00, reads: 54720.94, writes: 15626.98, response time: 6.62ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 3915.03, reads: 54805.49, writes: 15655.14, response time: 6.51ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 3723.96, reads: 52129.48, writes: 14888.85, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 3890.01, reads: 54478.09, writes: 15598.03, response time: 6.89ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 3878.00, reads: 54286.03, writes: 15475.01, response time: 7.00ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 16, tps: 3844.02, reads: 53789.29, writes: 15372.08, response time: 7.33ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 16, tps: 3829.97, reads: 53622.60, writes: 15330.89, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 3863.03, reads: 54059.47, writes: 15441.14, response time: 6.69ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 16, tps: 3906.96, reads: 54710.49, writes: 15631.85, response time: 6.94ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 16, tps: 3960.03, reads: 55478.46, writes: 15864.13, response time: 6.46ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 16, tps: 3827.98, reads: 53615.78, writes: 15298.94, response time: 6.30ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 16, tps: 3669.02, reads: 51326.27, writes: 14678.08, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 16, tps: 3846.00, reads: 53882.05, writes: 15397.01, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 16, tps: 3982.99, reads: 55748.92, writes: 15909.98, response time: 6.64ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 16, tps: 3853.97, reads: 53934.52, writes: 15412.86, response time: 6.90ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 16, tps: 3823.04, reads: 53527.54, writes: 15309.16, response time: 7.29ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 16, tps: 3929.00, reads: 54940.94, writes: 15717.98, response time: 6.96ms (95%), errors: 0.00, reconnects:  0.00
