procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 121166448  23800 250936    0    0   361   392    1    1  2  0 96  2  0
13 13      0 120527584  27772 256556    0    0 490480 19040 164145 312759 13  5 68 13  0
13  8      0 120118880  29772 263864    0    0 380384 24140 227009 365474 18  7 64 11  0
 8 10      0 119734456  31768 274280    0    0 360756 24572 224056 384724 19  7 63 11  0
12  7      0 119375872  33768 283588    0    0 344860 24624 218807 389343 18  7 65 10  0
 4 10      0 119041888  35736 292856    0    0 317240 24220 210665 389156 17  6 67 10  0
14  6      0 118718560  37740 302336    0    0 308408 24784 216740 403403 19  7 65  9  0
15  6      0 118416696  39744 311392    0    0 286636 24472 238125 410590 21  7 64  9  0
12  8      0 118135328  41740 320416    0    0 275276 24196 236151 410707 20  7 65  9  0
 9  9      0 117856720  43732 329280    0    0 254824 24712 222861 412881 19  6 67  8  0
 7  6      0 117603600  45720 338532    0    0 241536 25024 229548 425353 19  6 67  8  0
13  2      0 117360032  47688 348020    0    0 224488 24368 238267 435109 19  6 67  8  0
13  5      0 117133136  49680 356296    0    0 218728 24408 260749 442162 22  7 64  7  0
19  6      0 116906784  51576 365344    0    0 210512 25384 259395 448713 22  7 65  7  0
13  8      0 116690352  53536 374200    0    0 199660 24972 254135 464169 20  7 67  7  0
17  4      0 116486832  55460 382584    0    0 183516 24460 250076 462109 20  6 67  6  0
14  6      0 116290784  57412 390880    0    0 178156 25080 257466 467546 21  6 67  6  0
10  6      0 116111368  59416 399452    0    0 165548 24606 281642 467476 24  7 64  6  0
 3  1      0 115943968  61412 407960    0    0 158940 25052 284426 489624 23  7 65  5  0
15  4      0 115776000  63420 416556    0    0 148688 24580 269681 479158 21  7 67  5  0
24  3      0 115617280  65560 425856    0    0 146268 25346 277218 499635 23  7 66  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  1      0 115350496  68068 524544    0    0 141676 25596 280614 512427 24  8 63  5  0
16  1      0 114963024  70360 668488    0    0 387760 22938 275528 476067 24  7 63  6  0
 2  5      0 114642432  72352 873636    0    0 438548 22796 269564 486623 25  8 62  6  0
 8  6      0 114318600  74360 1087416    0    0 398264 22560 262513 490527 23  8 64  5  0
11  1      0 114001040  76336 1300764    0    0 408456 22276 267935 493863 24  7 64  5  0
14  2      0 113695744  78372 1498728    0    0 352656 203058 265127 495410 23  7 64  5  0
 4 10      0 113388592  80368 1708464    0    0 388088 22468 282693 502447 26  8 62  5  0
 3  1      0 113080000  82376 1924320    0    0 394872 22036 276036 501311 26  7 63  5  0
16  5      0 112765480  84376 2136680    0    0 382220 22948 276844 511109 24  7 64  5  0
12  6      0 112445488  86424 2355568    0    0 369560 23448 280534 517224 24  7 64  4  0
18  5      0 112274208  88476 2436316    0    0 177252 262406 300611 523919 24  7 65  5  0
19  4      0 112114904  90480 2504016    0    0 162312 244036 324435 526473 26  8 62  5  0
21  4      0 111849616  92504 2679484    0    0 320596 198060 294873 520453 26  7 61  5  0
24  3      0 111569192  94524 2884780    0    0 346696 188148 282665 521376 25  7 63  5  0
 2  9      0 111283560  96576 3089100    0    0 373512 220060 278158 521195 24  7 63  5  0
12  5      0 111184984  98600 3109532    0    0 68592 58062 315156 537318 23  7 65  5  0
19  2      0 110937632 100648 3279852    0    0 310212 320664 319126 530463 27  8 61  5  0
28  1      0 110659112 102668 3485904    0    0 336252 187568 300997 528798 27  7 62  5  0
21  1      0 110396096 104724 3681304    0    0 344816 245202 294920 529018 25  7 64  4  0
 9  1      0 110114512 106740 3899284    0    0 342392 47836 296667 538224 24  7 65  4  0
20  1      0 109838960 108812 4113608    0    0 330204 23834 284871 530691 25  7 65  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 109573056 110832 4320604    0    0 325748 88780 296792 498308 27  7 63  3  0
22  0      0 109285912 112788 4537748    0    0 348340 23856 310055 533925 26  8 63  3  0
 4  3      0 109022464 114072 4751956    0    0 358196 24548 302371 544627 25  8 64  3  0
24  3      0 108811440 115092 4899108    0    0 246444 322200 321850 546897 25  8 63  4  0
22  3      0 108708656 116104 4943104    0    0 102116 196772 311790 535215 24  7 64  5  0
 8  2      0 108446728 116804 5148708    0    0 342264 221034 308997 531255 28  7 60  4  0
14  4      0 108196240 116836 5345868    0    0 322136 221100 316966 537082 27  7 61  4  0
18  5      0 107945920 117188 5550716    0    0 339316 188046 302087 532909 25  7 63  4  0
18  4      0 107686208 117872 5746416    0    0 330140 188944 305308 548784 26  8 63  4  0
21  4      0 107582448 117896 5800200    0    0 106096 91152 336961 560692 25  8 63  4  0
24  2      0 107365200 118236 5966620    0    0 255476 321214 329479 543517 27  8 62  4  0
11  2      0 107121224 119236 6166572    0    0 326632 188856 323097 542794 27  7 62  4  0
21  1      0 106869312 120208 6366408    0    0 325652 221676 304494 543282 25  7 63  4  0
14  4      0 106611440 120892 6575420    0    0 326592 189364 307419 558304 26  7 63  4  0
19  2      0 106519944 121236 6623780    0    0 101724 124378 343920 572997 25  7 64  4  0
22  0      0 106284072 122220 6816676    0    0 292212 58276 335606 553911 28  8 61  3  0
23  0      0 106028608 123140 7028696    0    0 330444 25472 319417 542998 28  8 62  2  0
10  0      0 105773448 123816 7243232    0    0 331972 25174 304157 548333 26  7 64  2  0
16  1      0 105522184 123844 7455148    0    0 321848 25884 306371 543601 26  8 64  2  0
