procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 120926064  27312 273608    0    0   432  1099    4    3 12  4 83  1  0
 5  8      0 120358400  30940 277352    0    0 431996 16436 105915 267883 15  7 70  8  0
17  3      0 120034976  32916 286088    0    0 304148 19624 135771 288917 19  8 67  7  0
15  5      0 119720152  34876 296912    0    0 297760 20660 147212 308891 20  8 66  6  0
 9  9      0 119423120  36876 304292    0    0 284236 20492 147961 313310 20  8 66  6  0
 9  8      0 119131216  38876 312080    0    0 276100 20738 154308 317014 20  7 67  6  0
11  7      0 118869152  40844 319292    0    0 255676 20466 145001 311045 20  8 67  6  0
15  5      0 118608216  42796 326956    0    0 247332 20695 146516 320197 21  8 66  5  0
13  5      0 118363024  44748 333936    0    0 236172 20363 151012 325486 21  7 66  5  0
23  3      0 118124720  46620 341108    0    0 228964 20956 157321 340549 22  8 65  5  0
17  3      0 117893248  48520 347828    0    0 217348 20552 151604 330162 21  7 67  5  0
 9  3      0 117671768  50536 355164    0    0 208648 21042 154924 337828 21  8 66  5  0
20  0      0 117460464  52536 361884    0    0 200696 20492 157644 348952 22  8 65  5  0
13  5      0 117257040  54536 368972    0    0 187632 20568 159886 351156 21  8 66  5  0
12  5      0 117066784  56664 375604    0    0 179248 20612 161363 359093 22  8 66  5  0
13  4      0 116878112  58664 382456    0    0 172932 20960 163040 365673 23  8 66  4  0
13  2      0 116704104  60656 388896    0    0 162292 20261 166656 359317 22  8 66  4  0
19  3      0 116532272  62656 395416    0    0 160872 20356 160975 358888 22  8 66  4  0
 2  7      0 116374952  64624 401784    0    0 147292 19639 155829 347747 22  8 66  4  0
15  3      0 116217016  66616 407632    0    0 141304 20224 164174 355368 23  8 66  4  0
11  9      0 116063664  68724 415868    0    0 140780 20412 167316 356338 23  8 66  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 115900928  71096 435328    0    0 138468 105599 180773 383117 24  8 64  4  0
14  3      0 115759072  73744 444128    0    0 127148 69323 175132 378638 23  9 64  4  0
14 12      0 115428800  76056 543012    0    0 212904 51960 174888 377836 23  9 61  7  0
14 14      0 115088888  77984 768364    0    0 341912 289860 166413 373653 22  9 52 17  0
16 14      0 114932784  79992 821016    0    0 434792 357936 165015 354810 21  9 56 14  0
12 11      0 114796512  82032 849548    0    0 216564 129343 175031 378904 23  8 55 14  0
14  6      0 114701400  84028 828788    0    0 132616 86764 182188 397328 23  8 58 11  0
 1 11      0 114777080  86000 655212    0    0 220160 139179 178089 379894 23  8 57 12  0
19 10      0 114577088  88004 757020    0    0 235724 151588 177912 386086 23  8 54 14  0
17 10      0 114420832  90108 819224    0    0 360992 306796 166954 366820 22  9 56 13  0
18 11      0 114334144  92100 806616    0    0 159356 93123 185291 394761 24  8 58 10  0
15 10      0 114220368  94108 826204    0    0 106984 66911 187073 411807 24  8 56 11  0
22 12      0 114294032  96068 667248    0    0 270476 173384 179784 383787 23  8 58 10  0
18 11      0 114050608  98160 826860    0    0 270292 259948 179695 400350 24  9 54 13  0
19  9      0 113971952 100168 816200    0    0 188048 109504 187140 400851 24  8 55 12  0
23  7      0 113995264 102256 722568    0    0 206928 163415 193283 408471 24  9 57  9  0
23 11      0 113791816 104288 843588    0    0 302256 270420 184953 389757 23  8 57 11  0
17 12      0 113840912 106304 712376    0    0 139928 87355 193816 412271 24  8 57 11  0
19 11      0 113655872 108356 825264    0    0 239324 216408 194548 409271 24  8 54 14  0
17  9      0 113565216 110320 842652    0    0 236136 198596 194318 408434 24  9 58  9  0
20  9      0 113514160 112344 821804    0    0 184844 162693 195419 417902 24  8 58 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 12      0 113472096 114376 796524    0    0 162768 128707 197326 422676 25  8 56 11  0
 7  6      0 113302000 116384 904780    0    0 361996 330876 190694 393898 24  9 56 11  0
17 10      0 113279280 117452 866396    0    0 78988 54840 202902 434839 25  8 49 18  0
23  9      0 113252328 118052 833780    0    0 227520 176328 199411 423736 25  8 52 14  0
20 10      0 113223552 118472 805048    0    0 186700 174213 204054 425170 26  9 55 10  0
19 10      0 113089048 119596 876488    0    0 266332 233026 203904 404968 24  9 56 11  0
15 11      0 113046504 120596 856380    0    0 163280 126651 210279 428606 25  8 54 12  0
19 10      0 113005688 121612 842912    0    0 70092 67020 208689 450584 26  8 55 11  0
19  9      0 112957168 122220 840168    0    0 179768 189464 199753 420934 25  9 56 10  0
15 11      0 112850336 122608 895780    0    0 290088 237707 196898 413038 24 10 57  9  0
17  9      0 112755424 123432 942520    0    0 257988 242659 197499 412756 24  9 56 10  0
