sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2284.55, reads: 32136.62, writes: 9146.19, response time: 11.14ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2816.01, reads: 39420.10, writes: 11256.03, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2881.00, reads: 40374.94, writes: 11532.98, response time: 8.79ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2928.00, reads: 40995.05, writes: 11715.01, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2970.01, reads: 41565.12, writes: 11872.04, response time: 8.48ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2982.99, reads: 41701.82, writes: 11941.95, response time: 8.34ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3048.01, reads: 42747.14, writes: 12189.04, response time: 8.40ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3042.98, reads: 42545.73, writes: 12165.92, response time: 8.30ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3087.02, reads: 43251.22, writes: 12356.06, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3154.00, reads: 44136.06, writes: 12616.02, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3179.99, reads: 44507.87, writes: 12709.96, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3174.98, reads: 44437.75, writes: 12696.93, response time: 8.29ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3236.02, reads: 45306.33, writes: 12948.09, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3283.99, reads: 45983.84, writes: 13136.95, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3321.00, reads: 46556.01, writes: 13295.00, response time: 7.65ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3356.01, reads: 46930.17, writes: 13413.05, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3441.00, reads: 48200.01, writes: 13769.00, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3439.00, reads: 48156.96, writes: 13754.99, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3469.00, reads: 48521.97, writes: 13871.99, response time: 7.27ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3501.01, reads: 49073.18, writes: 14010.05, response time: 7.12ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3408.99, reads: 47720.90, writes: 13641.97, response time: 7.40ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3525.97, reads: 49364.53, writes: 14091.87, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3528.03, reads: 49356.40, writes: 14123.11, response time: 7.26ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3502.00, reads: 49060.05, writes: 13999.01, response time: 7.33ms (95%), errors: 0.00, reconnects:  0.00
