procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 121153248  24280 246212    0    0   293   324    0    1  1  0 97  2  0
14  4      0 120501208  28636 258288    0    0 501004 19956 178021 326310 14  6 67 13  0
19  6      0 120084336  30636 266924    0    0 390476 24752 235043 379785 20  6 62 11  0
10  7      0 119703640  32644 277608    0    0 364324 24884 214397 383761 18  6 65 11  0
 4  4      0 119340896  34596 287336    0    0 345668 24692 217248 393834 17  6 66 11  0
12  6      0 118992224  36580 296784    0    0 329452 25168 218672 406746 18  7 65 10  0
11  7      0 118665440  38576 306584    0    0 307308 24704 229034 405702 19  7 65  9  0
22  4      0 118359920  40568 315648    0    0 294840 24700 257924 415653 21  7 64  9  0
15  4      0 118065520  42580 325304    0    0 279228 24965 249684 425946 19  7 65  9  0
17  4      0 117787488  44584 334172    0    0 264696 25059 245740 441269 20  7 65  8  0
14  4      0 117529344  46580 343232    0    0 250112 25220 239657 443290 19  7 66  8  0
 4  6      0 117277120  48580 351948    0    0 229696 24816 256416 439549 21  7 64  7  0
 7  3      0 117045320  50560 360760    0    0 219808 25021 263943 448924 22  7 64  7  0
 6  2      0 116823120  52500 369128    0    0 208544 24703 244474 460272 20  7 66  7  0
14  5      0 116613072  54464 378216    0    0 198060 25540 255084 471817 21  7 66  6  0
12  9      0 116414192  56404 386548    0    0 179964 24216 257793 457459 20  7 67  6  0
23  4      0 116217712  58416 395196    0    0 177600 25260 273744 480775 23  7 65  6  0
16  5      0 116045080  60276 403620    0    0 161836 24576 280305 474459 22  7 65  6  0
19  7      0 115866928  62136 411872    0    0 155980 25032 272214 484131 22  7 65  6  0
12  4      0 115699456  64136 420180    0    0 153716 25160 277982 503321 22  7 66  5  0
18  1      0 115536560  66148 428784    0    0 140708 25104 278149 502888 22  7 67  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 115357280  69004 455016    0    0 143744 86884 297118 514538 25  7 63  5  0
13  3      0 115033456  71684 485932    0    0 293484 118444 282754 480675 25  7 62  5  0
