procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  44164 121173168  23364 287988   16   35  1285  2603    0    1 14  5 77  4  0
13 12  44164 120552552  28060 304572    0    0 478640 23788 163063 302857 14  5 70 11  0
11  8  44164 120173008  30016 316780    0    0 347524 29209 191498 337233 17  6 67 10  0
16  2  44164 119824000  31932 334900    0    0 318584 28623 187169 345781 17  6 69  8  0
17  4  44164 119498096  33812 350888    0    0 299208 28936 192728 354588 18  6 68  8  0
15  6  44164 119194144  35716 366864    0    0 281168 28808 196570 355171 18  6 68  8  0
 6  7  44164 118901040  37624 382564    0    0 268904 28140 204488 366980 18  6 68  8  0
12  8  44164 118621296  39448 397988    0    0 256012 28377 208983 379398 18  6 69  7  0
 9 10  44164 118363880  41372 413120    0    0 235864 27719 208837 381241 18  5 69  7  0
14  1  44164 118112112  43372 427336    0    0 228196 27888 215740 384109 18  6 70  7  0
15  6  44164 117876240  45372 442356    0    0 213752 27776 217472 383795 19  6 69  6  0
12  6  44164 117649176  47364 456612    0    0 202260 28144 228025 398047 20  6 68  6  0
20  4  44164 117423528  49372 471768    0    0 196848 28757 230605 414191 20  6 68  6  0
 3  8  44164 117228808  51376 486276    0    0 175992 81163 225717 391187 19  6 70  6  0
 8  7  44164 117031776  53376 498880    0    0 172492 38860 229091 394373 19  6 70  5  0
15  2  44164 116836224  55344 513900    0    0 166636 28097 234494 409307 20  6 68  6  0
17  3  44164 116661232  57344 528584    0    0 159268 28207 238681 411436 20  6 69  5  0
 2  4  44164 116475440  59360 542496    0    0 152716 27821 240222 408137 21  6 69  5  0
18  4  44164 116304416  61360 556616    0    0 150092 28059 252547 416939 21  6 68  4  0
14  4  44164 116144992  63360 570968    0    0 137880 28168 252457 416109 21  6 69  4  0
16  4  44164 115990344  65324 585072    0    0 125796 27343 248825 414030 21  6 69  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  2  44164 115817688  67704 608688    0    0 132896 28095 249664 431201 24  6 66  4  0
12  2  44164 115670368  70556 622448    0    0 119376 29257 256248 434284 24  6 66  4  0
24  3  44164 115472800  72660 636344    0    0 620300 23391 216463 391032 22  5 67  6  0
25  1  44164 115351760  74876 646308    0    0 822092 21956 205273 381094 25  5 64  6  0
 5  3  44164 115251280  76908 656728    0    0 850420 21353 206449 382158 24  5 64  7  0
10  2  44164 115152208  78868 667500    0    0 827156 21223 205346 380533 23  5 65  6  0
30  0  44164 115053904  81080 678020    0    0 789784 86452 205390 365817 23  5 66  7  0
 4  1  44164 114961432  83244 695452    0    0 869780 21524 205991 391305 25  5 63  7  0
20  0  44164 114858752  85228 706972    0    0 849948 21148 203086 392141 25  6 63  6  0
24  4  44164 114769776  87476 717200    0    0 826140 22984 205131 380079 25  5 64  6  0
 2  4  44164 114682496  89628 727988    0    0 864768 23760 207273 392664 24  5 65  6  0
21  1  44164 114601776  91500 738280    0    0 841852 22796 189265 376239 23  5 67  6  0
25  1  44164 114511136  93660 749012    0    0 827288 24072 211345 395087 24  5 65  6  0
23  2  44164 114426128  95972 760008    0    0 846788 24416 215301 406339 25  5 64  5  0
12  2  44164 114349464  97844 770072    0    0 976144 22437 194322 380783 23  5 65  7  0
18  1  44164 114268048  99876 780352    0    0 920660 23183 203327 394626 24  5 65  6  0
10 11  44164 114186144 102084 791748    0    0 825740 24664 218308 405422 25  5 65  5  0
28  1  44164 114107176 104220 802288    0    0 771536 24468 217731 405736 25  5 64  5  0
 9 10  44164 114038368 106196 813292    0    0 811032 23896 214616 402402 24  5 65  6  0
15  1  44164 113959488 108360 824268    0    0 811068 25064 222952 411162 25  5 64  6  0
 2  4  44164 113893088 110440 834192    0    0 815828 23124 199332 375640 24  5 66  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  6  44164 113814816 112240 844820    0    0 809428 24720 225272 414815 25  5 64  6  0
 2  5  44164 113755056 113292 855984    0    0 827952 87552 175903 343654 22  4 68  6  0
15  3  44164 113692448 114328 865024    0    0 793880 24876 215753 404859 24  5 65  5  0
 9  2  44164 113629408 114892 875408    0    0 843204 24893 221807 409958 24  5 66  5  0
12  2  44164 113559728 114908 886388    0    0 844952 25603 223695 418319 26  6 63  5  0
28  0  44164 113489424 115256 896564    0    0 874604 26036 224657 422436 26  6 63  5  0
 2  1  44164 113449088 116124 906168    0    0 786400 25340 221096 393061 23  6 66  5  0
18  0  44164 113453008 116768 918868    0    0 58948 33356 308812 471852 24  7 67  2  0
 7  1  44164 113372912 116780 933272    0    0 53516 33049 293204 446509 23  6 68  2  0
17  2  44164 113298640 117112 947168    0    0 52468 33235 296488 459099 23  7 69  2  0
 5  1  44164 113224928 118104 960912    0    0 49344 32768 289663 471324 23  6 68  2  0
21  2  44164 113148176 119112 974488    0    0 49108 33096 288308 447042 23  7 69  2  0
 3  1  44164 113076568 119792 988692    0    0 48224 33440 275208 442273 22  6 69  2  0
17  0  44164 113008992 120304 1001772    0    0 45220 33609 274671 441134 22  6 69  2  0
12  1  44164 112936880 121296 1015712    0    0 45884 34263 292884 463614 22  6 69  2  0
 4  3  44164 112871616 122292 1029368    0    0 43948 59292 284653 456182 23  6 68  2  0
