sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2769.75, reads: 38921.49, writes: 11080.00, response time: 10.08ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 3483.01, reads: 48830.12, writes: 13967.03, response time: 8.22ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3557.00, reads: 49747.96, writes: 14197.99, response time: 8.36ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3770.01, reads: 52759.07, writes: 15084.02, response time: 7.68ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3814.00, reads: 53435.97, writes: 15260.99, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3843.99, reads: 53789.87, writes: 15370.96, response time: 7.62ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3871.00, reads: 54166.05, writes: 15474.01, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3985.01, reads: 55804.17, writes: 15943.05, response time: 7.27ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 4053.00, reads: 56798.93, writes: 16214.98, response time: 7.02ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 4154.93, reads: 58167.06, writes: 16627.73, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 4176.00, reads: 58442.95, writes: 16702.99, response time: 7.12ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 4264.07, reads: 59702.02, writes: 17057.29, response time: 6.70ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 4255.00, reads: 59553.03, writes: 17011.01, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 4347.98, reads: 60874.68, writes: 17394.91, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 4482.02, reads: 62740.22, writes: 17921.06, response time: 6.38ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 4425.00, reads: 61936.07, writes: 17705.02, response time: 6.86ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 4563.97, reads: 63965.64, writes: 18261.90, response time: 6.29ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 4528.03, reads: 63362.39, writes: 18107.11, response time: 6.63ms (95%), errors: 0.00, reconnects:  0.00
