procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  44128 121171376  24452 288772   16   35  1298  2607    0    1 14  5 77  4  0
 6  2  44128 120571248  29052 295184    0    0 471388 22676 150585 292862 13  5 70 11  0
11  7  44128 120192720  30996 311096    0    0 340364 29108 184488 335101 17  6 68  9  0
11  6  44128 119842912  32920 327108    0    0 321256 28912 187165 340351 17  6 69  9  0
 9  7  44128 119518832  34736 343084    0    0 298680 27684 188538 347317 17  6 69  8  0
11  5  44128 119217112  36392 359628    0    0 278008 28128 192847 351010 17  6 69  8  0
13  5  44128 118925072  38396 375180    0    0 265248 27884 196244 359556 18  6 68  8  0
18  4  44128 118653264  40404 391440    0    0 245584 27812 187227 356124 18  6 68  8  0
13  5  44128 118401624  42412 406440    0    0 229428 27312 196837 363639 18  6 69  7  0
12  6  44128 118148864  44412 421108    0    0 227096 27828 208537 373166 18  6 69  8  0
14  3  44128 117914480  46380 436040    0    0 212680 27384 213246 377942 18  6 69  7  0
17  0  44128 117683760  48372 450168    0    0 206488 28392 219803 392259 18  6 68  7  0
12  7  44128 117466864  50388 465604    0    0 193284 27972 225341 397796 19  6 69  7  0
12  4  44128 117257616  52384 480784    0    0 187808 27568 230538 397629 20  5 69  7  0
17  4  44128 117066368  54376 493732    0    0 163876 92100 210898 376609 18  6 70  6  0
 2  1  44128 116874608  56376 508160    0    0 168372 27774 229609 402738 19  6 69  6  0
16  4  44128 116687072  58384 522640    0    0 159548 27892 235714 408514 19  6 69  6  0
 6  4  44128 116518784  60348 536816    0    0 151060 27572 235154 410405 20  6 69  6  0
 9  2  44128 116334352  62364 558572    0    0 153088 27932 238106 409355 20  6 69  5  0
13  5  44128 116177520  64372 572116    0    0 134444 27072 238600 406176 19  6 70  4  0
19  2  44128 116014976  66372 586604    0    0 135724 28424 261704 424996 21  6 68  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  3  44128 115837696  69220 612960    0    0 132392 104324 236224 416656 21  6 68  5  0
18  1  44128 115698104  72284 628420    0    0 115648 119704 229746 418379 21  6 68  5  0
11  6  44128 115498656  74084 651072    0    0 542196 282408 147492 285259 16  4 72  7  0
16  7  44128 115442256  75152 660624    0    0 852716 513392 65483 182495 13  3 73 11  0
 4  1  44128 115381480  76156 686608    0    0 830112 531180 61654 172741 12  3 73 12  0
 3 15  44128 115366048  77176 666872    0    0 797608 534796 57097 169712 12  3 73 11  0
 1  7  44128 115312424  77976 702596    0    0 851924 533412 49144 149542 11  3 76 10  0
 3  9  44128 115310528  78564 675116    0    0 477424 309712 33103 97232  8  2 80 10  0
 1  6  44128 115280544  79112 696312    0    0 525784 344416 30667 86179  8  2 79 11  0
13 10  44128 115281072  79596 679428    0    0 515596 380596 29678 95549  8  2 80 11  0
 4  7  44128 115234128  80208 696892    0    0 623552 380852 36472 110097  8  2 77 13  0
21  1  44128 115231784  80788 682676    0    0 589052 417784 32388 105009  9  2 79 10  0
 2 10  44128 115208080  81512 685064    0    0 623328 391352 37247 118607 10  2 75 13  0
 1  5  44128 115167544  81992 709808    0    0 627708 367716 30827 93365  8  2 78 12  0
 2 11  44128 115159184  82476 709360    0    0 597872 384364 28778 98249  8  2 77 12  0
 1  2  44128 115122736  82804 733852    0    0 612996 405948 21874 77877  8  2 81 10  0
 9 11  44128 115063856  83376 764820    0    0 608664 394004 34337 105317  9  2 77 12  0
 4  6  44128 115113120  83972 692132    0    0 426132 323736 37996 100160  8  2 77 13  0
 1  4  44128 115070048  84340 717044    0    0 554020 333996 26617 75662  7  2 81 11  0
17  7  44128 115084128  84724 695344    0    0 533324 352352 27201 81876  7  2 82  9  0
 1  2  44128 115056128  84948 729840    0    0 527872 306656 19316 53525  7  1 81 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2  44128 115060912  85184 715056    0    0 528564 336708 20217 62389  7  2 83  9  0
 1  2  44128 115045912  85604 710300    0    0 503564 343748 30211 87616  8  2 81  9  0
 2  1  44128 115042960  85832 707716    0    0 498684 301948 18696 60056  6  2 83 10  0
 6  5  44128 115023168  86056 716556    0    0 479100 300408 19408 63173  6  2 84  9  0
 9 13  44128 114986192  86328 739952    0    0 477564 289608 17527 60282  6  2 84  8  0
 3  4  44128 115016672  86412 704656    0    0 385604 264152 16428 53796  7  1 83  8  0
 2  3  44128 115008928  86552 706916    0    0 500852 302932 23649 71800  7  2 81 10  0
 7  1  44128 114988056  86664 710812    0    0 419480 287480 21464 71339  7  1 83  9  0
 1  2  44128 114980888  86736 709528    0    0 456616 280232 17122 52005  6  1 83 10  0
 6  7  44128 114969776  86868 709336    0    0 503752 286336 26733 82698  8  2 81  9  0
 1  8  44128 114929752  87004 742356    0    0 503296 309624 22811 81275  7  2 80 11  0
 1  2  44128 114922512  87108 728928    0    0 396092 257052 19055 58094  6  1 84  9  0
 9  2  44128 114924160  87208 723256    0    0 467992 294992 20305 60862  6  1 83 10  0
 4  5  44128 114900128  87292 737088    0    0 540748 298628 22933 69885  6  2 82 10  0
 2 20  44128 114901376  87368 724916    0    0 529496 288976 17799 62253  6  1 81 11  0
 1  7  44128 114900704  87772 720276    0    0 499536 262684 20790 67814  6  1 82 11  0
 2 12  44128 114874752  87940 731588    0    0 646232 332276 27519 88400  8  2 77 13  0
17  0  44128 114863408  88396 716376    0    0 464256 213652 84265 176247 11  3 77  9  0
12  6  44128 114849920  89484 723428    0    0 91596 43752 246876 425477 21  6 69  4  0
 8  2  44128 114747376  89788 737080    0    0 86036 29016 237343 407400 21  6 70  4  0
21  0  44128 114638688  90800 749868    0    0 85752 30276 256201 432805 21  6 70  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  4  44128 114532864  91504 764020    0    0 80856 29812 243429 424294 21  6 70  4  0
 4  2  44128 114437040  92064 778708    0    0 74600 29728 242753 411779 21  6 69  3  0
13  5  44128 114334368  93080 791472    0    0 73768 29692 250311 419067 22  6 70  3  0
 3  2  44128 114241088  94072 804728    0    0 72512 30448 262607 435323 21  6 69  4  0
24  4  44128 114142320  94772 819308    0    0 70964 29560 248458 415752 21  6 70  3  0
12  2  44128 114048424  94796 833400    0    0 68076 30288 259913 412114 22  6 69  3  0
16  3  44128 113964496  94816 846208    0    0 64020 30008 258952 412869 21  6 71  3  0
 2  1  44128 113883200  95116 858540    0    0 61900 30032 252124 423091 21  6 70  3  0
17  2  44128 113786576  95936 872168    0    0 62660 30992 264685 445100 22  6 69  3  0
 6  1  44128 113702320  96860 886376    0    0 59976 30684 254778 417379 21  6 69  3  0
 1  1  44128 113633712  97656 899016    0    0 50544 94456 234370 394009 20  5 72  3  0
 2  2  44128 113548368  98540 912008    0    0 56888 32208 276903 448790 22  6 69  3  0
20  1  44128 113467112  99800 925552    0    0 54956 32280 269146 441079 22  6 70  3  0
17  4  44128 113388256 101320 940192    0    0 52408 32420 269510 430175 22  6 69  3  0
 5  1  44128 113312672 102904 953392    4    0 49680 32240 260938 414403 22  6 69  2  0
17  1  44128 113231728 104460 966368    0    0 53216 33800 292605 466374 23  6 69  2  0
16  3  44128 113151040 106048 980856    0    0 52424 34264 287203 464038 23  6 68  2  0
