sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 1027.94, reads: 14492.09, writes: 4111.74, response time: 31.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 1222.00, reads: 17110.01, writes: 4889.00, response time: 24.32ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2019.00, reads: 28295.07, writes: 8078.02, response time: 17.90ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2271.00, reads: 31821.94, writes: 9082.98, response time: 17.17ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2376.00, reads: 33246.99, writes: 9504.00, response time: 16.38ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2548.00, reads: 35705.05, writes: 10196.02, response time: 16.18ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2574.96, reads: 36007.39, writes: 10297.82, response time: 15.13ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 2771.04, reads: 38798.63, writes: 11085.18, response time: 13.63ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 2793.00, reads: 39129.05, writes: 11172.01, response time: 14.20ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 2859.00, reads: 40016.97, writes: 11437.99, response time: 13.35ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 2949.00, reads: 41281.98, writes: 11796.99, response time: 13.29ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3030.00, reads: 42431.98, writes: 12115.99, response time: 12.59ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3229.00, reads: 45153.00, writes: 12913.00, response time: 11.82ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3273.00, reads: 45865.96, writes: 13094.99, response time: 11.82ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3350.01, reads: 46911.11, writes: 13397.03, response time: 11.42ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3307.00, reads: 46273.94, writes: 13234.98, response time: 11.99ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3523.95, reads: 49345.25, writes: 14097.79, response time: 11.36ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3636.06, reads: 50920.81, writes: 14537.23, response time: 10.60ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3658.00, reads: 51208.02, writes: 14634.01, response time: 10.40ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3772.00, reads: 52780.06, writes: 15093.02, response time: 10.32ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3898.00, reads: 54606.99, writes: 15583.00, response time: 10.07ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3664.99, reads: 51277.89, writes: 14659.97, response time: 10.35ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3717.00, reads: 52055.07, writes: 14875.02, response time: 10.50ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3888.99, reads: 54461.90, writes: 15548.97, response time: 10.08ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 4006.99, reads: 56119.92, writes: 16039.98, response time: 10.01ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3945.01, reads: 55198.08, writes: 15777.02, response time: 10.06ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 4051.00, reads: 56693.01, writes: 16198.00, response time: 9.92ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 4186.99, reads: 58582.84, writes: 16743.96, response time: 9.70ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 4280.00, reads: 59975.05, writes: 17125.02, response time: 9.09ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 4132.02, reads: 57847.23, writes: 16534.06, response time: 9.30ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 4656.98, reads: 65225.77, writes: 18629.93, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 4710.02, reads: 65938.22, writes: 18836.06, response time: 7.68ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 4787.99, reads: 67012.80, writes: 19150.94, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 5011.00, reads: 70148.95, writes: 20038.99, response time: 6.86ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 4684.01, reads: 65573.19, writes: 18752.05, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 5207.01, reads: 72905.14, writes: 20824.04, response time: 6.52ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 5024.00, reads: 70322.98, writes: 20083.99, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 5195.97, reads: 72735.53, writes: 20786.86, response time: 6.20ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 5170.04, reads: 72392.50, writes: 20681.14, response time: 6.31ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 5252.98, reads: 73538.69, writes: 21012.91, response time: 5.86ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 5392.01, reads: 75488.11, writes: 21569.03, response time: 5.98ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 4672.01, reads: 65421.10, writes: 18684.03, response time: 7.50ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 4814.98, reads: 67408.68, writes: 19261.91, response time: 7.07ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 5167.01, reads: 72317.11, writes: 20665.03, response time: 6.39ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 5254.00, reads: 73551.98, writes: 21015.99, response time: 6.14ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 5435.02, reads: 76149.30, writes: 21781.08, response time: 5.53ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 5115.99, reads: 71589.79, writes: 20427.94, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 5450.00, reads: 76305.07, writes: 21797.02, response time: 6.25ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 5366.98, reads: 75153.78, writes: 21490.94, response time: 6.48ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 5763.03, reads: 80649.43, writes: 23023.12, response time: 5.05ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 5679.99, reads: 79495.86, writes: 22727.96, response time: 5.45ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 5619.00, reads: 78701.99, writes: 22472.00, response time: 5.31ms (95%), errors: 0.00, reconnects:  0.00
