procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  62120 121191408  24564 277716   26   57  1696  1490    2    0  7  2 84  7  0
 6  8  62120 120559296  28608 291816    0    0 478700 23704 172815 306685 15  5 69 11  0
 7  4  62120 120184240  30540 305020    0    0 344484 29408 204160 345362 18  6 68  9  0
 6  9  62120 119818488  32452 322424    0    0 337372 29772 207283 359165 18  6 68  8  0
 2  2  62120 119477024  34376 338752    0    0 311552 29300 222014 377535 18  6 68  8  0
14  6  62120 119168544  36084 354996    0    0 281996 28572 221748 366936 20  6 66  8  0
19  2  62120 118879624  38096 370536    0    0 269148 29064 234047 378069 21  6 66  7  0
10  4  62120 118589440  40104 386908    0    0 256412 29328 221331 392319 19  6 68  7  0
13  6  62120 118320944  42104 401864    0    0 248104 28860 222013 393411 19  6 67  7  0
20  2  62120 118062288  44104 417296    0    0 231756 29196 228007 399270 20  6 68  7  0
17  2  62120 117809024  46112 432912    0    0 225524 29520 252214 419208 21  6 66  6  0
14  5  62120 117577872  48112 448072    0    0 209552 28860 252247 416419 23  6 66  6  0
12  3  62120 117354976  50268 462936    0    0 198792 28920 261166 428900 20  6 68  6  0
21  2  62120 117142080  52256 478468    0    0 182744 93828 239525 409001 19  6 69  6  0
 9  4  62120 116944008  54256 493144    0    0 179416 29308 252884 432240 19  6 69  5  0
 2  1  62120 116756944  56248 508096    0    0 166056 28280 264399 424028 23  6 66  5  0
18  3  62120 116564800  58260 522476    0    0 159624 29033 285480 436048 23  6 65  5  0
10  2  62120 116383456  60244 537576    0    0 155436 29623 273022 449371 21  6 68  5  0
17  1  62120 116211368  62244 551992    0    0 146100 28924 272079 445763 21  6 69  5  0
 9  1  62120 116048672  64244 566668    0    0 138280 29088 265192 445538 22  7 67  4  0
 2  3  62120 115888400  66248 582668    0    0 133812 28192 269295 442635 23  6 67  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  4  62120 115709560  68624 605140    0    0 134664 29015 280485 459302 26  6 63  5  0
16  3  62120 115561344  71068 619316    0    0 118608 29096 265585 457516 23  6 66  4  0
19  1  62120 115342112  73036 632256    0    0 450448 25535 241095 427821 23  6 66  5  0
23  1  62120 115224064  75060 645236    0    0 433524 25860 242101 439419 22  6 67  5  0
 6  5  62120 115110944  77004 657808    0    0 418284 35512 245597 429347 24  6 66  5  0
 9  1  62120 115000656  78992 669372    0    0 410536 78641 239098 413330 24  6 65  5  0
15  5  62120 114892176  81040 682372    0    0 414352 25720 251209 447488 23  6 66  5  0
20  4  62120 114787008  83080 694244    0    0 398768 24899 237994 432974 23  6 67  4  0
16  2  62120 114681120  85080 707608    0    0 408660 25588 250176 451959 23  6 66  4  0
19  2  62120 114575480  87080 720092    0    0 386356 27672 272673 451533 25  7 64  4  0
17  2  62120 114469280  89064 732892    0    0 404372 27642 275696 462881 26  6 64  4  0
 6  4  62120 114376096  91100 746144    0    0 389468 28229 263568 463711 24  7 66  4  0
 3  3  62120 114279360  93108 758748    0    0 387928 28155 264402 455794 24  6 66  4  0
11  2  62120 114180576  95116 772272    0    0 405824 28132 259773 459787 24  7 66  4  0
15  2  62120 114085376  97148 784128    0    0 373800 28712 288228 469667 27  6 64  3  0
20  2  62120 114000936  99184 796944    0    0 379384 28096 279349 457818 26  6 65  3  0
21  2  62120 113918176 101172 809376    0    0 368556 28645 262196 462174 24  7 65  3  0
 4  1  62120 113828160 103152 822152    0    0 354692 28507 265378 472239 24  7 66  3  0
24  2  62120 113752368 105136 834940    0    0 382824 93608 246067 439040 23  6 68  3  0
20  0  62120 113674416 107176 846456    0    0 395944 29212 287166 482140 26  6 64  3  0
10  1  62120 113592544 109136 860020    0    0 361728 29604 291560 475860 27  7 63  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  2  62120 113507952 110980 873220    0    0 383472 30725 289365 501369 25  7 65  3  0
26  0  62120 113429456 112824 885820    0    0 379312 29563 277248 492011 24  7 66  3  0
16  1  62120 113355232 113836 898376    0    0 360960 30904 279357 480258 25  7 66  3  0
21  2  62120 113279328 114472 911972    0    0 367104 31044 313452 515541 27  7 63  3  0
 4  2  62120 113212536 114496 924756    0    0 374088 30408 296689 483723 27  6 64  3  0
 2  2  62120 113139984 114892 936504    0    0 364740 31264 294109 511540 25  7 65  3  0
29  1  62120 113067288 115768 949784    0    0 373612 31016 269419 494419 25  7 65  3  0
19  0  62120 113013824 116428 962324    0    0 351924 31360 282152 507572 26  6 65  3  0
28  1  62120 112935000 116812 974800    0    0 361188 31704 310041 509264 27  7 63  3  0
 3  2  62120 112866032 117828 987048    0    0 360364 32136 308570 524974 27  8 62  3  0
26  0  62120 112798240 118460 1000624    0    0 358720 32076 293581 516442 25  7 65  3  0
 3  4  62120 112742080 118504 1013556    0    0 338428 66644 298101 520764 26  7 64  3  0
21  1  62120 112669080 119488 1024928    0    0 366948 63616 282442 494197 24  7 66  3  0
12  2  62120 112615968 120144 1037648    0    0 346340 33692 329503 537461 27  7 63  3  0
22  1  62120 112549440 121000 1050388    0    0 347268 33648 315977 542880 29  7 61  3  0
 5  1  62120 112491624 121672 1063728    0    0 374104 33632 288593 538670 26  7 65  3  0
20  1  62116 112422512 121732 1084352    4    0 341456 34024 287267 537261 26  7 64  3  0
18  3  62116 112363840 122112 1095824    0    0 361660 32816 257035 524780 25  6 65  3  0
16  1  62116 112311384 122764 1107664    0    0 360132 34108 286304 537985 27  7 63  3  0
 3  4  62116 112263032 122812 1119440    0    0 340032 34824 294870 536032 27  7 63  3  0
21  0  62116 112200768 122848 1131460    0    0 351064 35856 276398 534755 26  7 64  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  4  62116 112151896 122900 1143600    0    0 358680 36444 290875 545008 26  7 64  3  0
 5  3  62116 112098624 122952 1156248    0    0 350936 36968 294902 561812 26  7 64  3  0
 6  0  62116 112054336 123332 1167440    0    0 337284 36352 297490 567962 28  8 62  2  0
18  1  62116 112003136 124340 1179064    0    0 336884 36556 296134 570512 28  8 62  3  0
28  1  62116 111950448 125364 1190800    0    0 347700 38472 295311 553156 26  7 64  3  0
17  0  62116 111900080 126424 1203056    0    0 366164 38024 285600 582730 26  8 64  2  0
21  0  62116 111849264 127388 1214680    0    0 344532 36784 270122 554175 25  7 65  3  0
15  1  62116 111809824 128240 1225648    0    0 353204 101788 261050 530898 27  7 63  3  0
