procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1  59276 121165808  23576 282476   17   37  1260  2538    1    0 14  5 77  5  0
15 14  59276 120538880  27512 295724    0    0 483516 23940 178402 309789 15  6 68 11  0
18  2  59276 120160288  29468 307716    0    0 341732 28880 207256 340727 20  6 66  9  0
 9 10  59276 119806992  31468 325876    0    0 328640 29868 209235 358936 18  6 68  8  0
13 10  59276 119473488  33404 342400    0    0 308532 29180 208446 366762 19  6 67  8  0
14  5  59276 119153600  35372 359176    0    0 289828 29124 217367 374681 18  6 68  8  0
 9 12  59276 118854808  37384 375040    0    0 271604 29040 229851 384835 20  6 66  7  0
18  5  59276 118566832  39400 391564    0    0 264436 29036 244291 388855 20  6 66  7  0
 4  4  59276 118304696  41376 406944    0    0 243116 28648 237823 388738 19  6 68  7  0
10  3  59276 118040416  43380 421648    0    0 236676 29248 241708 403400 20  6 67  7  0
11  7  59276 117796144  45372 437068    0    0 217760 28592 237133 402927 20  6 68  7  0
14  2  59276 117570336  47360 451968    0    0 207780 28820 253319 408619 22  6 66  6  0
10  3  59276 117349912  49320 466676    0    0 195548 28964 268922 410999 22  6 66  5  0
22  1  59276 117142320  51320 481968    0    0 179080 93480 234266 401855 20  6 69  5  0
19  2  59276 116939104  53304 497056    0    0 177268 29076 249786 419013 21  6 68  5  0
 6  3  59276 116744688  55272 512132    0    0 167948 29028 259294 428798 21  6 68  5  0
 5  3  59276 116568576  57248 526676    0    0 154352 28120 265390 423489 22  6 67  5  0
13  2  59276 116393256  59116 540724    0    0 153848 28968 284054 431926 24  6 66  4  0
 2  3  59276 116215432  60944 555968    0    0 151500 29348 270667 442157 21  6 68  5  0
14  2  59276 116043952  62944 570436    0    0 139752 29108 270984 441515 22  6 68  4  0
13  4  59276 115885120  64960 585164    0    0 134316 29172 273157 441997 22  6 68  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  3  59276 115698640  67292 610440    0    0 134724 29424 289687 464591 26  7 63  4  0
 8  1  59276 115554704  69704 625736    0    0 117240 29208 294187 458236 26  6 64  4  0
 7 11  59276 115408104  71960 639672    0    0 383592 26164 253971 437873 21  6 68  5  0
 2  8  59276 115285312  74008 652356    0    0 360632 27132 268005 458851 23  6 66  5  0
15  1  59276 115153440  76036 665832    0    0 354616 27757 277341 472209 24  6 65  4  0
20  1  59276 115039840  78076 678800    0    0 356560 91487 264322 430199 24  6 66  4  0
16  1  59276 114929776  80096 693064    0    0 336660 27320 293240 468513 26  7 64  4  0
21  2  59276 114802592  82076 706756    0    0 356136 27588 277326 475774 24  6 65  4  0
23  2  59276 114694712  84076 720040    0    0 346512 25884 262170 445731 24  6 66  4  0
 4  1  59276 114589072  86092 733072    0    0 346132 28172 275101 449840 23  6 68  4  0
30  1  59276 114480368  88160 746640    0    0 344316 29568 297701 470905 26  7 64  3  0
14  1  59276 114378072  90224 759820    0    0 362980 29748 303801 475977 26  7 64  4  0
23  2  59276 114276704  92264 773596    0    0 337540 29992 286874 477431 25  7 65  4  0
 3  4  59276 114179232  94256 787252    0    0 345880 29648 280742 479141 25  7 65  4  0
15  4  59276 114085944  96264 800824    0    0 313464 30473 286359 480830 25  6 65  4  0
21  0  59276 114000760  98296 814880    0    0 319276 30347 293238 479835 26  7 64  3  0
