sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2256.50, reads: 31763.00, writes: 9039.01, response time: 11.17ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2681.01, reads: 37505.07, writes: 10724.02, response time: 9.57ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2855.00, reads: 39969.98, writes: 11411.99, response time: 8.74ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2915.01, reads: 40796.08, writes: 11673.02, response time: 8.59ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2987.00, reads: 41839.07, writes: 11930.02, response time: 8.15ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3049.99, reads: 42717.86, writes: 12201.96, response time: 8.10ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3055.00, reads: 42735.00, writes: 12220.00, response time: 8.05ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3104.99, reads: 43480.81, writes: 12417.95, response time: 7.99ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3089.02, reads: 43206.22, writes: 12356.06, response time: 8.32ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3148.99, reads: 44141.83, writes: 12605.95, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3130.01, reads: 43790.17, writes: 12518.05, response time: 8.36ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3241.01, reads: 45396.13, writes: 12978.04, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3208.99, reads: 44927.91, writes: 12813.97, response time: 7.88ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3306.00, reads: 46307.97, writes: 13233.99, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3330.00, reads: 46592.01, writes: 13328.00, response time: 7.26ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3353.01, reads: 47008.10, writes: 13406.03, response time: 7.60ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3432.00, reads: 48049.94, writes: 13726.98, response time: 7.33ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3431.00, reads: 48000.94, writes: 13723.98, response time: 7.42ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3493.00, reads: 48825.00, writes: 13961.00, response time: 7.13ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3538.01, reads: 49572.14, writes: 14160.04, response time: 6.99ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3543.99, reads: 49576.93, writes: 14169.98, response time: 6.90ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3531.00, reads: 49480.00, writes: 14135.00, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3494.00, reads: 48939.96, writes: 13962.99, response time: 7.40ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3525.00, reads: 49389.94, writes: 14141.98, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3397.00, reads: 47523.02, writes: 13565.01, response time: 7.56ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3560.99, reads: 49852.82, writes: 14252.95, response time: 7.31ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3501.00, reads: 48990.02, writes: 13992.00, response time: 7.44ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3545.02, reads: 49614.25, writes: 14173.07, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3556.99, reads: 49843.89, writes: 14232.97, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3640.00, reads: 50955.96, writes: 14549.99, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3655.01, reads: 51120.13, writes: 14635.04, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3601.01, reads: 50438.09, writes: 14388.03, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3756.00, reads: 52588.93, writes: 15030.98, response time: 6.62ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3630.00, reads: 50774.93, writes: 14513.98, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3616.00, reads: 50669.95, writes: 14462.99, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3723.01, reads: 52119.15, writes: 14901.04, response time: 6.63ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3496.99, reads: 48969.93, writes: 13993.98, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3724.99, reads: 52166.91, writes: 14895.98, response time: 6.79ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3629.01, reads: 50772.17, writes: 14517.05, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 3782.99, reads: 52998.83, writes: 15136.95, response time: 6.71ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 3753.00, reads: 52505.05, writes: 15010.01, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 3629.00, reads: 50850.05, writes: 14549.01, response time: 7.23ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 3882.01, reads: 54328.08, writes: 15483.02, response time: 6.35ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 3822.99, reads: 53515.82, writes: 15293.95, response time: 6.53ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 3746.00, reads: 52493.02, writes: 14987.01, response time: 6.82ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3767.00, reads: 52711.07, writes: 15073.02, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 3836.00, reads: 53678.95, writes: 15331.99, response time: 6.73ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3734.01, reads: 52257.10, writes: 14935.03, response time: 6.87ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 3930.00, reads: 55023.97, writes: 15732.99, response time: 6.31ms (95%), errors: 0.00, reconnects:  0.00
