sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2229.35, reads: 31372.89, writes: 8920.41, response time: 11.73ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2828.01, reads: 39594.07, writes: 11317.02, response time: 9.03ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2876.00, reads: 40194.97, writes: 11497.99, response time: 9.15ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2909.00, reads: 40778.06, writes: 11647.02, response time: 9.10ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2888.00, reads: 40439.01, writes: 11550.00, response time: 9.24ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2856.00, reads: 39964.06, writes: 11416.02, response time: 9.36ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2985.99, reads: 41788.84, writes: 11952.95, response time: 8.72ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3030.01, reads: 42431.11, writes: 12109.03, response time: 8.53ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3048.87, reads: 42727.24, writes: 12207.50, response time: 8.82ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 2967.12, reads: 41547.68, writes: 11872.48, response time: 8.79ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3004.00, reads: 42016.04, writes: 12001.01, response time: 8.82ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3097.98, reads: 43405.69, writes: 12398.91, response time: 8.61ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3116.02, reads: 43657.28, writes: 12459.08, response time: 9.04ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3082.96, reads: 43113.51, writes: 12340.86, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3160.03, reads: 44233.45, writes: 12637.13, response time: 8.57ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3137.98, reads: 43998.70, writes: 12552.91, response time: 8.67ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3138.03, reads: 43893.37, writes: 12567.11, response time: 8.82ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3203.00, reads: 44834.95, writes: 12790.99, response time: 8.52ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3197.98, reads: 44803.67, writes: 12815.91, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3335.03, reads: 46626.38, writes: 13315.11, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3383.99, reads: 47396.93, writes: 13547.98, response time: 7.74ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3237.98, reads: 45317.66, writes: 12938.90, response time: 8.24ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3197.03, reads: 44781.43, writes: 12794.12, response time: 9.42ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3213.99, reads: 44933.86, writes: 12850.96, response time: 9.08ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3170.00, reads: 44425.99, writes: 12687.00, response time: 9.16ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3346.99, reads: 46890.80, writes: 13401.94, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3243.02, reads: 45347.31, writes: 12947.09, response time: 8.96ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3298.97, reads: 46269.55, writes: 13203.87, response time: 8.69ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3296.01, reads: 46082.13, writes: 13210.04, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3335.00, reads: 46694.99, writes: 13306.00, response time: 8.27ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3318.00, reads: 46511.04, writes: 13285.01, response time: 8.94ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3385.02, reads: 47378.25, writes: 13547.07, response time: 7.99ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3543.97, reads: 49497.60, writes: 14156.88, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
