sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2324.85, reads: 32697.86, writes: 9306.39, response time: 11.14ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 3019.02, reads: 42239.24, writes: 12076.07, response time: 10.53ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3182.00, reads: 44559.94, writes: 12728.98, response time: 10.62ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3354.00, reads: 46954.94, writes: 13410.98, response time: 9.63ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3466.00, reads: 48543.95, writes: 13867.99, response time: 9.33ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3605.99, reads: 50490.92, writes: 14439.98, response time: 8.91ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3652.01, reads: 51106.15, writes: 14588.04, response time: 8.92ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3879.00, reads: 54300.01, writes: 15514.00, response time: 8.33ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3972.00, reads: 55580.06, writes: 15887.02, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 4092.00, reads: 57308.04, writes: 16374.01, response time: 7.73ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 4233.00, reads: 59320.96, writes: 16942.99, response time: 7.35ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 4413.91, reads: 61780.68, writes: 17648.62, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 4632.10, reads: 64831.42, writes: 18532.41, response time: 6.33ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 4605.99, reads: 64501.88, writes: 18415.97, response time: 6.59ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 4829.01, reads: 67533.11, writes: 19318.03, response time: 6.24ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 4495.00, reads: 62971.97, writes: 17975.99, response time: 8.27ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 4539.00, reads: 63571.03, writes: 18166.01, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 4326.00, reads: 60557.97, writes: 17299.99, response time: 8.75ms (95%), errors: 0.00, reconnects:  0.00
