sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2708.83, reads: 38069.56, writes: 10845.30, response time: 12.06ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 3639.01, reads: 50958.19, writes: 14550.05, response time: 8.47ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3774.00, reads: 52809.99, writes: 15095.00, response time: 8.18ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3925.99, reads: 54944.90, writes: 15702.97, response time: 7.78ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 4004.01, reads: 56138.08, writes: 16035.02, response time: 7.77ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 4043.00, reads: 56560.01, writes: 16158.00, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 4272.00, reads: 59800.96, writes: 17082.99, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 4330.99, reads: 60664.91, writes: 17329.97, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 4466.00, reads: 62486.05, writes: 17865.01, response time: 6.99ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 4577.00, reads: 64109.02, writes: 18310.01, response time: 6.93ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 4684.91, reads: 65557.77, writes: 18730.65, response time: 6.60ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 4900.08, reads: 68610.09, writes: 19606.31, response time: 6.24ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 4964.02, reads: 69525.23, writes: 19857.07, response time: 6.08ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 5076.00, reads: 71022.01, writes: 20304.00, response time: 5.87ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 5172.00, reads: 72415.04, writes: 20681.01, response time: 5.84ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 5283.00, reads: 73983.94, writes: 21130.98, response time: 5.62ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 5280.99, reads: 73967.90, writes: 21138.97, response time: 5.57ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 5327.01, reads: 74553.07, writes: 21294.02, response time: 5.60ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 5544.00, reads: 77627.02, writes: 22181.00, response time: 5.30ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 5582.98, reads: 78135.74, writes: 22333.93, response time: 5.24ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 5488.00, reads: 76824.99, writes: 21950.00, response time: 5.35ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 5622.00, reads: 78713.02, writes: 22481.01, response time: 5.10ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 4671.00, reads: 65409.04, writes: 18688.01, response time: 6.52ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 5201.01, reads: 72774.13, writes: 20811.04, response time: 5.86ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 5320.00, reads: 74493.98, writes: 21275.99, response time: 5.78ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 5612.01, reads: 78593.11, writes: 22445.03, response time: 5.10ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 5562.00, reads: 77852.04, writes: 22257.01, response time: 5.25ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 5389.98, reads: 75417.69, writes: 21550.91, response time: 5.27ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 5707.02, reads: 79955.24, writes: 22837.07, response time: 4.80ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 5494.00, reads: 76893.05, writes: 21970.01, response time: 4.84ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 5997.00, reads: 83988.98, writes: 23983.99, response time: 4.82ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 5673.97, reads: 79399.60, writes: 22695.89, response time: 4.99ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 5669.02, reads: 79380.31, writes: 22688.09, response time: 4.96ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 5760.01, reads: 80622.14, writes: 23028.04, response time: 5.06ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 5387.00, reads: 75433.05, writes: 21550.01, response time: 5.19ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 6156.99, reads: 86194.85, writes: 24630.96, response time: 4.27ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 5473.00, reads: 76640.99, writes: 21895.00, response time: 5.24ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 5753.99, reads: 80513.90, writes: 23012.97, response time: 5.10ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 5797.99, reads: 81204.84, writes: 23203.95, response time: 4.88ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 6087.02, reads: 85204.30, writes: 24332.09, response time: 4.47ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 6187.01, reads: 86656.07, writes: 24767.02, response time: 4.11ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 5779.97, reads: 80898.59, writes: 23106.88, response time: 4.95ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 6000.03, reads: 84014.46, writes: 24023.13, response time: 4.55ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 6074.97, reads: 85043.60, writes: 24281.89, response time: 4.44ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 5986.03, reads: 83836.39, writes: 23946.11, response time: 4.59ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 6350.99, reads: 88912.87, writes: 25434.96, response time: 3.80ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 5794.01, reads: 81089.11, writes: 23134.03, response time: 4.45ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 6105.99, reads: 85478.86, writes: 24428.96, response time: 4.37ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 6132.00, reads: 85859.06, writes: 24529.02, response time: 4.34ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 6206.99, reads: 86865.89, writes: 24829.97, response time: 3.98ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 6306.01, reads: 88328.15, writes: 25217.04, response time: 3.96ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 6051.00, reads: 84705.97, writes: 24206.99, response time: 4.38ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 6103.00, reads: 85434.05, writes: 24425.01, response time: 4.58ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 5934.00, reads: 83072.05, writes: 23720.01, response time: 4.08ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 6141.99, reads: 85980.87, writes: 24568.96, response time: 4.32ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 6448.99, reads: 90292.92, writes: 25798.98, response time: 3.28ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 5896.01, reads: 82510.15, writes: 23576.04, response time: 4.65ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 6353.99, reads: 88982.83, writes: 25415.95, response time: 3.61ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 5958.01, reads: 83453.10, writes: 23845.03, response time: 4.56ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 6118.00, reads: 85609.00, writes: 24458.00, response time: 4.24ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 6463.00, reads: 90486.96, writes: 25856.99, response time: 3.40ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 5957.01, reads: 83378.12, writes: 23831.04, response time: 4.22ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 6480.86, reads: 90749.05, writes: 25921.44, response time: 3.28ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 5874.02, reads: 82205.21, writes: 23494.06, response time: 4.82ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 6171.02, reads: 86434.28, writes: 24684.08, response time: 3.97ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 6464.97, reads: 90484.65, writes: 25870.90, response time: 3.60ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 5929.02, reads: 83077.28, writes: 23756.08, response time: 4.41ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 16, tps: 6005.85, reads: 84049.93, writes: 23987.41, response time: 4.21ms (95%), errors: 0.00, reconnects:  0.00
