sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2220.84, reads: 31218.71, writes: 8890.35, response time: 10.99ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2698.01, reads: 37796.13, writes: 10788.04, response time: 9.56ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2799.00, reads: 39186.99, writes: 11201.00, response time: 9.09ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2858.00, reads: 40000.99, writes: 11428.00, response time: 8.94ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2902.00, reads: 40682.96, writes: 11619.99, response time: 8.93ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2953.01, reads: 41320.08, writes: 11810.02, response time: 8.68ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2917.00, reads: 40835.03, writes: 11657.01, response time: 8.91ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3059.00, reads: 42788.03, writes: 12240.01, response time: 8.10ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3034.00, reads: 42517.96, writes: 12146.99, response time: 8.51ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3127.00, reads: 43750.00, writes: 12497.00, response time: 8.11ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3075.00, reads: 43034.01, writes: 12293.00, response time: 8.58ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3155.00, reads: 44193.97, writes: 12625.99, response time: 8.13ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3238.00, reads: 45356.04, writes: 12956.01, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3243.98, reads: 45381.74, writes: 12977.93, response time: 7.84ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3319.02, reads: 46532.32, writes: 13275.09, response time: 7.97ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3297.00, reads: 46084.94, writes: 13181.98, response time: 7.70ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3319.00, reads: 46512.98, writes: 13293.99, response time: 7.78ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3381.00, reads: 47318.05, writes: 13515.02, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3356.00, reads: 46966.97, writes: 13413.99, response time: 7.54ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3429.99, reads: 48016.92, writes: 13720.98, response time: 7.30ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3441.00, reads: 48204.96, writes: 13772.99, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3410.00, reads: 47700.03, writes: 13627.01, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3336.00, reads: 46684.00, writes: 13351.00, response time: 7.92ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3390.00, reads: 47512.98, writes: 13564.00, response time: 7.96ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3432.01, reads: 48029.07, writes: 13724.02, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3412.01, reads: 47774.07, writes: 13652.02, response time: 7.92ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3411.98, reads: 47666.75, writes: 13639.93, response time: 8.04ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3495.01, reads: 49037.16, writes: 13984.05, response time: 7.62ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3484.00, reads: 48788.94, writes: 13927.98, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3500.98, reads: 48988.72, writes: 14018.92, response time: 7.58ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3382.03, reads: 47373.40, writes: 13534.12, response time: 8.42ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3480.00, reads: 48688.96, writes: 13902.99, response time: 7.72ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3539.00, reads: 49581.06, writes: 14170.02, response time: 7.38ms (95%), errors: 0.00, reconnects:  0.00
