
  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sdb         2.0     4.0     0.0     0%    0.0     2.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     2.0    0.0   2.0
  1.0 sdb2        2.0     4.0     0.0     0%    0.0     2.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     2.0    0.0   2.0
  1.0 nvme0n1 25615.2    15.5   388.7     0%    6.8     0.3  3009.3     6.2    18.3     0%    0.1     0.0  99%      4 28624.4    0.2   0.0
  1.0 md1         2.0     4.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     2.0    0.0   0.0

  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 nvme0n1 19637.5    15.3   294.1     0%    5.6     0.3  3178.1     6.3    19.6     0%    0.2     0.1  99%      8 22815.6    0.2   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sdb        30.0     4.0     0.1     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0    30.0    0.0   0.0
  1.0 sdb2       30.0     4.0     0.1     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0    30.0    0.0   0.0
  1.0 sdc         4.0     4.0     0.0     0%    0.0     4.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     4.0    3.0   1.0
  1.0 sdc2        4.0     4.0     0.0     0%    0.0     4.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     4.0    3.0   1.0
  1.0 nvme0n1 19406.4    15.3   290.1     0%    5.7     0.3  3250.9     6.2    19.7     0%    0.1     0.0  98%      4 22657.3    0.2   0.0
  1.0 md1        34.0     4.0     0.1     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0    34.0    0.0   0.0

  1.0 sdb         2.0     4.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     3.0    0.0   1.3
  1.0 sdb2        2.0     4.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     3.0    0.0   1.3
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 nvme0n1 18128.1    15.3   270.2     0%    5.4     0.3  3265.0     6.2    19.8     0%    0.2     0.0 100%      2 21393.2    0.2   0.0
  1.0 md1         2.0     4.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     2.0    0.0   0.0

  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     4.0    24.4     0.1    85%    0.0     0.6   2%      0     4.0    0.0   0.6
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     4.0    24.4     0.1    85%    0.0     0.6   2%      0     4.0    0.0   0.6
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     4.0    24.4     0.1    85%    0.0     0.6   2%      0     4.0    0.0   0.6
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     4.0    24.4     0.1    85%    0.0     0.6   2%      0     4.0    0.0   0.6
  1.0 nvme0n1 17469.2    15.2   259.6     0%    5.3     0.3  3336.0     6.1    19.8     0%    0.1     0.0 100%      4 20805.3    0.2   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0    24.0     4.0     0.1     0%    0.0     0.0   0%      0    24.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 nvme0n1 16571.1    15.2   246.0     0%    5.4     0.3  3241.0     6.1    19.3     0%    0.2     0.1 100%      4 19812.1    0.2   0.1
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
