procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1  45328 121174416  22828 289236   17   36  1253  2588    1    1 15  5 76  4  0
 3  2  45328 120557336  27184 298796    0    0 480560 23336 162906 301126 13  6 70 11  0
 5  4  45328 120165936  29192 312276    0    0 356472 29940 199734 352833 17  6 68  9  0
18  4  45328 119806368  31192 329624    0    0 334332 29896 208783 366961 17  6 68  8  0
28  5  45328 119468096  33160 346636    0    0 306220 29976 211726 371752 18  6 68  8  0
 1  7  45328 119158240  35124 363564    0    0 284272 28508 207129 369050 18  6 69  8  0
14  7  45328 118856640  37148 379380    0    0 282144 30052 218785 392698 19  6 68  7  0
13  7  45328 118563424  39156 395988    0    0 260212 29340 217422 392648 19  6 68  7  0
10  3  45328 118295592  41156 411388    0    0 245076 29172 219345 394380 19  6 69  7  0
21  2  45328 118045312  43156 427048    0    0 229116 28676 219030 395776 20  6 68  6  0
16  6  45328 117807024  45156 442416    0    0 212724 29360 234171 406853 20  6 68  6  0
20  3  45328 117573312  47156 457836    0    0 208088 29120 242980 416157 20  6 68  6  0
14  3  45328 117350152  49164 473388    0    0 195728 28940 242401 416930 20  6 68  6  0
 5  5  45328 117150392  51176 488632    0    0 180220 93828 244039 407919 20  6 68  6  0
23  2  45328 116948816  53176 503224    0    0 179436 29472 251148 432238 20  7 68  5  0
14  3  45328 116746744  55176 517932    0    0 170080 29060 257695 428800 20  6 69  5  0
17  1  45328 116568976  57144 533056    0    0 153084 28436 256019 423003 22  6 67  5  0
 4  3  45328 116396792  59128 546968    0    0 150208 28780 255713 420294 21  6 68  5  0
18  1  45328 116223784  61128 562428    0    0 147864 29140 269841 444236 22  7 68  4  0
18  4  45328 116061632  63096 577080    0    0 137936 28960 267652 437517 21  6 69  4  0
12  7  45328 115904376  65064 591384    0    0 128664 28814 272836 447791 22  6 69  4  0
