procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  60212 121151440  25000 293680   20   44  1395  2175    1    1 12  4 79  5  0
13  4  60212 120537976  29320 302044    0    0 474812 23252 160432 298609 13  5 70 12  0
13  7  60212 120157256  31324 316360    0    0 346420 29584 189169 339172 17  5 68 10  0
13  7  60212 119812248  33332 333184    0    0 313592 28368 193714 337277 19  6 67  9  0
14 12  60212 119479888  35320 349568    0    0 296808 27952 197763 347201 18  6 68  8  0
16  6  60212 119179296  37312 365016    0    0 282916 28516 193638 361803 17  6 69  8  0
21  2  60212 118892152  39264 380692    0    0 262932 27728 201625 360843 17  6 69  8  0
 5  2  60212 118605208  41208 396204    0    0 260864 29116 210913 385136 18  6 68  8  0
15  4  60212 118335888  43132 412324    0    0 240016 28520 225317 382840 20  6 67  8  0
 9  4  60212 118087648  44984 427452    0    0 224012 28188 226004 390850 19  6 67  7  0
 1  1  60212 117853744  46932 442028    0    0 212356 27536 217046 389406 19  6 68  7  0
 6  3  60212 117625312  48872 457472    0    0 204096 28128 219076 398607 19  6 69  7  0
15  6  60212 117405008  50880 472048    0    0 198388 28204 225929 405588 20  6 68  6  0
22  2  60212 117200968  52888 486820    0    0 184268 28132 257227 412284 22  6 66  6  0
 3  1  60212 117009088  54856 500344    0    0 162504 91852 225989 382127 19  6 69  6  0
19  1  60212 116822136  56864 514884    0    0 166576 28596 233282 419789 20  6 68  6  0
14  3  60212 116633920  58864 528972    0    0 162156 28468 240032 424930 20  6 69  6  0
12  4  60212 116453280  60856 543448    0    0 149904 28067 237666 416006 21  6 68  6  0
31  2  60212 116290928  62832 558248    0    0 139072 27289 254380 418248 21  6 68  5  0
10  2  60212 116125320  64832 572420    0    0 138148 28228 262952 436239 22  6 67  5  0
15  4  60212 115966536  66840 586700    0    0 131792 28255 247973 433773 21  6 69  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  4  60212 115838064  69512 611096    0    0 107768 318449 180714 352333 18  6 69  7  0
15  6  60212 115700240  71196 638112    0    0 395464 353173 141615 262132 14  5 74  7  0
 3  4  60212 115633656  72408 651128    0    0 468708 440323 97592 186808 11  4 77  8  0
12  2  60212 115598560  73012 658796    0    0 310240 297776 42243 90799  7  2 85  6  0
 2  5  60212 115566880  73644 654296    0    0 311540 295560 44005 100398  6  2 85  7  0
 1 12  60212 115537040  74356 658728    0    0 332676 317100 44416 103198  5  2 85  7  0
 5  6  60212 115482704  75064 671608    0    0 314032 304381 46479 109927  6  2 84  7  0
 2  4  60212 115462544  75772 667196    0    0 335096 309451 56100 110364  8  2 82  7  0
 6  1  60212 115418536  76524 680268    0    0 323936 306880 51904 110334  8  2 84  6  0
16  2  60212 115359088  77672 680616    0    0 467496 436606 94592 191813 10  4 80  7  0
19  2  60212 115292016  78924 690024    0    0 470228 441080 105836 211189 10  4 79  7  0
12  2  60212 115237040  80120 690244    0    0 474672 450305 93186 190688 10  3 80  6  0
 5  3  60212 115183152  81244 705356    0    0 427080 413379 85643 174444 11  3 79  7  0
 3  6  60212 115136352  82212 709804    0    0 406168 378796 83080 163747  9  3 81  7  0
 1  5  60212 115096448  83216 707112    0    0 391148 374188 73942 155202  8  3 83  6  0
 1  2  60212 115042704  84132 723708    0    0 372540 357012 64249 142696  8  3 82  7  0
 3  1  60212 115014976  84836 722784    0    0 378884 427185 44667 97348  6  2 86  6  0
 2  3  60212 114981472  85796 730304    0    0 380924 371995 78518 154901 10  3 81  6  0
 4  7  60212 114925792  86708 745136    0    0 348732 340364 70994 144648 10  3 81  6  0
16  2  60212 114905664  87424 735856    0    0 319968 301324 56454 117176  7  2 86  5  0
 1  6  60212 114857008  88524 741920    0    0 436392 417100 96332 185112  9  3 82  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  4  60212 114793456  89872 749620    0    0 485536 464065 122275 240088 11  4 79  6  0
 6  2  60212 114722864  91232 765340    0    0 485760 465111 129605 236548 14  4 75  6  0
14  3  60212 114660944  92556 777920    0    0 495508 474220 131028 236926 13  4 77  6  0
 1  8  60212 114609128  93860 774304    0    0 491292 473404 115484 226282 11  4 79  6  0
 4  3  60212 114544656  95204 786024    0    0 497120 485384 127783 250466 13  5 77  6  0
 4  4  60212 114487312  96384 793144    0    0 502648 470876 130059 249870 13  4 78  6  0
 2  3  60212 114443328  96772 801092    0    0 442264 427720 105264 192636 12  3 80  5  0
 4  8  60212 114387008  97200 813384    0    0 423728 408944 102720 204085 11  4 80  5  0
 1 11  60212 114326152  97632 825856    0    0 500832 484236 127839 245408 13  4 78  5  0
 2  3  60212 114264816  98032 830720    0    0 479464 475384 125735 251133 13  4 78  5  0
